source_key,source_table,parquet_name,rows,status,error,written_at
_202406_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_b.csv,202406_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb,202406_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb.parquet,11654,success,,2026-08-31T08:33:05.788263+00:00
_202407_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_b.csv,202407_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb,202407_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb.parquet,11666,success,,2026-08-31T08:33:57.493142+00:00
_202408_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_b.csv,202408_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb,202408_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb.parquet,11676,success,,2026-08-31T08:33:58.100619+00:00
_202409_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_b.csv,202409_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb,202409_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb.parquet,11702,success,,2026-08-31T08:34:04.247234+00:00
_202411_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_b.csv,202411_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb,202411_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb.parquet,11740,success,,2026-08-31T08:34:05.192872+00:00
_202412_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_b.csv,202412_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb,202412_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb.parquet,11762,success,,2026-08-31T08:34:13.680778+00:00
_202501_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_b.csv,202501_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb,202501_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb.parquet,11790,success,,2026-08-31T08:34:14.643098+00:00
_202503_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_b.csv,202503_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb,202503_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb.parquet,11836,success,,2026-08-31T08:34:23.220879+00:00
_202504_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_b.csv,202504_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb,202504_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb.parquet,11850,success,,2026-08-31T08:34:24.202540+00:00
_202505_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_b.csv,202505_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb,202505_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb.parquet,11856,success,,2026-08-31T08:34:44.936375+00:00
_202506_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_b.csv,202506_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb,202506_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb.parquet,11860,success,,2026-08-31T08:36:54.704101+00:00
_202507_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_b.csv,202507_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb,202507_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb.parquet,11868,success,,2026-08-31T08:36:55.464283+00:00
_202508_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_b.csv,202508_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb,202508_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb.parquet,11870,success,,2026-08-31T08:36:56.174896+00:00
_202509_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_b.csv,202509_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb,202509_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb.parquet,11878,success,,2026-08-31T08:40:57.399396+00:00
_202510_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_b.csv,202510_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb,202510_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb.parquet,11882,success,,2026-08-31T08:45:11.169704+00:00
_202511_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_b.csv,202511_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb,202511_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb.parquet,11884,success,,2026-08-31T08:45:59.685629+00:00
_202602_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_b.csv,202602_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb,202602_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb.parquet,11898,success,,2026-08-31T08:46:02.287134+00:00
_202603_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_b.csv,202603_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb,202603_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb.parquet,11906,success,,2026-08-31T08:46:24.004588+00:00
a_001_2010_09___setembro_2010_contrata__o_pf_total___06092010.csv,a_001_2010_09___setembro_2010_contratação_pf_total___06092010,a_001_2010_09___setembro_2010_contratação_pf_total___06092010.parquet,19928,success,,2026-08-31T08:46:40.409445+00:00
aixa_001_2013_02___fevereiro_bases_relat_rio_executivo_1502201.csv,aixa_001_2013_02___fevereiro_bases_relatório_executivo_1502201,aixa_001_2013_02___fevereiro_bases_relatório_executivo_1502201.parquet,21596,success,,2026-08-31T08:47:04.933636+00:00
aixa_001_2013_02___fevereiro_bases_relat_rio_executivo_2802201.csv,aixa_001_2013_02___fevereiro_bases_relatório_executivo_2802201,aixa_001_2013_02___fevereiro_bases_relatório_executivo_2802201.parquet,21896,success,,2026-08-31T08:48:11.167770+00:00
aixa_001_2014_12_dezembro_bases_relat_rio_executivo_31122014_v.csv,aixa_001_2014_12_dezembro_bases_relatório_executivo_31122014_v,aixa_001_2014_12_dezembro_bases_relatório_executivo_31122014_v.parquet,36202,success,,2026-08-31T08:49:40.230040+00:00
bb_2011_01_janeiro_rel_11jan2011.csv,bb_2011_01_janeiro_rel_11jan2011,bb_2011_01_janeiro_rel_11jan2011.parquet,308,success,,2026-08-31T08:53:51.718135+00:00
bb_2011_02_fevereiro_dados_22022011.csv,bb_2011_02_fevereiro_dados_22022011,bb_2011_02_fevereiro_dados_22022011.parquet,12,success,,2026-08-31T08:53:51.967827+00:00
atorio_executivo_30092012_v3_bases_relat_rio_executivo_3009201.csv,atorio_executivo_30092012_v3_bases_relatório_executivo_3009201,atorio_executivo_30092012_v3_bases_relatório_executivo_3009201.parquet,18122,success,,2026-08-31T08:55:19.019251+00:00
b_2012_04_abril_c_pia_de_rel_min_cidades_valores_25_04_2012_bd.csv,b_2012_04_abril_cópia_de_rel_min_cidades_valores_25_04_2012_bd,b_2012_04_abril_cópia_de_rel_min_cidades_valores_25_04_2012_bd.parquet,176,success,,2026-08-31T08:55:28.912598+00:00
bb_2011_02_fevereiro_relat_rio_mcmv_bb_08_02_2011.csv,bb_2011_02_fevereiro_relatório_mcmv_bb_08_02_2011,bb_2011_02_fevereiro_relatório_mcmv_bb_08_02_2011.parquet,302,success,,2026-08-31T08:55:36.637018+00:00
bb_2011_02_fevereiro_relat_rio_mcmv_bb_16_02_2011.csv,bb_2011_02_fevereiro_relatório_mcmv_bb_16_02_2011,bb_2011_02_fevereiro_relatório_mcmv_bb_16_02_2011.parquet,302,success,,2026-08-31T08:55:36.671521+00:00
bb_2011_01_janeiro_rel_25jan2011.csv,bb_2011_01_janeiro_rel_25jan2011,bb_2011_01_janeiro_rel_25jan2011.parquet,302,success,,2026-08-31T08:55:36.673120+00:00
bb_2011_03_mar_o_relatorio_min_cidades___22mar11.csv,bb_2011_03_março_relatorio_min_cidades___22mar11,bb_2011_03_março_relatorio_min_cidades___22mar11.parquet,302,success,,2026-08-31T08:55:36.857793+00:00
bb_2011_05_maio_relatorio_min_cidades___24mai11.csv,bb_2011_05_maio_relatorio_min_cidades___24mai11,bb_2011_05_maio_relatorio_min_cidades___24mai11.parquet,302,success,,2026-08-31T08:55:37.036334+00:00
bb_2011_05_maio_relatorio_min_cidades___10mai11.csv,bb_2011_05_maio_relatorio_min_cidades___10mai11,bb_2011_05_maio_relatorio_min_cidades___10mai11.parquet,302,success,,2026-08-31T08:55:37.059634+00:00
bb_2011_04_abril_relatorio_min_cidades___18abr11.csv,bb_2011_04_abril_relatorio_min_cidades___18abr11,bb_2011_04_abril_relatorio_min_cidades___18abr11.parquet,302,success,,2026-08-31T08:55:37.062682+00:00
bb_2011_06_junho_relatorio_min_cidades___07jun11.csv,bb_2011_06_junho_relatorio_min_cidades___07jun11,bb_2011_06_junho_relatorio_min_cidades___07jun11.parquet,302,success,,2026-08-31T08:55:37.246467+00:00
bb_2011_08_agosto_balan_o_23_08_2011_min__planejamento.csv,bb_2011_08_agosto_balanço_23_08_2011_min__planejamento,bb_2011_08_agosto_balanço_23_08_2011_min__planejamento.parquet,8,success,,2026-08-31T08:55:37.339160+00:00
bb_2011_08_agosto_relatorio_min__cidades_16ago11.csv,bb_2011_08_agosto_relatorio_min__cidades_16ago11,bb_2011_08_agosto_relatorio_min__cidades_16ago11.parquet,103,success,,2026-08-31T08:55:37.442202+00:00
bb_2011_07_julho_relatorio_min__cidades_19jul11.csv,bb_2011_07_julho_relatorio_min__cidades_19jul11,bb_2011_07_julho_relatorio_min__cidades_19jul11.parquet,302,success,,2026-08-31T08:55:37.451935+00:00
bb_2011_08_agosto_relatorio_min__cidades_30ago11.csv,bb_2011_08_agosto_relatorio_min__cidades_30ago11,bb_2011_08_agosto_relatorio_min__cidades_30ago11.parquet,104,success,,2026-08-31T08:55:37.594199+00:00
bb_2011_10_outubro_relatorio_min__cidades_25out11.csv,bb_2011_10_outubro_relatorio_min__cidades_25out11,bb_2011_10_outubro_relatorio_min__cidades_25out11.parquet,104,success,,2026-08-31T08:55:37.685973+00:00
bb_2012_01_janeiro_relatorio_min__cidades_17jan12.csv,bb_2012_01_janeiro_relatorio_min__cidades_17jan12,bb_2012_01_janeiro_relatorio_min__cidades_17jan12.parquet,108,success,,2026-08-31T08:55:37.821703+00:00
bb_2012_05_maio_z_relatorio_caixa_3105a.csv,bb_2012_05_maio_z_relatorio_caixa_3105a,bb_2012_05_maio_z_relatorio_caixa_3105a.parquet,436,success,,2026-08-31T08:55:37.903883+00:00
bb_2012_10_outubro_entrada_bb_20121023.csv,bb_2012_10_outubro_entrada_bb_20121023,bb_2012_10_outubro_entrada_bb_20121023.parquet,178,success,,2026-08-31T08:55:38.044767+00:00
bb_2012_10_outubro_entrada_bb_20121031.csv,bb_2012_10_outubro_entrada_bb_20121031,bb_2012_10_outubro_entrada_bb_20121031.parquet,178,success,,2026-08-31T08:55:38.171688+00:00
bb_2012_11_novembro_entrada_bb_20121119.csv,bb_2012_11_novembro_entrada_bb_20121119,bb_2012_11_novembro_entrada_bb_20121119.parquet,298,success,,2026-08-31T08:55:43.983346+00:00
bb_2012_11_novembro_entrada_bb_20121113.csv,bb_2012_11_novembro_entrada_bb_20121113,bb_2012_11_novembro_entrada_bb_20121113.parquet,288,success,,2026-08-31T08:55:44.098668+00:00
bb_2012_11_novembro_entrada_bb_20121127v2.csv,bb_2012_11_novembro_entrada_bb_20121127v2,bb_2012_11_novembro_entrada_bb_20121127v2.parquet,310,success,,2026-08-31T08:55:44.404474+00:00
bb_2012_11_novembro_entrada_bb_20121130.csv,bb_2012_11_novembro_entrada_bb_20121130,bb_2012_11_novembro_entrada_bb_20121130.parquet,308,success,,2026-08-31T08:55:44.524167+00:00
bb_2012_12_dezembro_entrada_bb_20121210.csv,bb_2012_12_dezembro_entrada_bb_20121210,bb_2012_12_dezembro_entrada_bb_20121210.parquet,308,success,,2026-08-31T08:55:44.829010+00:00
bb_2012_12_dezembro_entrada_bb_20121217.csv,bb_2012_12_dezembro_entrada_bb_20121217,bb_2012_12_dezembro_entrada_bb_20121217.parquet,310,success,,2026-08-31T08:55:44.950610+00:00
bb_2012_12_dezembro_entrada_bb_20121228.csv,bb_2012_12_dezembro_entrada_bb_20121228,bb_2012_12_dezembro_entrada_bb_20121228.parquet,516,success,,2026-08-31T08:55:45.289030+00:00
bb_2013_01_janeiro_entrada_bb_20130107.csv,bb_2013_01_janeiro_entrada_bb_20130107,bb_2013_01_janeiro_entrada_bb_20130107.parquet,520,success,,2026-08-31T08:55:45.413520+00:00
bb_2013_01_janeiro_entrada_bb_20130121.csv,bb_2013_01_janeiro_entrada_bb_20130121,bb_2013_01_janeiro_entrada_bb_20130121.parquet,516,success,,2026-08-31T08:55:53.212496+00:00
bb_2013_01_janeiro_entrada_bb_20130128.csv,bb_2013_01_janeiro_entrada_bb_20130128,bb_2013_01_janeiro_entrada_bb_20130128.parquet,516,success,,2026-08-31T08:55:54.282891+00:00
bb_2013_02_fevereiro_entrada_bb_20130219.csv,bb_2013_02_fevereiro_entrada_bb_20130219,bb_2013_02_fevereiro_entrada_bb_20130219.parquet,518,success,,2026-08-31T08:55:56.485228+00:00
bb_2012_11_novembro_entrada_bb_20121127.csv,bb_2012_11_novembro_entrada_bb_20121127,bb_2012_11_novembro_entrada_bb_20121127.parquet,308,success,,2026-08-31T08:56:10.745943+00:00
bb_2013_03_marco_entrada_bb_20130305.csv,bb_2013_03_marco_entrada_bb_20130305,bb_2013_03_marco_entrada_bb_20130305.parquet,518,success,,2026-08-31T08:56:11.101366+00:00
bb_2013_03_marco_entrada_bb_20130318.csv,bb_2013_03_marco_entrada_bb_20130318,bb_2013_03_marco_entrada_bb_20130318.parquet,518,success,,2026-08-31T08:56:11.523515+00:00
bb_2013_03_marco_entrada_bb_20130401.csv,bb_2013_03_marco_entrada_bb_20130401,bb_2013_03_marco_entrada_bb_20130401.parquet,516,success,,2026-08-31T08:56:11.955777+00:00
bb_2013_03_marco_entrada_bb_20130415.csv,bb_2013_03_marco_entrada_bb_20130415,bb_2013_03_marco_entrada_bb_20130415.parquet,550,success,,2026-08-31T08:56:14.781615+00:00
bb_2013_02_fevereiro_entrada_bb_20130205.csv,bb_2013_02_fevereiro_entrada_bb_20130205,bb_2013_02_fevereiro_entrada_bb_20130205.parquet,516,success,,2026-08-31T08:56:17.137176+00:00
bb_2013_04_abril_entrada_bb_20130429.csv,bb_2013_04_abril_entrada_bb_20130429,bb_2013_04_abril_entrada_bb_20130429.parquet,552,success,,2026-08-31T08:56:17.325131+00:00
bb_2013_05_maio_entrada_bb_20130506.csv,bb_2013_05_maio_entrada_bb_20130506,bb_2013_05_maio_entrada_bb_20130506.parquet,546,success,,2026-08-31T08:56:17.621983+00:00
bb_2013_05_maio_entrada_bb_20130513.csv,bb_2013_05_maio_entrada_bb_20130513,bb_2013_05_maio_entrada_bb_20130513.parquet,554,success,,2026-08-31T08:56:19.709444+00:00
bb_2013_06_junho_entrada_bb_20130604.csv,bb_2013_06_junho_entrada_bb_20130604,bb_2013_06_junho_entrada_bb_20130604.parquet,680,success,,2026-08-31T08:56:21.791340+00:00
bb_2013_06_junho_entrada_bb_20130618.csv,bb_2013_06_junho_entrada_bb_20130618,bb_2013_06_junho_entrada_bb_20130618.parquet,680,success,,2026-08-31T08:56:21.967757+00:00
bb_2013_06_junho_entrada_bb_20130630.csv,bb_2013_06_junho_entrada_bb_20130630,bb_2013_06_junho_entrada_bb_20130630.parquet,680,success,,2026-08-31T08:56:22.281926+00:00
aixa_001_2015_12_dezembro_bases_relat_rio_executivo_31122015v2.csv,aixa_001_2015_12_dezembro_bases_relatório_executivo_31122015v2,aixa_001_2015_12_dezembro_bases_relatório_executivo_31122015v2.parquet,39199,success,,2026-08-31T08:56:22.314965+00:00
bb_2013_06_junho_pmcmv_18062013_tab_caracterizacoes_entornos.csv,bb_2013_06_junho_pmcmv_18062013_tab_caracterizacoes_entornos,bb_2013_06_junho_pmcmv_18062013_tab_caracterizacoes_entornos.parquet,292,success,,2026-08-31T08:56:22.833283+00:00
bb_2013_06_junho_pmcmv_18062013_tab_contratos_pj.csv,bb_2013_06_junho_pmcmv_18062013_tab_contratos_pj,bb_2013_06_junho_pmcmv_18062013_tab_contratos_pj.parquet,596,success,,2026-08-31T08:56:23.080055+00:00
bb_2013_06_junho_pmcmv_18062013_tab_empreendimentos.csv,bb_2013_06_junho_pmcmv_18062013_tab_empreendimentos,bb_2013_06_junho_pmcmv_18062013_tab_empreendimentos.parquet,1374,success,,2026-08-31T08:56:33.119844+00:00
bb_2013_06_junho_pmcmv_18062013_tab_operacoes.csv,bb_2013_06_junho_pmcmv_18062013_tab_operacoes,bb_2013_06_junho_pmcmv_18062013_tab_operacoes.parquet,1338,success,,2026-08-31T08:56:35.517089+00:00
bb_2012_10_outubro_entrada_bb_20121031_ajustada.csv,bb_2012_10_outubro_entrada_bb_20121031_ajustada,bb_2012_10_outubro_entrada_bb_20121031_ajustada.parquet,176,success,,2026-08-31T08:56:39.106130+00:00
bb_2013_06_junho_pmcmv_18062013_tab_unidades_concluidas.csv,bb_2013_06_junho_pmcmv_18062013_tab_unidades_concluidas,bb_2013_06_junho_pmcmv_18062013_tab_unidades_concluidas.parquet,1374,success,,2026-08-31T08:56:41.311773+00:00
bb_2013_06_junho_pmcmv_18062013_tab_proponentes.csv,bb_2013_06_junho_pmcmv_18062013_tab_proponentes,bb_2013_06_junho_pmcmv_18062013_tab_proponentes.parquet,526,success,,2026-08-31T08:56:41.478219+00:00
bb_2013_07_julho_entrada_bb_20130716.csv,bb_2013_07_julho_entrada_bb_20130716,bb_2013_07_julho_entrada_bb_20130716.parquet,680,success,,2026-08-31T08:56:41.806402+00:00
bb_2013_08_agosto_entrada_bb_20130802.csv,bb_2013_08_agosto_entrada_bb_20130802,bb_2013_08_agosto_entrada_bb_20130802.parquet,680,success,,2026-08-31T08:56:43.242647+00:00
bb_2013_11_novembro_entrada_bb_20131120.csv,bb_2013_11_novembro_entrada_bb_20131120,bb_2013_11_novembro_entrada_bb_20131120.parquet,926,success,,2026-08-31T08:56:43.733161+00:00
bb_2013_10_outubro_entrada_bb_20131105.csv,bb_2013_10_outubro_entrada_bb_20131105,bb_2013_10_outubro_entrada_bb_20131105.parquet,848,success,,2026-08-31T08:57:03.274345+00:00
bb_2013_11_novembro_entrada_bb_20131204.csv,bb_2013_11_novembro_entrada_bb_20131204,bb_2013_11_novembro_entrada_bb_20131204.parquet,926,success,,2026-08-31T08:57:03.307724+00:00
bb_2013_12_dezembro_entrada_bb_20131223__aux_bb_far.csv,bb_2013_12_dezembro_entrada_bb_20131223__aux_bb_far,bb_2013_12_dezembro_entrada_bb_20131223__aux_bb_far.parquet,342,success,,2026-08-31T08:57:04.009462+00:00
bb_2013_12_dezembro_entrada_bb_20140102.csv,bb_2013_12_dezembro_entrada_bb_20140102,bb_2013_12_dezembro_entrada_bb_20140102.parquet,1116,success,,2026-08-31T08:57:06.285897+00:00
bb_2014_01_janeiro_entrada_bb_20140116.csv,bb_2014_01_janeiro_entrada_bb_20140116,bb_2014_01_janeiro_entrada_bb_20140116.parquet,1130,success,,2026-08-31T08:57:11.093987+00:00
bb_2013_06_junho_pmcmv_18062013_tab_beneficiarios_fgts.csv,bb_2013_06_junho_pmcmv_18062013_tab_beneficiarios_fgts,bb_2013_06_junho_pmcmv_18062013_tab_beneficiarios_fgts.parquet,30552,success,,2026-08-31T08:57:27.606592+00:00
bb_2014_02_fevereiro_entrada_bb_20140306.csv,bb_2014_02_fevereiro_entrada_bb_20140306,bb_2014_02_fevereiro_entrada_bb_20140306.parquet,1048,success,,2026-08-31T08:57:28.093688+00:00
bb_2014_03_marco_entrada_bb_20140401.csv,bb_2014_03_marco_entrada_bb_20140401,bb_2014_03_marco_entrada_bb_20140401.parquet,1038,success,,2026-08-31T08:57:32.376924+00:00
bb_2014_04_abril_entrada_bb_20140415.csv,bb_2014_04_abril_entrada_bb_20140415,bb_2014_04_abril_entrada_bb_20140415.parquet,1090,success,,2026-08-31T08:57:32.881428+00:00
bb_2014_04_abril_entrada_bb_20140430.csv,bb_2014_04_abril_entrada_bb_20140430,bb_2014_04_abril_entrada_bb_20140430.parquet,1122,success,,2026-08-31T08:57:33.556309+00:00
bb_2014_05_maio_entrada_bb_20140516.csv,bb_2014_05_maio_entrada_bb_20140516,bb_2014_05_maio_entrada_bb_20140516.parquet,1122,success,,2026-08-31T08:57:39.133828+00:00
bb_2014_05_maio_entrada_bb_20140530.csv,bb_2014_05_maio_entrada_bb_20140530,bb_2014_05_maio_entrada_bb_20140530.parquet,1132,success,,2026-08-31T08:57:39.643368+00:00
bb_2014_06_junho_entrada_bb_20140615.csv,bb_2014_06_junho_entrada_bb_20140615,bb_2014_06_junho_entrada_bb_20140615.parquet,1132,success,,2026-08-31T08:57:40.298446+00:00
bb_2014_06_junho_entrada_bb_20140625.csv,bb_2014_06_junho_entrada_bb_20140625,bb_2014_06_junho_entrada_bb_20140625.parquet,1184,success,,2026-08-31T08:57:57.648355+00:00
bb_2014_06_junho_entrada_bb_20140701.csv,bb_2014_06_junho_entrada_bb_20140701,bb_2014_06_junho_entrada_bb_20140701.parquet,1274,success,,2026-08-31T08:57:58.152544+00:00
bb_2014_07_julho_entrada_bb_20140731.csv,bb_2014_07_julho_entrada_bb_20140731,bb_2014_07_julho_entrada_bb_20140731.parquet,1278,success,,2026-08-31T08:57:58.763826+00:00
bb_2013_02_fevereiro_entrada_bb_20130226.csv,bb_2013_02_fevereiro_entrada_bb_20130226,bb_2013_02_fevereiro_entrada_bb_20130226.parquet,516,success,,2026-08-31T08:58:00.462179+00:00
bb_2013_12_dezembro_entrada_bb_20131218.csv,bb_2013_12_dezembro_entrada_bb_20131218,bb_2013_12_dezembro_entrada_bb_20131218.parquet,1002,success,,2026-08-31T08:58:02.668733+00:00
bb_2014_08_agosto_entrada_bb_20140818_antigo.csv,bb_2014_08_agosto_entrada_bb_20140818_antigo,bb_2014_08_agosto_entrada_bb_20140818_antigo.parquet,1278,success,,2026-08-31T08:58:04.582680+00:00
bb_2014_09_setembro_entrada_bb_20140930.csv,bb_2014_09_setembro_entrada_bb_20140930,bb_2014_09_setembro_entrada_bb_20140930.parquet,1300,success,,2026-08-31T08:58:07.057919+00:00
bb_2014_10_outubro_2014_10_30_min_cidades_pj.csv,bb_2014_10_outubro_2014_10_30_min_cidades_pj,bb_2014_10_outubro_2014_10_30_min_cidades_pj.parquet,1706,success,,2026-08-31T08:58:07.707245+00:00
bb_2014_08_agosto_entrada_bb_20140829_antigo.csv,bb_2014_08_agosto_entrada_bb_20140829_antigo,bb_2014_08_agosto_entrada_bb_20140829_antigo.parquet,1292,success,,2026-08-31T08:58:08.705902+00:00
bb_2014_10_outubro_2014_10_30_pnhr_30102014.csv,bb_2014_10_outubro_2014_10_30_pnhr_30102014,bb_2014_10_outubro_2014_10_30_pnhr_30102014.parquet,1678,success,,2026-08-31T08:58:25.168019+00:00
bb_2014_02_fevereiro_entrada_bb_20140217.csv,bb_2014_02_fevereiro_entrada_bb_20140217,bb_2014_02_fevereiro_entrada_bb_20140217.parquet,1036,success,,2026-08-31T08:58:53.779374+00:00
bb_2014_11_novembro_3011_min_cidades_pj.csv,bb_2014_11_novembro_3011_min_cidades_pj,bb_2014_11_novembro_3011_min_cidades_pj.parquet,1760,success,,2026-08-31T08:58:56.244971+00:00
bb_2013_06_junho_pmcmv_18062013_tab_contratos_pf_fgts.csv,bb_2013_06_junho_pmcmv_18062013_tab_contratos_pf_fgts,bb_2013_06_junho_pmcmv_18062013_tab_contratos_pf_fgts.parquet,38232,success,,2026-08-31T09:00:10.967036+00:00
bb_2014_11_novembro_3011_pnhr_30112014.csv,bb_2014_11_novembro_3011_pnhr_30112014,bb_2014_11_novembro_3011_pnhr_30112014.parquet,1864,success,,2026-08-31T09:00:12.052928+00:00
bb_2014_11_novembro_3011_min_cidades_pj_pf.csv,bb_2014_11_novembro_3011_min_cidades_pj_pf,bb_2014_11_novembro_3011_min_cidades_pj_pf.parquet,157446,success,,2026-08-31T09:00:58.035725+00:00
bb_2014_12_dezembro_min_cidades_pj.csv,bb_2014_12_dezembro_min_cidades_pj,bb_2014_12_dezembro_min_cidades_pj.parquet,1898,success,,2026-08-31T09:00:58.550156+00:00
bb_2014_10_outubro_2014_10_30_min_cidades_pf_pf.csv,bb_2014_10_outubro_2014_10_30_min_cidades_pf_pf,bb_2014_10_outubro_2014_10_30_min_cidades_pf_pf.parquet,98270,success,,2026-08-31T09:06:05.762370+00:00
bb_2014_11_novembro_3011_min_cidades_pf_pf.csv,bb_2014_11_novembro_3011_min_cidades_pf_pf,bb_2014_11_novembro_3011_min_cidades_pf_pf.parquet,104880,success,,2026-08-31T09:06:06.068092+00:00
bb_2014_12_dezembro_pnhr_15122014.csv,bb_2014_12_dezembro_pnhr_15122014,bb_2014_12_dezembro_pnhr_15122014.parquet,1946,success,,2026-08-31T09:06:08.719928+00:00
bb_2014_12_dezembro_pnhr_20141231.csv,bb_2014_12_dezembro_pnhr_20141231,bb_2014_12_dezembro_pnhr_20141231.parquet,2032,success,,2026-08-31T09:06:09.788674+00:00
bb_2015_01_janeiro_2015_01_15_min_cidades_pj.csv,bb_2015_01_janeiro_2015_01_15_min_cidades_pj,bb_2015_01_janeiro_2015_01_15_min_cidades_pj.parquet,1882,success,,2026-08-31T09:06:19.324656+00:00
aixa_001_2016_02_fevereiro_relatorio_cidades__entregas_20160229.csv,,,0,error,"ReadTimeoutError: HTTPConnectionPool(host='10.0.0.56', port=9000): Read timed out.",2026-08-31T09:09:23.471772+00:00
bb_2015_01_janeiro_2015_01_15_pnhr_15012015.csv,bb_2015_01_janeiro_2015_01_15_pnhr_15012015,bb_2015_01_janeiro_2015_01_15_pnhr_15012015.parquet,2042,success,,2026-08-31T09:09:40.392467+00:00
bb_2015_01_janeiro_2015_01_31_min_cidades_pf_pf.csv,bb_2015_01_janeiro_2015_01_31_min_cidades_pf_pf,bb_2015_01_janeiro_2015_01_31_min_cidades_pf_pf.parquet,117338,success,,2026-08-31T09:10:35.691528+00:00
bb_2015_01_janeiro_2015_01_31_min_cidades_pj.csv,bb_2015_01_janeiro_2015_01_31_min_cidades_pj,bb_2015_01_janeiro_2015_01_31_min_cidades_pj.parquet,1864,success,,2026-08-31T09:10:52.590555+00:00
bb_2014_12_dezembro_min_cidades_pj_pf.csv,bb_2014_12_dezembro_min_cidades_pj_pf,bb_2014_12_dezembro_min_cidades_pj_pf.parquet,164470,success,,2026-08-31T09:11:19.781782+00:00
bb_2014_12_dezembro_min_cidades_pf_pf.csv,bb_2014_12_dezembro_min_cidades_pf_pf,bb_2014_12_dezembro_min_cidades_pf_pf.parquet,111596,success,,2026-08-31T09:11:32.866822+00:00
bb_2015_02_fevereiro_min_cidades_pj.csv,bb_2015_02_fevereiro_min_cidades_pj,bb_2015_02_fevereiro_min_cidades_pj.parquet,1852,success,,2026-08-31T09:12:21.081487+00:00
bb_2015_02_fevereiro_min_cidades_pj_2015_02.csv,bb_2015_02_fevereiro_min_cidades_pj_2015_02,bb_2015_02_fevereiro_min_cidades_pj_2015_02.parquet,1852,success,,2026-08-31T09:12:21.712635+00:00
bb_2014_10_outubro_2014_10_30_min_cidades_pj_pf.csv,,,0,error,"ProtocolError: ('Connection broken: IncompleteRead(22125932 bytes read, 8299684 more expected)', IncompleteRead(22125932 bytes read, 8299684 more expected))",2026-08-31T09:12:38.884845+00:00
