"table_name","column_name","data_type"
"001_2011_08_agosto_previsão_de_conclusão_e_entrega_far_modelo",unnamed_0,double precision
"001_2011_08_agosto_previsão_de_conclusão_e_entrega_far_modelo",unnamed_1,double precision
"001_2011_08_agosto_previsão_de_conclusão_e_entrega_far_modelo",unnamed_2,double precision
"001_2011_08_agosto_previsão_de_conclusão_e_entrega_far_modelo",tabela_1__distribuição_pmcmvfar_por_uf,text
"001_2011_08_agosto_previsão_de_conclusão_e_entrega_far_modelo",unnamed_4,text
"001_2011_08_agosto_previsão_de_conclusão_e_entrega_far_modelo",unnamed_5,text
"001_2011_08_agosto_previsão_de_conclusão_e_entrega_far_modelo",unnamed_6,text
"001_2011_08_agosto_previsão_de_conclusão_e_entrega_far_modelo",unnamed_7,text
"001_2011_08_agosto_previsão_de_conclusão_e_entrega_far_modelo",unnamed_8,text
"001_2011_08_agosto_previsão_de_conclusão_e_entrega_far_modelo",unnamed_9,text
"001_2011_08_agosto_previsão_de_conclusão_e_entrega_far_modelo",unnamed_10,text
"001_2011_08_agosto_previsão_de_conclusão_e_entrega_far_modelo",unnamed_11,text
"001_2011_08_agosto_previsão_de_conclusão_e_entrega_far_modelo",unnamed_12,text
"001_2011_08_agosto_previsão_de_conclusão_e_entrega_far_modelo",unnamed_13,text
"001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012",unnamed_0,text
"001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012","20090401_000000",text
"001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012","20090501_000000",text
"001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012","20090601_000000",text
"001_2012_03_marco_pmcmv_relatorio_executivo_27_03_2012___cópia",unnamed_0,text
"001_2012_03_marco_pmcmv_relatorio_executivo_27_03_2012___cópia","20090401_000000",text
"001_2012_03_marco_pmcmv_relatorio_executivo_27_03_2012___cópia","20090501_000000",text
"001_2012_03_marco_pmcmv_relatorio_executivo_27_03_2012___cópia","20090601_000000",text
"001_2012_04_abril_cópia_de_pmcmv_relatorio_executivo_16_04_201",unnamed_0,text
"001_2012_04_abril_cópia_de_pmcmv_relatorio_executivo_16_04_201","20090401_000000",text
"001_2012_04_abril_cópia_de_pmcmv_relatorio_executivo_16_04_201","20090501_000000",text
"001_2012_04_abril_cópia_de_pmcmv_relatorio_executivo_16_04_201","20090601_000000",text
"001_2012_10_outubro_20121009_bases_relatório_executivo_0910201",uf,text
"001_2012_10_outubro_20121009_bases_relatório_executivo_0910201",codmunicibge,bigint
"001_2012_10_outubro_20121009_bases_relatório_executivo_0910201",municipio,text
"001_2012_10_outubro_20121009_bases_relatório_executivo_0910201",recortes_territoriais,text
"001_2012_10_outubro_20121009_bases_relatório_executivo_0910201",produto,text
"001_2012_10_outubro_20121009_bases_relatório_executivo_0910201",faixa,text
"001_2012_10_outubro_20121009_bases_relatório_executivo_0910201",faixa_divisao,text
"001_2012_10_outubro_20121009_bases_relatório_executivo_0910201",unidades,bigint
"001_2012_10_outubro_20121009_bases_relatório_executivo_0910201",comercializadas,bigint
"001_2012_10_outubro_20121009_bases_relatório_executivo_0910201",valor_do_empréstimo,double precision
"001_2012_10_outubro_20121009_bases_relatório_executivo_0910201",valor_da_contrapartida_do_poder_público,double precision
"001_2012_10_outubro_20121009_bases_relatório_executivo_0910201",valor_total_do_investimento,double precision
"001_2012_10_outubro_20121009_bases_relatório_executivo_0910201",siaci_valorsubsidio_fgts,double precision
"001_2012_10_outubro_20121009_bases_relatório_executivo_0910201",siaci_valorsubsidio_ogu,double precision
"001_2012_10_outubro_20121009_bases_relatório_executivo_0910201",idregistro,bigint
"001_2012_10_outubro_20121009_bases_relatório_executivo_0910201",codapf,bigint
"001_2012_10_outubro_20121009_bases_relatório_executivo_0910201",nomeempreendimento,text
"001_2012_10_outubro_20121009_bases_relatório_executivo_0910201",endereço_do_empreendimento,text
"001_2012_10_outubro_20121009_bases_relatório_executivo_0910201",construtora,text
"001_2012_10_outubro_20121009_bases_relatório_executivo_0910201",cnpj,bigint
"001_2012_10_outubro_20121009_bases_relatório_executivo_0910201",tipologia_unidade,text
"001_2012_10_outubro_20121009_bases_relatório_executivo_0910201",forma_parcelamento_solo,text
"001_2012_10_outubro_20121009_bases_relatório_executivo_0910201",administração_por_condomínio,bigint
"001_2012_10_outubro_20121009_bases_relatório_executivo_0910201",trabalho_técnico_social_tts,bigint
"001_2012_10_outubro_20121009_bases_relatório_executivo_0910201",dataprevistasr,timestamp without time zone
"001_2012_10_outubro_20121009_bases_relatório_executivo_0910201",valor_total__liberado,double precision
"001_2012_10_outubro_20121009_bases_relatório_executivo_0910201",_de_obra_executada,double precision
"001_2012_10_outubro_20121009_bases_relatório_executivo_0910201",cronograma_datatermino,timestamp without time zone
"001_2012_10_outubro_20121009_bases_relatório_executivo_0910201",unidades_concluidas,bigint
"001_2012_10_outubro_20121009_bases_relatório_executivo_0910201",unidades_em_obras,bigint
"001_2012_10_outubro_20121009_bases_relatório_executivo_0910201",faixa_perc,text
"001_2012_10_outubro_20121009_bases_relatório_executivo_0910201",data_prevista_término_obra,timestamp without time zone
"001_2012_10_outubro_20121009_bases_relatório_executivo_0910201",unidades_entregues,double precision
"001_2012_10_outubro_20121009_bases_relatório_executivo_0910201",ano,bigint
"001_2012_10_outubro_20121009_bases_relatório_executivo_0910201",id_mcmv,bigint
"001_2012_10_outubro_20121009_bases_relatório_executivo_1610201",uf,text
"001_2012_10_outubro_20121009_bases_relatório_executivo_1610201",codmunicibge,bigint
"001_2012_10_outubro_20121009_bases_relatório_executivo_1610201",municipio,text
"001_2012_10_outubro_20121009_bases_relatório_executivo_1610201",recortes_territoriais,text
"001_2012_10_outubro_20121009_bases_relatório_executivo_1610201",produto,text
"001_2012_10_outubro_20121009_bases_relatório_executivo_1610201",faixa,text
"001_2012_10_outubro_20121009_bases_relatório_executivo_1610201",faixa_divisao,text
"001_2012_10_outubro_20121009_bases_relatório_executivo_1610201",unidades,bigint
"001_2012_10_outubro_20121009_bases_relatório_executivo_1610201",comercializadas,bigint
"001_2012_10_outubro_20121009_bases_relatório_executivo_1610201",valor_do_empréstimo,double precision
"001_2012_10_outubro_20121009_bases_relatório_executivo_1610201",valor_da_contrapartida_do_poder_público,double precision
"001_2012_10_outubro_20121009_bases_relatório_executivo_1610201",valor_total_do_investimento,double precision
"001_2012_10_outubro_20121009_bases_relatório_executivo_1610201",siaci_valorsubsidio_fgts,double precision
"001_2012_10_outubro_20121009_bases_relatório_executivo_1610201",siaci_valorsubsidio_ogu,double precision
"001_2012_10_outubro_20121009_bases_relatório_executivo_1610201",idregistro,bigint
"001_2012_10_outubro_20121009_bases_relatório_executivo_1610201",codapf,bigint
"001_2012_10_outubro_20121009_bases_relatório_executivo_1610201",nomeempreendimento,text
"001_2012_10_outubro_20121009_bases_relatório_executivo_1610201",endereço_do_empreendimento,text
"001_2012_10_outubro_20121009_bases_relatório_executivo_1610201",construtora,text
"001_2012_10_outubro_20121009_bases_relatório_executivo_1610201",cnpj,bigint
"001_2012_10_outubro_20121009_bases_relatório_executivo_1610201",tipologia_unidade,text
"001_2012_10_outubro_20121009_bases_relatório_executivo_1610201",forma_parcelamento_solo,text
"001_2012_10_outubro_20121009_bases_relatório_executivo_1610201",administração_por_condomínio,bigint
"001_2012_10_outubro_20121009_bases_relatório_executivo_1610201",trabalho_técnico_social_tts,bigint
"001_2012_10_outubro_20121009_bases_relatório_executivo_1610201",dataprevistasr,timestamp without time zone
"001_2012_10_outubro_20121009_bases_relatório_executivo_1610201",valor_total__liberado,double precision
"001_2012_10_outubro_20121009_bases_relatório_executivo_1610201",_de_obra_executada,double precision
"001_2012_10_outubro_20121009_bases_relatório_executivo_1610201",cronograma_datatermino,timestamp without time zone
"001_2012_10_outubro_20121009_bases_relatório_executivo_1610201",unidades_concluidas,bigint
"001_2012_10_outubro_20121009_bases_relatório_executivo_1610201",unidades_em_obras,bigint
"001_2012_10_outubro_20121009_bases_relatório_executivo_1610201",faixa_perc,text
"001_2012_10_outubro_20121009_bases_relatório_executivo_1610201",data_prevista_término_obra,timestamp without time zone
"001_2012_10_outubro_20121009_bases_relatório_executivo_1610201",unidades_entregues,double precision
"001_2012_10_outubro_20121009_bases_relatório_executivo_1610201",ano,bigint
"001_2012_10_outubro_20121009_bases_relatório_executivo_1610201",id_mcmv,bigint
"001_2012_10_outubro_20121009_pmcmv_relatório_executivo_0910201",unnamed_0,text
"001_2012_10_outubro_20121009_pmcmv_relatório_executivo_0910201","20090401_000000",text
"001_2012_10_outubro_20121009_pmcmv_relatório_executivo_0910201","20090501_000000",text
"001_2012_10_outubro_20121009_pmcmv_relatório_executivo_0910201","20090601_000000",text
"001_2014_12_dezembro_rel_executivo_resumo_31122014_reprocessado",unnamed_0,text
"001_2014_12_dezembro_rel_executivo_resumo_31122014_reprocessado","20090401_000000",text
"001_2014_12_dezembro_rel_executivo_resumo_31122014_reprocessado","20090501_000000",text
"001_2014_12_dezembro_rel_executivo_resumo_31122014_reprocessado","20090601_000000",text
"011_12_dezembro_pmcmv_relatorio_executivo_31122011_base___cópi",uf,text
"011_12_dezembro_pmcmv_relatorio_executivo_31122011_base___cópi",municipio,text
"011_12_dezembro_pmcmv_relatorio_executivo_31122011_base___cópi",nomeempreendimento,text
"011_12_dezembro_pmcmv_relatorio_executivo_31122011_base___cópi",produto,text
"011_12_dezembro_pmcmv_relatorio_executivo_31122011_base___cópi",faixa,text
"011_12_dezembro_pmcmv_relatorio_executivo_31122011_base___cópi",unidades,bigint
"011_12_dezembro_pmcmv_relatorio_executivo_31122011_base___cópi",valor,double precision
"011_12_dezembro_pmcmv_relatorio_executivo_31122011_base___cópi",contratado,text
"011_12_dezembro_pmcmv_relatorio_executivo_31122011_base___cópi",proposta_em_negociacao,text
"018_int040_ministeriocidades_far_caixa_empreendimentos_20181001",origem,text
"018_int040_ministeriocidades_far_caixa_empreendimentos_20181001",dt_movimento,text
"018_int040_ministeriocidades_far_caixa_empreendimentos_20181001",cod_agente_financeiro,bigint
"018_int040_ministeriocidades_far_caixa_empreendimentos_20181001",cod_municipio_ibge,bigint
"018_int040_ministeriocidades_far_caixa_empreendimentos_20181001",nu_apf,bigint
"018_int040_ministeriocidades_far_caixa_empreendimentos_20181001",no_empreendimento,text
"018_int040_ministeriocidades_far_caixa_empreendimentos_20181001",situacao_obra_gefus,text
"018_int040_ministeriocidades_far_caixa_empreendimentos_20181001",dt_assinatura,text
"018_int040_ministeriocidades_far_caixa_empreendimentos_20181001",dt_inicio_obra,text
"018_int040_ministeriocidades_far_caixa_empreendimentos_20181001",dt_ultima_liberacao_recurso,text
"018_int040_ministeriocidades_far_caixa_empreendimentos_20181001",dt_termino_obra,text
"018_int040_ministeriocidades_far_caixa_empreendimentos_20181001",dt_legalizacao,double precision
"018_int040_ministeriocidades_far_caixa_empreendimentos_20181001",dt_primeira_entrega,text
"018_int040_ministeriocidades_far_caixa_empreendimentos_20181001",dt_ultima_entrega,text
"018_int040_ministeriocidades_far_caixa_empreendimentos_20181001",percentual_obra_realizado,text
"018_int040_ministeriocidades_far_caixa_empreendimentos_20181001",vlr_operacao,text
"018_int040_ministeriocidades_far_caixa_empreendimentos_20181001",vr_investimento,text
"018_int040_ministeriocidades_far_caixa_empreendimentos_20181001",vr_liberado,text
"018_int040_ministeriocidades_far_caixa_empreendimentos_20181001",qt_unidade_financiadas,bigint
"018_int040_ministeriocidades_far_caixa_empreendimentos_20181001",qt_unidades_concluidas,bigint
"018_int040_ministeriocidades_far_caixa_empreendimentos_20181001",qt_unidades_ociosas,bigint
"018_int040_ministeriocidades_far_caixa_empreendimentos_20181001",qt_unidades_entregues,bigint
"018_int040_ministeriocidades_far_caixa_empreendimentos_20181001",razao_social_proponente,text
"018_int040_ministeriocidades_far_caixa_empreendimentos_20181001",cnpj_proponente,bigint
"018_int040_ministeriocidades_far_caixa_empreendimentos_20181001",tipo_aporte,text
"018_int040_ministeriocidades_far_caixa_empreendimentos_20181001",cod_pendencia_obra,text
"018_int040_ministeriocidades_far_caixa_empreendimentos_20181001",cod_tipo_etapa,double precision
"018_int040_ministeriocidades_far_caixa_empreendimentos_20181001",cod_situacao_contrato_pj,bigint
"018_int040_ministeriocidades_far_caixa_empreendimentos_20181001",desc_situacao_contrato,text
"018_int040_ministeriocidades_far_caixa_empreendimentos_20181001",cod_pendencia_entrega,double precision
"018_int040_ministeriocidades_far_caixa_empreendimentos_20181001",cod_motivo_ociosidade,double precision
"018_int040_ministeriocidades_far_caixa_empreendimentos_20181001",cod_regime_execucao,text
"018_int040_ministeriocidades_far_caixa_empreendimentos_20181001",dsc_tipologia,text
"018_int040_ministeriocidades_far_caixa_empreendimentos_20181001",dsc_tipo_comunidade_atendida,double precision
"018_int040_ministeriocidades_far_caixa_empreendimentos_20181001",cod_tipo_contrato,bigint
"018_int040_ministeriocidades_far_caixa_empreendimentos_20181001",nome_tipo_contrato,text
"018_int040_ministeriocidades_far_caixa_empreendimentos_20181001",liberacao_obra,text
"018_int040_ministeriocidades_far_caixa_empreendimentos_20181001",liberacao_terreno,text
"018_int040_ministeriocidades_far_caixa_empreendimentos_20181001",liberacao_ts,text
"018_int040_ministeriocidades_far_caixa_empreendimentos_20181001",liberacao_ts_adicional,text
"018_int040_ministeriocidades_far_caixa_empreendimentos_20181001",situacao_retomada,text
"018_int040_ministeriocidades_far_caixa_empreendimentos_20181001",portaria_selecao,text
"018_int040_ministeriocidades_far_caixa_empreendimentos_20181001",vr_contrapartida_1,text
"018_int040_ministeriocidades_far_caixa_empreendimentos_20181001",vinculacoes,text
"01_2012_04_abril_cópia_de_pmcmv_relatorio_executivo_16_04_2012",unnamed_0,text
"01_2012_04_abril_cópia_de_pmcmv_relatorio_executivo_16_04_2012","20090401_000000",text
"01_2012_04_abril_cópia_de_pmcmv_relatorio_executivo_16_04_2012","20090501_000000",text
"01_2012_04_abril_cópia_de_pmcmv_relatorio_executivo_16_04_2012","20090601_000000",text
"01_2012_05_maio_pmcmv_relatorio_executivo_31_05_2012__version_1",unnamed_0,text
"01_2012_05_maio_pmcmv_relatorio_executivo_31_05_2012__version_1","20090401_000000",text
"01_2012_05_maio_pmcmv_relatorio_executivo_31_05_2012__version_1","20090501_000000",text
"01_2012_05_maio_pmcmv_relatorio_executivo_31_05_2012__version_1","20090601_000000",text
"01_2012_06_junho_pmcmv_relatorio_executivo_15_06_2012_corrigido",unnamed_0,text
"01_2012_06_junho_pmcmv_relatorio_executivo_15_06_2012_corrigido","20090401_000000",text
"01_2012_06_junho_pmcmv_relatorio_executivo_15_06_2012_corrigido","20090501_000000",text
"01_2012_06_junho_pmcmv_relatorio_executivo_15_06_2012_corrigido","20090601_000000",text
"01_2012_10_outubro_20121009_bases_relatório_executivo_09102012",uf,text
"01_2012_10_outubro_20121009_bases_relatório_executivo_09102012",codmunicibge,bigint
"01_2012_10_outubro_20121009_bases_relatório_executivo_09102012",municipio,text
"01_2012_10_outubro_20121009_bases_relatório_executivo_09102012",recortes_territoriais,text
"01_2012_10_outubro_20121009_bases_relatório_executivo_09102012",produto,text
"01_2012_10_outubro_20121009_bases_relatório_executivo_09102012",faixa,text
"01_2012_10_outubro_20121009_bases_relatório_executivo_09102012",faixa_divisao,text
"01_2012_10_outubro_20121009_bases_relatório_executivo_09102012",unidades,bigint
"01_2012_10_outubro_20121009_bases_relatório_executivo_09102012",comercializadas,bigint
"01_2012_10_outubro_20121009_bases_relatório_executivo_09102012",valor_do_empréstimo,double precision
"01_2012_10_outubro_20121009_bases_relatório_executivo_09102012",valor_da_contrapartida_do_poder_público,double precision
"01_2012_10_outubro_20121009_bases_relatório_executivo_09102012",valor_total_do_investimento,double precision
"01_2012_10_outubro_20121009_bases_relatório_executivo_09102012",siaci_valorsubsidio_fgts,double precision
"01_2012_10_outubro_20121009_bases_relatório_executivo_09102012",siaci_valorsubsidio_ogu,double precision
"01_2012_10_outubro_20121009_bases_relatório_executivo_09102012",idregistro,bigint
"01_2012_10_outubro_20121009_bases_relatório_executivo_09102012",codapf,bigint
"01_2012_10_outubro_20121009_bases_relatório_executivo_09102012",nomeempreendimento,text
"01_2012_10_outubro_20121009_bases_relatório_executivo_09102012",endereço_do_empreendimento,text
"01_2012_10_outubro_20121009_bases_relatório_executivo_09102012",construtora,text
"01_2012_10_outubro_20121009_bases_relatório_executivo_09102012",cnpj,bigint
"01_2012_10_outubro_20121009_bases_relatório_executivo_09102012",tipologia_unidade,text
"01_2012_10_outubro_20121009_bases_relatório_executivo_09102012",forma_parcelamento_solo,text
"01_2012_10_outubro_20121009_bases_relatório_executivo_09102012",administração_por_condomínio,bigint
"01_2012_10_outubro_20121009_bases_relatório_executivo_09102012",trabalho_técnico_social_tts,bigint
"01_2012_10_outubro_20121009_bases_relatório_executivo_09102012",dataprevistasr,timestamp without time zone
"01_2012_10_outubro_20121009_bases_relatório_executivo_09102012",valor_total__liberado,double precision
"01_2012_10_outubro_20121009_bases_relatório_executivo_09102012",_de_obra_executada,double precision
"01_2012_10_outubro_20121009_bases_relatório_executivo_09102012",cronograma_datatermino,timestamp without time zone
"01_2012_10_outubro_20121009_bases_relatório_executivo_09102012",unidades_concluidas,bigint
"01_2012_10_outubro_20121009_bases_relatório_executivo_09102012",unidades_em_obras,bigint
"01_2012_10_outubro_20121009_bases_relatório_executivo_09102012",faixa_perc,text
"01_2012_10_outubro_20121009_bases_relatório_executivo_09102012",data_prevista_término_obra,timestamp without time zone
"01_2012_10_outubro_20121009_bases_relatório_executivo_09102012",unidades_entregues,double precision
"01_2012_10_outubro_20121009_bases_relatório_executivo_09102012",ano,bigint
"01_2012_10_outubro_20121009_bases_relatório_executivo_09102012",id_mcmv,bigint
"01_2012_10_outubro_20121009_bases_relatório_executivo_16102012",uf,text
"01_2012_10_outubro_20121009_bases_relatório_executivo_16102012",codmunicibge,bigint
"01_2012_10_outubro_20121009_bases_relatório_executivo_16102012",municipio,text
"01_2012_10_outubro_20121009_bases_relatório_executivo_16102012",recortes_territoriais,text
"01_2012_10_outubro_20121009_bases_relatório_executivo_16102012",produto,text
"01_2012_10_outubro_20121009_bases_relatório_executivo_16102012",faixa,text
"01_2012_10_outubro_20121009_bases_relatório_executivo_16102012",faixa_divisao,text
"01_2012_10_outubro_20121009_bases_relatório_executivo_16102012",unidades,bigint
"01_2012_10_outubro_20121009_bases_relatório_executivo_16102012",comercializadas,bigint
"01_2012_10_outubro_20121009_bases_relatório_executivo_16102012",valor_do_empréstimo,double precision
"01_2012_10_outubro_20121009_bases_relatório_executivo_16102012",valor_da_contrapartida_do_poder_público,double precision
"01_2012_10_outubro_20121009_bases_relatório_executivo_16102012",valor_total_do_investimento,double precision
"01_2012_10_outubro_20121009_bases_relatório_executivo_16102012",siaci_valorsubsidio_fgts,double precision
"01_2012_10_outubro_20121009_bases_relatório_executivo_16102012",siaci_valorsubsidio_ogu,double precision
"01_2012_10_outubro_20121009_bases_relatório_executivo_16102012",idregistro,bigint
"01_2012_10_outubro_20121009_bases_relatório_executivo_16102012",codapf,bigint
"01_2012_10_outubro_20121009_bases_relatório_executivo_16102012",nomeempreendimento,text
"01_2012_10_outubro_20121009_bases_relatório_executivo_16102012",endereço_do_empreendimento,text
"01_2012_10_outubro_20121009_bases_relatório_executivo_16102012",construtora,text
"01_2012_10_outubro_20121009_bases_relatório_executivo_16102012",cnpj,bigint
"01_2012_10_outubro_20121009_bases_relatório_executivo_16102012",tipologia_unidade,text
"01_2012_10_outubro_20121009_bases_relatório_executivo_16102012",forma_parcelamento_solo,text
"01_2012_10_outubro_20121009_bases_relatório_executivo_16102012",administração_por_condomínio,bigint
"01_2012_10_outubro_20121009_bases_relatório_executivo_16102012",trabalho_técnico_social_tts,bigint
"01_2012_10_outubro_20121009_bases_relatório_executivo_16102012",dataprevistasr,timestamp without time zone
"01_2012_10_outubro_20121009_bases_relatório_executivo_16102012",valor_total__liberado,double precision
"01_2012_10_outubro_20121009_bases_relatório_executivo_16102012",_de_obra_executada,double precision
"01_2012_10_outubro_20121009_bases_relatório_executivo_16102012",cronograma_datatermino,timestamp without time zone
"01_2012_10_outubro_20121009_bases_relatório_executivo_16102012",unidades_concluidas,bigint
"01_2012_10_outubro_20121009_bases_relatório_executivo_16102012",unidades_em_obras,bigint
"01_2012_10_outubro_20121009_bases_relatório_executivo_16102012",faixa_perc,text
"01_2012_10_outubro_20121009_bases_relatório_executivo_16102012",data_prevista_término_obra,timestamp without time zone
"01_2012_10_outubro_20121009_bases_relatório_executivo_16102012",unidades_entregues,double precision
"01_2012_10_outubro_20121009_bases_relatório_executivo_16102012",ano,bigint
"01_2012_10_outubro_20121009_bases_relatório_executivo_16102012",id_mcmv,bigint
"01_2012_10_outubro_20121009_pmcmv_relatório_executivo_09102012",unnamed_0,text
"01_2012_10_outubro_20121009_pmcmv_relatório_executivo_09102012","20090401_000000",text
"01_2012_10_outubro_20121009_pmcmv_relatório_executivo_09102012","20090501_000000",text
"01_2012_10_outubro_20121009_pmcmv_relatório_executivo_09102012","20090601_000000",text
"024_10_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb",data_de_movimento,text
"024_10_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb",agente_financeiro,text
"024_10_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb",apf,bigint
"024_10_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb",dt_ass_doc,text
"024_10_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb",número_de_unidades_entregues,bigint
"11_12_dezembro_pmcmv_relatorio_executivo_31122011_base___cópia",uf,text
"11_12_dezembro_pmcmv_relatorio_executivo_31122011_base___cópia",municipio,text
"11_12_dezembro_pmcmv_relatorio_executivo_31122011_base___cópia",nomeempreendimento,text
"11_12_dezembro_pmcmv_relatorio_executivo_31122011_base___cópia",produto,text
"11_12_dezembro_pmcmv_relatorio_executivo_31122011_base___cópia",faixa,text
"11_12_dezembro_pmcmv_relatorio_executivo_31122011_base___cópia",unidades,bigint
"11_12_dezembro_pmcmv_relatorio_executivo_31122011_base___cópia",valor,double precision
"11_12_dezembro_pmcmv_relatorio_executivo_31122011_base___cópia",contratado,text
"11_12_dezembro_pmcmv_relatorio_executivo_31122011_base___cópia",proposta_em_negociacao,text
"1_2012_04_abril_2012_04_18_pmcmv_relatorio_executivo_18_04_2012",unnamed_0,text
"1_2012_04_abril_2012_04_18_pmcmv_relatorio_executivo_18_04_2012","20090401_000000",text
"1_2012_04_abril_2012_04_18_pmcmv_relatorio_executivo_18_04_2012","20090501_000000",text
"1_2012_04_abril_2012_04_18_pmcmv_relatorio_executivo_18_04_2012","20090601_000000",text
"1_2018_int054_ministeriocidades_far_bb_empreendimentos_20180831",origem,text
"1_2018_int054_ministeriocidades_far_bb_empreendimentos_20180831",dt_movimento,text
"1_2018_int054_ministeriocidades_far_bb_empreendimentos_20180831",cod_agente_financeiro,bigint
"1_2018_int054_ministeriocidades_far_bb_empreendimentos_20180831",cod_municipio_ibge,double precision
"1_2018_int054_ministeriocidades_far_bb_empreendimentos_20180831",nu_apf,double precision
"1_2018_int054_ministeriocidades_far_bb_empreendimentos_20180831",no_empreendimento,text
"1_2018_int054_ministeriocidades_far_bb_empreendimentos_20180831",situacao_obra,text
"1_2018_int054_ministeriocidades_far_bb_empreendimentos_20180831",dt_contratacao,text
"1_2018_int054_ministeriocidades_far_bb_empreendimentos_20180831",dt_inicio_obra,double precision
"1_2018_int054_ministeriocidades_far_bb_empreendimentos_20180831",dt_ultima_liberacao_recurso,text
"1_2018_int054_ministeriocidades_far_bb_empreendimentos_20180831",dt_termino_obra,double precision
"1_2018_int054_ministeriocidades_far_bb_empreendimentos_20180831",dt_legalizacao,double precision
"1_2018_int054_ministeriocidades_far_bb_empreendimentos_20180831",dt_primeira_entrega,text
"1_2018_int054_ministeriocidades_far_bb_empreendimentos_20180831",dt_ultima_entrega,text
"1_2018_int054_ministeriocidades_far_bb_empreendimentos_20180831",percentual_obra_realizado,text
"1_2018_int054_ministeriocidades_far_bb_empreendimentos_20180831",vr_emprestimo_far,text
"1_2018_int054_ministeriocidades_far_bb_empreendimentos_20180831",vr_investimento,text
"1_2018_int054_ministeriocidades_far_bb_empreendimentos_20180831",total_liberado_far,text
"1_2018_int054_ministeriocidades_far_bb_empreendimentos_20180831",qt_unidades_habitacionais,bigint
"1_2018_int054_ministeriocidades_far_bb_empreendimentos_20180831",qt_unidades_concluidas,bigint
"1_2018_int054_ministeriocidades_far_bb_empreendimentos_20180831",qt_unidades_ociosas,bigint
"1_2018_int054_ministeriocidades_far_bb_empreendimentos_20180831",qt_unidades_entregues,bigint
"1_2018_int054_ministeriocidades_far_bb_empreendimentos_20180831",razao_social_proponente,text
"1_2018_int054_ministeriocidades_far_bb_empreendimentos_20180831",cnpj_proponente,bigint
"1_2018_int054_ministeriocidades_far_bb_empreendimentos_20180831",tipo_aporte,double precision
"1_2018_int054_ministeriocidades_far_bb_empreendimentos_20180831",cod_pendencia_obra,double precision
"1_2018_int054_ministeriocidades_far_bb_empreendimentos_20180831",cod_tipo_etapa,double precision
"1_2018_int054_ministeriocidades_far_bb_empreendimentos_20180831",cod_situacao_contrato_pj,double precision
"1_2018_int054_ministeriocidades_far_bb_empreendimentos_20180831",desc_situacao_contrato,double precision
"1_2018_int054_ministeriocidades_far_bb_empreendimentos_20180831",cod_pendencia_entrega,double precision
"1_2018_int054_ministeriocidades_far_bb_empreendimentos_20180831",cod_motivo_ociosidade,double precision
"1_2018_int054_ministeriocidades_far_bb_empreendimentos_20180831",cod_regime_execucao,double precision
"1_2018_int054_ministeriocidades_far_bb_empreendimentos_20180831",dsc_tipologia,double precision
"1_2018_int054_ministeriocidades_far_bb_empreendimentos_20180831",dsc_tipo_comunidade_atendida,double precision
"1_2018_int054_ministeriocidades_far_bb_empreendimentos_20180831",co_tipo_objetivo_complemento,double precision
"1_2018_int054_ministeriocidades_far_bb_empreendimentos_20180831",nome_tipo_contrato,double precision
"1_2018_int054_ministeriocidades_far_bb_empreendimentos_20180831",a_liberar_obra,text
"1_2018_int054_ministeriocidades_far_bb_empreendimentos_20180831",a_liberar_terreno,text
"1_2018_int054_ministeriocidades_far_bb_empreendimentos_20180831",a_liberar_ts,text
"1_2018_int054_ministeriocidades_far_bb_empreendimentos_20180831",liberacao_ts_adicional,double precision
"1_2018_int054_ministeriocidades_far_bb_empreendimentos_20180831",vinculacoes,double precision
"1_2018_int054_ministeriocidades_far_bb_empreendimentos_20180831",situacao_retomada,text
"1_2018_int054_ministeriocidades_far_bb_empreendimentos_20180831",portaria_selecao,double precision
"1_2018_int054_ministeriocidades_far_bb_empreendimentos_20180831",vr_contrapartida_1,double precision
"1_2018_int054_ministeriocidades_far_bb_empreendimentos_20180831",nu_empreendimento,bigint
"1_2018_int054_ministeriocidades_far_bb_empreendimentos_20180831",no_municipio,text
"1_2018_int054_ministeriocidades_far_bb_empreendimentos_20180831",sg_uf,text
"202402_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb",data_de_movimento,text
"202402_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb",agente_financeiro,text
"202402_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb",apf,bigint
"202402_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb",dt_ass_doc,text
"202402_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb",número_de_unidades_entregues,bigint
"202406_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb",data_de_movimento,text
"202406_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb",agente_financeiro,text
