table_name,treated_table_name,status,profile,n_rows,n_cols,institution,report_date,missing_pct,motivo_discordancia,evidencia,como_consertar,treated_exists,raw_exists,treated_columns,raw_columns,treated_sample_print,raw_sample_print
bb_2011_01_janeiro_rel_25jan2011,bb_2011_01_janeiro_rel_25jan2011,treated,sub_tabelas_3,302,36,bb,2011-01-01,71.88189845474614,missing_alto,missing_pct=71.88% em tabela sub_tabelas_3; risco de subtabelas esparsas ou colunas mantidas em excesso.,"Revisar extracao de subtabelas, remover colunas vazias/rodapes ou transformar blocos em formato longo antes do uso preditivo.",True,True,contratacao_total | contratacao_total_1 | contratacao_total_2 | contratacao_total_3 | contratacao_total_4 | contratacao_total_5 | contratacao_total_6 | desligamento_plano_piloto | meta_contratacao_total | meta_r_aprovado_cef_financ_a_producao_pj_e_repasse | meta_r_aprovado_cef_financ_a_producao_pj_e_repasse_1 | meta_r_desligamento_plano_piloto | ...tal_das_contratacoes_por_uf_regiao_geografica_e_publico_alvo | quantidade_unidades_aprovado_cef | quantidade_unidades_contratacao_total | quantidade_unidades_contratacao_total_1 | quantidade_unidades_desligamento | quantidade_unidades_desligamento_plano_piloto | quantidade_unidades_desligamento_plano_piloto_1 | sub_table_index | ...nc_a_producao_pj_aprovado_cef_financ_a_producao_pj_e_repasse | total_financ_pf_aprovado_cef_financ_a_producao_pj_e_repasse | total_financ_pf_desligamento_plano_piloto | uf | ...tal_das_contratacoes_por_uf_regiao_geografica_e_publico_al_2 | unid_disponiveis_desligamento_plano_piloto | unid_disponiveis_desligamento_plano_piloto_1 | unid_financ_pf_desligamento_plano_piloto | unid_financ_pf_desligamento_plano_piloto_1 | valor_contratacao_total,unnamed_0 | relatório_01_total_das_contratações_por_ufregião_geográfic | unnamed_2 | unnamed_3 | unnamed_4 | unnamed_5 | unnamed_6 | unnamed_7 | unnamed_8 | unnamed_9 | unnamed_10 | unnamed_11 | unnamed_12 | unnamed_13 | unnamed_14 | unnamed_15 | unnamed_16,"contratacao_total contratacao_total_1 contratacao_total_2 contratacao_total_3 contratacao_total_4 contratacao_total_5  ... valor_total_aprovado_cef valor_total_desligamento                     source_table report_date institution       profile
                                                                                                                       ...                                                   bb_2011_01_janeiro_rel_25jan2011  2011-01-01          bb colunar_denso
                                                                                                                       ...                                                   bb_2011_01_janeiro_rel_25jan2011  2011-01-01          bb colunar_denso
                                                                                                                       ...                                                   bb_2011_01_janeiro_rel_25jan2011  2011-01-01          bb colunar_denso
                                                                                                                       ...                                                   bb_2011_01_janeiro_rel_25jan2011  2011-01-01          bb colunar_denso
                                                                                                                       ...                                                   bb_2011_01_janeiro_rel_25jan2011  2011-01-01          bb colunar_denso
                                                                                                                       ...                                                   bb_2011_01_janeiro_rel_25jan2011  2011-01-01          bb colunar_denso
                                                                                                                       ...                                                   bb_2011_01_janeiro_rel_25jan2011  2011-01-01          bb colunar_denso
                                                                                                                       ...                                                   bb_2011_01_janeiro_rel_25jan2011  2011-01-01          bb colunar_denso","unnamed_0 relatório_01_total_das_contratações_por_ufregião_geográfic                     unnamed_2      unnamed_3        unnamed_4       unnamed_5  ...                                 unnamed_11                 unnamed_12 unnamed_13          unnamed_14          unnamed_15 unnamed_16
                                                                     Desligamento  - Plano Piloto                                                   ... Aprovado CEF - Financ à Produção PJ e R...                                                             Contratação total           
                                                  UF                           Quantidade unidades Unid Financ PF Unid Disponíveis Total Financ PF  ...                            Total Financ PF Total Financ à Produçao PJ   Meta R$            % Meta R$ Quantidade unidades      Valor
                                                  DF                                                                             0                  ...                                                                         20000000                   0                               
                                                  GO                                           144                             144                  ...                                 2784445.29                44188348.41  116690000 0.37868153577855856                               
                                                  MS                                           120                             120                  ...                                                                         53000000                   0                               
                                                  MT                                            48                              48                  ...                                          0                                     0                   0                               
                                        Centro Oeste                                           312              0              312               0  ...                                 2784445.29                44188348.41  189690000 0.23295033164637038                   0          0
                                                  AL                                             0              0                0                  ...                                                                                0                   0                               "
bb_2011_02_fevereiro_relatório_mcmv_bb_08_02_2011,bb_2011_02_fevereiro_relat_rio_mcmv_bb_08_02_2011,treated,sub_tabelas_3,302,36,bb,2011-02-08,71.82671081677704,missing_alto,missing_pct=71.83% em tabela sub_tabelas_3; risco de subtabelas esparsas ou colunas mantidas em excesso.,"Revisar extracao de subtabelas, remover colunas vazias/rodapes ou transformar blocos em formato longo antes do uso preditivo.",True,True,contratacao_total | contratacao_total_1 | contratacao_total_2 | contratacao_total_3 | contratacao_total_4 | contratacao_total_5 | contratacao_total_6 | desligamento_plano_piloto | meta_contratacao_total | meta_pj_r_aprovado_cef_financ_a_producao_pj_e_repasse | meta_r_aprovado_cef_financ_a_producao_pj_e_repasse | meta_r_desligamento_plano_piloto | ...tal_das_contratacoes_por_uf_regiao_geografica_e_publico_alvo | quantidade_unidades_aprovado_cef | quantidade_unidades_contratacao_total | quantidade_unidades_contratacao_total_1 | quantidade_unidades_desligamento | quantidade_unidades_desligamento_plano_piloto | quantidade_unidades_desligamento_plano_piloto_1 | sub_table_index | ...nc_a_producao_pj_aprovado_cef_financ_a_producao_pj_e_repasse | total_financ_pf_aprovado_cef_financ_a_producao_pj_e_repasse | total_financ_pf_desligamento_plano_piloto | uf | ...tal_das_contratacoes_por_uf_regiao_geografica_e_publico_al_2 | unid_disponiveis_desligamento_plano_piloto | unid_disponiveis_desligamento_plano_piloto_1 | unid_financ_pf_desligamento_plano_piloto | unid_financ_pf_desligamento_plano_piloto_1 | valor_contratacao_total,unnamed_0 | relatório_01_total_das_contratações_por_ufregião_geográfic | unnamed_2 | unnamed_3 | unnamed_4 | unnamed_5 | unnamed_6 | unnamed_7 | unnamed_8 | unnamed_9 | unnamed_10 | unnamed_11 | unnamed_12 | unnamed_13 | unnamed_14 | unnamed_15 | unnamed_16,"contratacao_total contratacao_total_1 contratacao_total_2 contratacao_total_3 contratacao_total_4 contratacao_total_5  ... valor_total_aprovado_cef valor_total_desligamento                               source_table report_date institution       profile
                                                                                                                       ...                                                   bb_2011_02_fevereiro_relatório_mcmv_bb_...  2011-02-08          bb colunar_denso
                                                                                                                       ...                                                   bb_2011_02_fevereiro_relatório_mcmv_bb_...  2011-02-08          bb colunar_denso
                                                                                                                       ...                                                   bb_2011_02_fevereiro_relatório_mcmv_bb_...  2011-02-08          bb colunar_denso
                                                                                                                       ...                                                   bb_2011_02_fevereiro_relatório_mcmv_bb_...  2011-02-08          bb colunar_denso
                                                                                                                       ...                                                   bb_2011_02_fevereiro_relatório_mcmv_bb_...  2011-02-08          bb colunar_denso
                                                                                                                       ...                                                   bb_2011_02_fevereiro_relatório_mcmv_bb_...  2011-02-08          bb colunar_denso
                                                                                                                       ...                                                   bb_2011_02_fevereiro_relatório_mcmv_bb_...  2011-02-08          bb colunar_denso
                                                                                                                       ...                                                   bb_2011_02_fevereiro_relatório_mcmv_bb_...  2011-02-08          bb colunar_denso","unnamed_0 relatório_01_total_das_contratações_por_ufregião_geográfic                     unnamed_2      unnamed_3        unnamed_4       unnamed_5  ...                                 unnamed_11                 unnamed_12  unnamed_13          unnamed_14          unnamed_15 unnamed_16
                                                                     Desligamento  - Plano Piloto                                                   ... Aprovado CEF - Financ à Produção PJ e R...                                                              Contratação total           
                                                  UF                           Quantidade unidades Unid Financ PF Unid Disponíveis Total Financ PF  ...                            Total Financ PF Total Financ à Produçao PJ Meta PJ R$            % Meta R$ Quantidade unidades      Valor
                                                  DF                                                                             0                  ...                                                                          20000000                   0                               
                                                  GO                                           144                             144                  ...                                 3000309.93                44188348.41   116690000 0.37868153577855856                               
                                                  MS                                           120                             120                  ...                                                                          53000000                   0                               
                                                  MT                                            48                              48                  ...                                          0                                      0                   0                               
                                        Centro Oeste                                           312              0              312               0  ...                                 3000309.93                44188348.41   189690000 0.23295033164637038                   0          0
                                                  AL                                             0              0                0                  ...                                                                                 0                   0                               "
bb_2011_02_fevereiro_relatório_mcmv_bb_16_02_2011,bb_2011_02_fevereiro_relat_rio_mcmv_bb_16_02_2011,treated,sub_tabelas_3,302,36,bb,2011-02-16,71.78991905813098,missing_alto,missing_pct=71.79% em tabela sub_tabelas_3; risco de subtabelas esparsas ou colunas mantidas em excesso.,"Revisar extracao de subtabelas, remover colunas vazias/rodapes ou transformar blocos em formato longo antes do uso preditivo.",True,True,contratacao_total | contratacao_total_1 | contratacao_total_2 | contratacao_total_3 | contratacao_total_4 | contratacao_total_5 | contratacao_total_6 | desligamento_plano_piloto | meta_contratacao_total | meta_pj_r_aprovado_cef_financ_a_producao_pj_e_repasse | meta_r_aprovado_cef_financ_a_producao_pj_e_repasse | meta_r_desligamento_plano_piloto | ...tal_das_contratacoes_por_uf_regiao_geografica_e_publico_alvo | quantidade_unidades_aprovado_cef | quantidade_unidades_contratacao_total | quantidade_unidades_contratacao_total_1 | quantidade_unidades_desligamento | quantidade_unidades_desligamento_plano_piloto | quantidade_unidades_desligamento_plano_piloto_1 | sub_table_index | ...nc_a_producao_pj_aprovado_cef_financ_a_producao_pj_e_repasse | total_financ_pf_aprovado_cef_financ_a_producao_pj_e_repasse | total_financ_pf_desligamento_plano_piloto | uf | ...tal_das_contratacoes_por_uf_regiao_geografica_e_publico_al_2 | unid_disponiveis_desligamento_plano_piloto | unid_disponiveis_desligamento_plano_piloto_1 | unid_financ_pf_desligamento_plano_piloto | unid_financ_pf_desligamento_plano_piloto_1 | valor_contratacao_total,unnamed_0 | relatório_01_total_das_contratações_por_ufregião_geográfic | unnamed_2 | unnamed_3 | unnamed_4 | unnamed_5 | unnamed_6 | unnamed_7 | unnamed_8 | unnamed_9 | unnamed_10 | unnamed_11 | unnamed_12 | unnamed_13 | unnamed_14 | unnamed_15 | unnamed_16,"contratacao_total contratacao_total_1 contratacao_total_2 contratacao_total_3 contratacao_total_4 contratacao_total_5  ... valor_total_aprovado_cef valor_total_desligamento                               source_table report_date institution       profile
                                                                                                                       ...                                                   bb_2011_02_fevereiro_relatório_mcmv_bb_...  2011-02-16          bb colunar_denso
                                                                                                                       ...                                                   bb_2011_02_fevereiro_relatório_mcmv_bb_...  2011-02-16          bb colunar_denso
                                                                                                                       ...                                                   bb_2011_02_fevereiro_relatório_mcmv_bb_...  2011-02-16          bb colunar_denso
                                                                                                                       ...                                                   bb_2011_02_fevereiro_relatório_mcmv_bb_...  2011-02-16          bb colunar_denso
                                                                                                                       ...                                                   bb_2011_02_fevereiro_relatório_mcmv_bb_...  2011-02-16          bb colunar_denso
                                                                                                                       ...                                                   bb_2011_02_fevereiro_relatório_mcmv_bb_...  2011-02-16          bb colunar_denso
                                                                                                                       ...                                                   bb_2011_02_fevereiro_relatório_mcmv_bb_...  2011-02-16          bb colunar_denso
                                                                                                                       ...                                                   bb_2011_02_fevereiro_relatório_mcmv_bb_...  2011-02-16          bb colunar_denso","unnamed_0 relatório_01_total_das_contratações_por_ufregião_geográfic                     unnamed_2      unnamed_3        unnamed_4       unnamed_5  ...                                 unnamed_11                 unnamed_12  unnamed_13          unnamed_14          unnamed_15 unnamed_16
                                                                     Desligamento  - Plano Piloto                                                   ... Aprovado CEF - Financ à Produção PJ e R...                                                              Contratação total           
                                                  UF                           Quantidade unidades Unid Financ PF Unid Disponíveis Total Financ PF  ...                            Total Financ PF Total Financ à Produçao PJ Meta PJ R$            % Meta R$ Quantidade unidades      Valor
                                                  DF                                                                             0                  ...                                                                          20000000                   0                               
                                                  GO                                           144                             144                  ...                                 3451163.29                44188348.41   116690000 0.37868153577855856                               
                                                  MS                                           120                             120                  ...                                                                          53000000                   0                               
                                                  MT                                            48                              48                  ...                                          0                                      0                   0                               
                                        Centro Oeste                                           312              0              312               0  ...                                 3451163.29                44188348.41   189690000 0.23295033164637038                   0          0
                                                  AL                                             0              0                0                  ...                                                                                 0                   0                               "
bb_2011_03_março_relatorio_min_cidades___22mar11,bb_2011_03_mar_o_relatorio_min_cidades___22mar11,treated,sub_tabelas_3,302,37,bb,2011-03-01,66.77107571147306,missing_alto,missing_pct=66.77% em tabela sub_tabelas_3; risco de subtabelas esparsas ou colunas mantidas em excesso.,"Revisar extracao de subtabelas, remover colunas vazias/rodapes ou transformar blocos em formato longo antes do uso preditivo.",True,True,contratacao_total | contratacao_total_1 | contratacao_total_2 | contratacao_total_3 | contratacao_total_4 | contratacao_total_5 | contratacao_total_6 | desligamento_plano_piloto | meta_contratacao_total | meta_r_aprovado_cef_financ_a_producao_pj_e_repasse | meta_r_aprovado_cef_financ_a_producao_pj_e_repasse_1 | meta_r_desligamento_plano_piloto | ...tal_das_contratacoes_por_uf_regiao_geografica_e_publico_alvo | quantidade_unidades_aprovado_cef | quantidade_unidades_contratacao_total | quantidade_unidades_desligamento | quantidade_unidades_desligamento_plano_piloto | quantidade_unidades_desligamento_plano_piloto_1 | sub_table_index | ...nc_a_producao_pj_aprovado_cef_financ_a_producao_pj_e_repasse | total_financ_pf_aprovado_cef_financ_a_producao_pj_e_repasse | total_financ_pf_desligamento_plano_piloto | uf | ...tal_das_contratacoes_por_uf_regiao_geografica_e_publico_al_2 | unid_disponiveis_desligamento_plano_piloto | unid_disponiveis_desligamento_plano_piloto_1 | unid_financ_pf_desligamento_plano_piloto | unid_financ_pf_desligamento_plano_piloto_1 | unidades_contratacao_total | valor_contratacao_total,unnamed_0 | relatório_01_total_das_contratações_por_ufregião_geográfic | unnamed_2 | unnamed_3 | unnamed_4 | unnamed_5 | unnamed_6 | unnamed_7 | unnamed_8 | unnamed_9 | unnamed_10 | unnamed_11 | unnamed_12 | unnamed_13 | unnamed_14 | unnamed_15 | unnamed_16,"contratacao_total contratacao_total_1 contratacao_total_2 contratacao_total_3 contratacao_total_4 contratacao_total_5  ... valor_total_aprovado_cef valor_total_desligamento                               source_table report_date institution       profile
                                                                                                                       ...                                                   bb_2011_03_março_relatorio_min_cidades_...  2011-03-01          bb colunar_denso
                                                                                                                       ...                                                   bb_2011_03_março_relatorio_min_cidades_...  2011-03-01          bb colunar_denso
                                                                                                                       ...                                                   bb_2011_03_março_relatorio_min_cidades_...  2011-03-01          bb colunar_denso
                                                                                                                       ...                                                   bb_2011_03_março_relatorio_min_cidades_...  2011-03-01          bb colunar_denso
                                                                                                                       ...                                                   bb_2011_03_março_relatorio_min_cidades_...  2011-03-01          bb colunar_denso
                                                                                                                       ...                                                   bb_2011_03_março_relatorio_min_cidades_...  2011-03-01          bb colunar_denso
                                                                                                                       ...                                                   bb_2011_03_março_relatorio_min_cidades_...  2011-03-01          bb colunar_denso
                                                                                                                       ...                                                   bb_2011_03_março_relatorio_min_cidades_...  2011-03-01          bb colunar_denso","unnamed_0 relatório_01_total_das_contratações_por_ufregião_geográfic                    unnamed_2      unnamed_3        unnamed_4       unnamed_5  ...                                 unnamed_11                 unnamed_12 unnamed_13          unnamed_14          unnamed_15 unnamed_16
                                                                     Desligamento - Plano Piloto                                                   ... Aprovado CEF - Financ à Produção PJ e R...                                                             Contratação total           
                                                  UF                          Quantidade unidades Unid Financ PF Unid Disponíveis Total Financ PF  ...                            Total Financ PF Total Financ à Produçao PJ   Meta R$            % Meta R$ Quantidade unidades      Valor
                                                  DF                                                                            0               0  ...                                                                         20000000                   0                               
                                                  GO                                          144              0              144               0  ...                                  4049528.3                44188348.41  116690000 0.37868153577855856                               
                                                  MS                                          120                             120               0  ...                                                                         53000000                   0                               
                                                  MT                                           48                              48               0  ...                                          0                                     0                   0                               
                                        Centro Oeste                                          312              0              312               0  ...                                  4049528.3                44188348.41  189690000 0.23295033164637038                   0          0
                                                  AL                                            0              0                0               0  ...                                          0                          0          0                   0                               "
bb_2011_04_abril_relatorio_min_cidades___18abr11,bb_2011_04_abril_relatorio_min_cidades___18abr11,treated,sub_tabelas_3,302,37,bb,2011-04-01,66.28781098979775,missing_alto,missing_pct=66.29% em tabela sub_tabelas_3; risco de subtabelas esparsas ou colunas mantidas em excesso.,"Revisar extracao de subtabelas, remover colunas vazias/rodapes ou transformar blocos em formato longo antes do uso preditivo.",True,True,contratacao_total | contratacao_total_1 | contratacao_total_2 | contratacao_total_3 | contratacao_total_4 | contratacao_total_5 | contratacao_total_6 | desligamento_plano_piloto | meta_contratacao_total | meta_r_aprovado_cef_financ_a_producao_pj_e_repasse | meta_r_aprovado_cef_financ_a_producao_pj_e_repasse_1 | meta_r_desligamento_plano_piloto | ...tal_das_contratacoes_por_uf_regiao_geografica_e_publico_alvo | quantidade_unidades_aprovado_cef | quantidade_unidades_contratacao_total | quantidade_unidades_desligamento | quantidade_unidades_desligamento_plano_piloto | quantidade_unidades_desligamento_plano_piloto_1 | sub_table_index | ...nc_a_producao_pj_aprovado_cef_financ_a_producao_pj_e_repasse | total_financ_pf_aprovado_cef_financ_a_producao_pj_e_repasse | total_financ_pf_desligamento_plano_piloto | uf | ...tal_das_contratacoes_por_uf_regiao_geografica_e_publico_al_2 | unid_disponiveis_desligamento_plano_piloto | unid_disponiveis_desligamento_plano_piloto_1 | unid_financ_pf_desligamento_plano_piloto | unid_financ_pf_desligamento_plano_piloto_1 | unidades_contratacao_total | valor_contratacao_total,unnamed_0 | relatório_01_total_das_contratações_por_ufregião_geográfic | unnamed_2 | unnamed_3 | unnamed_4 | unnamed_5 | unnamed_6 | unnamed_7 | unnamed_8 | unnamed_9 | unnamed_10 | unnamed_11 | unnamed_12 | unnamed_13 | unnamed_14 | unnamed_15 | unnamed_16,"contratacao_total contratacao_total_1 contratacao_total_2 contratacao_total_3 contratacao_total_4 contratacao_total_5  ... valor_total_aprovado_cef valor_total_desligamento                               source_table report_date institution       profile
                                                                                                                       ...                                                   bb_2011_04_abril_relatorio_min_cidades_...  2011-04-01          bb colunar_denso
                                                                                                                       ...                                                   bb_2011_04_abril_relatorio_min_cidades_...  2011-04-01          bb colunar_denso
                                                                                                                       ...                                                   bb_2011_04_abril_relatorio_min_cidades_...  2011-04-01          bb colunar_denso
                                                                                                                       ...                                                   bb_2011_04_abril_relatorio_min_cidades_...  2011-04-01          bb colunar_denso
                                                                                                                       ...                                                   bb_2011_04_abril_relatorio_min_cidades_...  2011-04-01          bb colunar_denso
                                                                                                                       ...                                                   bb_2011_04_abril_relatorio_min_cidades_...  2011-04-01          bb colunar_denso
                                                                                                                       ...                                                   bb_2011_04_abril_relatorio_min_cidades_...  2011-04-01          bb colunar_denso
                                                                                                                       ...                                                   bb_2011_04_abril_relatorio_min_cidades_...  2011-04-01          bb colunar_denso","unnamed_0 relatório_01_total_das_contratações_por_ufregião_geográfic                    unnamed_2      unnamed_3        unnamed_4       unnamed_5  ...                                 unnamed_11                 unnamed_12 unnamed_13          unnamed_14          unnamed_15 unnamed_16
                                                                     Desligamento - Plano Piloto                                                   ... Aprovado CEF - Financ à Produção PJ e R...                                                             Contratação total           
                                                  UF                          Quantidade unidades Unid Financ PF Unid Disponíveis Total Financ PF  ...                            Total Financ PF Total Financ à Produçao PJ   Meta R$            % Meta R$ Quantidade unidades      Valor
                                                  DF                                                                            0               0  ...                                                                         20000000                   0                   0           
                                                  GO                                          144              0              144               0  ...                                 5038716.95                44188348.41  116690000 0.37868153577855856                  58           
                                                  MS                                          120                             120               0  ...                                                                         53000000                   0                   0           
                                                  MT                                           48                              48               0  ...                                          0                                     0                   0                   0           
                                        Centro Oeste                                          312              0              312               0  ...                                 5038716.95                44188348.41  189690000 0.23295033164637038                  58          0
                                                  AL                                            0              0                0               0  ...                                          0                          0          0                   0                   0           "
bb_2011_05_maio_relatorio_min_cidades___24mai11,bb_2011_05_maio_relatorio_min_cidades___24mai11,treated,sub_tabelas_3,302,37,bb,2011-05-01,66.28781098979775,missing_alto,missing_pct=66.29% em tabela sub_tabelas_3; risco de subtabelas esparsas ou colunas mantidas em excesso.,"Revisar extracao de subtabelas, remover colunas vazias/rodapes ou transformar blocos em formato longo antes do uso preditivo.",True,True,contratacao_total | contratacao_total_1 | contratacao_total_2 | contratacao_total_3 | contratacao_total_4 | contratacao_total_5 | contratacao_total_6 | desligamento_plano_piloto | meta_contratacao_total | meta_r_aprovado_cef_financ_a_producao_pj_e_repasse | meta_r_aprovado_cef_financ_a_producao_pj_e_repasse_1 | meta_r_desligamento_plano_piloto | ...tal_das_contratacoes_por_uf_regiao_geografica_e_publico_alvo | quantidade_unidades_aprovado_cef | quantidade_unidades_contratacao_total | quantidade_unidades_desligamento | quantidade_unidades_desligamento_plano_piloto | quantidade_unidades_desligamento_plano_piloto_1 | sub_table_index | ...nc_a_producao_pj_aprovado_cef_financ_a_producao_pj_e_repasse | total_financ_pf_aprovado_cef_financ_a_producao_pj_e_repasse | total_financ_pf_desligamento_plano_piloto | uf | ...tal_das_contratacoes_por_uf_regiao_geografica_e_publico_al_2 | unid_disponiveis_desligamento_plano_piloto | unid_disponiveis_desligamento_plano_piloto_1 | unid_financ_pf_desligamento_plano_piloto | unid_financ_pf_desligamento_plano_piloto_1 | unidades_contratacao_total | valor_contratacao_total,unnamed_0 | relatório_01_total_das_contratações_por_ufregião_geográfic | unnamed_2 | unnamed_3 | unnamed_4 | unnamed_5 | unnamed_6 | unnamed_7 | unnamed_8 | unnamed_9 | unnamed_10 | unnamed_11 | unnamed_12 | unnamed_13 | unnamed_14 | unnamed_15 | unnamed_16,"contratacao_total contratacao_total_1 contratacao_total_2 contratacao_total_3 contratacao_total_4 contratacao_total_5  ... valor_total_aprovado_cef valor_total_desligamento                               source_table report_date institution       profile
                                                                                                                       ...                                                   bb_2011_05_maio_relatorio_min_cidades__...  2011-05-01          bb colunar_denso
                                                                                                                       ...                                                   bb_2011_05_maio_relatorio_min_cidades__...  2011-05-01          bb colunar_denso
                                                                                                                       ...                                                   bb_2011_05_maio_relatorio_min_cidades__...  2011-05-01          bb colunar_denso
                                                                                                                       ...                                                   bb_2011_05_maio_relatorio_min_cidades__...  2011-05-01          bb colunar_denso
                                                                                                                       ...                                                   bb_2011_05_maio_relatorio_min_cidades__...  2011-05-01          bb colunar_denso
                                                                                                                       ...                                                   bb_2011_05_maio_relatorio_min_cidades__...  2011-05-01          bb colunar_denso
                                                                                                                       ...                                                   bb_2011_05_maio_relatorio_min_cidades__...  2011-05-01          bb colunar_denso
                                                                                                                       ...                                                   bb_2011_05_maio_relatorio_min_cidades__...  2011-05-01          bb colunar_denso","unnamed_0 relatório_01_total_das_contratações_por_ufregião_geográfic                    unnamed_2      unnamed_3        unnamed_4       unnamed_5  ...                                 unnamed_11                 unnamed_12 unnamed_13          unnamed_14          unnamed_15 unnamed_16
                                                                     Desligamento - Plano Piloto                                                   ... Aprovado CEF - Financ à Produção PJ e R...                                                             Contratação total           
                                                  UF                          Quantidade unidades Unid Financ PF Unid Disponíveis Total Financ PF  ...                            Total Financ PF Total Financ à Produçao PJ   Meta R$            % Meta R$ Quantidade unidades      Valor
                                                  DF                                                                            0               0  ...                                                                         20000000                   0                   0           
                                                  GO                                          144              0              144               0  ...                                 5158569.21                44188348.41  116690000 0.37868153577855856                  59           
                                                  MS                                          120                             120               0  ...                                                                         53000000                   0                   0           
                                                  MT                                           48                              48               0  ...                                          0                                     0                   0                   0           
                                        Centro Oeste                                          312              0              312               0  ...                                 5158569.21                44188348.41  189690000 0.23295033164637038                  59          0
                                                  AL                                            0              0                0               0  ...                                          0                          0          0                   0                   0           "
bb_2011_05_maio_relatorio_min_cidades___10mai11,bb_2011_05_maio_relatorio_min_cidades___10mai11,treated,sub_tabelas_3,302,37,bb,2011-05-01,66.28781098979775,missing_alto,missing_pct=66.29% em tabela sub_tabelas_3; risco de subtabelas esparsas ou colunas mantidas em excesso.,"Revisar extracao de subtabelas, remover colunas vazias/rodapes ou transformar blocos em formato longo antes do uso preditivo.",True,True,contratacao_total | contratacao_total_1 | contratacao_total_2 | contratacao_total_3 | contratacao_total_4 | contratacao_total_5 | contratacao_total_6 | desligamento_plano_piloto | meta_contratacao_total | meta_r_aprovado_cef_financ_a_producao_pj_e_repasse | meta_r_aprovado_cef_financ_a_producao_pj_e_repasse_1 | meta_r_desligamento_plano_piloto | ...tal_das_contratacoes_por_uf_regiao_geografica_e_publico_alvo | quantidade_unidades_aprovado_cef | quantidade_unidades_contratacao_total | quantidade_unidades_desligamento | quantidade_unidades_desligamento_plano_piloto | quantidade_unidades_desligamento_plano_piloto_1 | sub_table_index | ...nc_a_producao_pj_aprovado_cef_financ_a_producao_pj_e_repasse | total_financ_pf_aprovado_cef_financ_a_producao_pj_e_repasse | total_financ_pf_desligamento_plano_piloto | uf | ...tal_das_contratacoes_por_uf_regiao_geografica_e_publico_al_2 | unid_disponiveis_desligamento_plano_piloto | unid_disponiveis_desligamento_plano_piloto_1 | unid_financ_pf_desligamento_plano_piloto | unid_financ_pf_desligamento_plano_piloto_1 | unidades_contratacao_total | valor_contratacao_total,unnamed_0 | relatório_01_total_das_contratações_por_ufregião_geográfic | unnamed_2 | unnamed_3 | unnamed_4 | unnamed_5 | unnamed_6 | unnamed_7 | unnamed_8 | unnamed_9 | unnamed_10 | unnamed_11 | unnamed_12 | unnamed_13 | unnamed_14 | unnamed_15 | unnamed_16,"contratacao_total contratacao_total_1 contratacao_total_2 contratacao_total_3 contratacao_total_4 contratacao_total_5  ... valor_total_aprovado_cef valor_total_desligamento                               source_table report_date institution       profile
                                                                                                                       ...                                                   bb_2011_05_maio_relatorio_min_cidades__...  2011-05-01          bb colunar_denso
                                                                                                                       ...                                                   bb_2011_05_maio_relatorio_min_cidades__...  2011-05-01          bb colunar_denso
                                                                                                                       ...                                                   bb_2011_05_maio_relatorio_min_cidades__...  2011-05-01          bb colunar_denso
                                                                                                                       ...                                                   bb_2011_05_maio_relatorio_min_cidades__...  2011-05-01          bb colunar_denso
                                                                                                                       ...                                                   bb_2011_05_maio_relatorio_min_cidades__...  2011-05-01          bb colunar_denso
                                                                                                                       ...                                                   bb_2011_05_maio_relatorio_min_cidades__...  2011-05-01          bb colunar_denso
                                                                                                                       ...                                                   bb_2011_05_maio_relatorio_min_cidades__...  2011-05-01          bb colunar_denso
                                                                                                                       ...                                                   bb_2011_05_maio_relatorio_min_cidades__...  2011-05-01          bb colunar_denso","unnamed_0 relatório_01_total_das_contratações_por_ufregião_geográfic                    unnamed_2      unnamed_3        unnamed_4       unnamed_5  ...                                 unnamed_11                 unnamed_12 unnamed_13          unnamed_14          unnamed_15 unnamed_16
                                                                     Desligamento - Plano Piloto                                                   ... Aprovado CEF - Financ à Produção PJ e R...                                                             Contratação total           
                                                  UF                          Quantidade unidades Unid Financ PF Unid Disponíveis Total Financ PF  ...                            Total Financ PF Total Financ à Produçao PJ   Meta R$            % Meta R$ Quantidade unidades      Valor
                                                  DF                                                                            0               0  ...                                                                         20000000                   0                   0           
                                                  GO                                          144              0              144               0  ...                                 5399189.73                44188348.41  116690000 0.37868153577855856                  62           
                                                  MS                                          120                             120               0  ...                                                                         53000000                   0                   0           
                                                  MT                                           48                              48               0  ...                                          0                                     0                   0                   0           
                                        Centro Oeste                                          312              0              312               0  ...                                 5399189.73                44188348.41  189690000 0.23295033164637038                  62          0
                                                  AL                                            0              0                0               0  ...                                          0                          0          0                   0                   0           "
