table_name,status,n_rows,n_cols,profile,institution,report_date,missing_pct,encoding_issues,date_parse_errors,type_coercion_warnings,error,evidence_quality_file,classificacao_formacao,classificacao_confidence,n_linhas,n_colunas,status_tratamento,perfil,score_utilidade_preditiva,canonical_table,content_hash,is_duplicate,file_size,treated_exists,flag_revisao
bb_2015_12_dezembro_min_cidades_pj_pf,treated,243122,18,colunar_denso,bb,2015-12-01,0.0,,,,,/home/juan-pablo/CIDADES/data-application-cidades/data-science/dados-historicos-tratamento/data/_qualidade_202606281215_perfil_cidades_dados_historicos.csv,bem_formada,high,200,18,tratado,colunar_denso,3,bb_2015_12_dezembro_min_cidades_pj_pf,4819e1f33c3ec2ebc6390a8ddc234d48,false,243122,False,
bb_2015_12_dezembro_pnhr_31122015,treated,1982,25,colunar_denso,bb,2015-12-01,0.0,,,,,/home/juan-pablo/CIDADES/data-application-cidades/data-science/dados-historicos-tratamento/data/_qualidade_202606281215_perfil_cidades_dados_historicos.csv,bem_formada,high,200,25,tratado,colunar_denso,3,bb_2015_12_dezembro_pnhr_31122015,2e43d277625c8740a14473e9f78d88ad,false,1982,False,
bb_2016_01_janeiro_2016_01_31_min_cidades_pf_pf,treated,178032,20,colunar_denso,bb,2016-01-01,0.0,,,,,/home/juan-pablo/CIDADES/data-application-cidades/data-science/dados-historicos-tratamento/data/_qualidade_202606281215_perfil_cidades_dados_historicos.csv,bem_formada,high,200,20,tratado,colunar_denso,5,bb_2016_01_janeiro_2016_01_31_min_cidades_pf_pf,8b9c7e7ec71ecd3281953b21b474837a,false,178032,False,
bb_2016_01_janeiro_2016_01_31_min_cidades_pj,treated,2074,25,colunar_denso,bb,2016-01-01,0.0,,,,,/home/juan-pablo/CIDADES/data-application-cidades/data-science/dados-historicos-tratamento/data/_qualidade_202606281215_perfil_cidades_dados_historicos.csv,bem_formada,high,200,25,tratado,colunar_denso,8,bb_2016_01_janeiro_2016_01_31_min_cidades_pj,c7bb981d25cf430ba2c60a7a63eedff8,false,2074,False,
bb_2016_01_janeiro_2016_01_31_min_cidades_pj_pf,treated,244616,18,colunar_denso,bb,2016-01-01,0.0,,,,,/home/juan-pablo/CIDADES/data-application-cidades/data-science/dados-historicos-tratamento/data/_qualidade_202606281215_perfil_cidades_dados_historicos.csv,bem_formada,high,200,18,tratado,colunar_denso,3,bb_2016_01_janeiro_2016_01_31_min_cidades_pj_pf,2e0d0c9303b7f62e5caacc17a5045848,false,244616,False,
bb_2016_01_janeiro_pnhr_31012016,treated,1988,25,colunar_denso,bb,2016-01-01,0.5311871227364184,,,,,/home/juan-pablo/CIDADES/data-application-cidades/data-science/dados-historicos-tratamento/data/_qualidade_202606281215_perfil_cidades_dados_historicos.csv,bem_formada,high,200,25,tratado,colunar_denso,3,bb_2016_01_janeiro_pnhr_31012016,8fad696218c061de7146264b815c1a87,false,1988,False,
bb_2016_02_fevereiro_2016_02_29_min_cidades_pf_pf,treated,181296,20,colunar_denso,bb,2016-02-01,0.0,,,,,/home/juan-pablo/CIDADES/data-application-cidades/data-science/dados-historicos-tratamento/data/_qualidade_202606281215_perfil_cidades_dados_historicos.csv,bem_formada,high,200,20,tratado,colunar_denso,5,bb_2016_02_fevereiro_2016_02_29_min_cidades_pf_pf,52a97984324536690e840296085d5e8d,false,181296,False,
bb_2016_02_fevereiro_2016_02_29_min_cidades_pj,treated,2066,25,colunar_denso,bb,2016-02-01,0.0,,,,,/home/juan-pablo/CIDADES/data-application-cidades/data-science/dados-historicos-tratamento/data/_qualidade_202606281215_perfil_cidades_dados_historicos.csv,bem_formada,high,200,25,tratado,colunar_denso,8,bb_2016_02_fevereiro_2016_02_29_min_cidades_pj,a0a0f1cd5d9e64c2631d06af5f4ea4a3,false,2066,False,
bb_2016_02_fevereiro_2016_02_29_min_cidades_pj_pf,treated,246374,18,colunar_denso,bb,2016-02-01,0.0,,,,,/home/juan-pablo/CIDADES/data-application-cidades/data-science/dados-historicos-tratamento/data/_qualidade_202606281215_perfil_cidades_dados_historicos.csv,bem_formada,high,200,18,tratado,colunar_denso,3,bb_2016_02_fevereiro_2016_02_29_min_cidades_pj_pf,c8639e554a296c09ae87ee2eaf238b5c,false,246374,False,
bb_2016_02_fevereiro_pnhr_29022016,treated,1982,25,colunar_denso,bb,2016-02-01,0.0,,,,,/home/juan-pablo/CIDADES/data-application-cidades/data-science/dados-historicos-tratamento/data/_qualidade_202606281215_perfil_cidades_dados_historicos.csv,bem_formada,high,200,25,tratado,colunar_denso,3,bb_2016_02_fevereiro_pnhr_29022016,2a5e97913fc2a7665b2298a4c1c83313,false,1982,False,
bb_2016_04_abril_min_cidades_pf_pf,treated,190980,20,colunar_denso,bb,2016-04-01,0.0,,,,,/home/juan-pablo/CIDADES/data-application-cidades/data-science/dados-historicos-tratamento/data/_qualidade_202606281215_perfil_cidades_dados_historicos.csv,bem_formada,high,200,20,tratado,colunar_denso,5,bb_2016_04_abril_min_cidades_pf_pf,3e4483d92f24d2a66034cc1ddc9ba55a,false,190980,False,
bb_2016_04_abril_min_cidades_pj,treated,2006,25,colunar_denso,bb,2016-04-01,0.0,,,,,/home/juan-pablo/CIDADES/data-application-cidades/data-science/dados-historicos-tratamento/data/_qualidade_202606281215_perfil_cidades_dados_historicos.csv,bem_formada,high,200,25,tratado,colunar_denso,8,bb_2016_04_abril_min_cidades_pj,2c2efad27495bd671e8c0da48a909586,false,2006,False,
bb_2016_04_abril_min_cidades_pj_pf,treated,286836,18,colunar_denso,bb,2016-04-01,0.0,,,,,/home/juan-pablo/CIDADES/data-application-cidades/data-science/dados-historicos-tratamento/data/_qualidade_202606281215_perfil_cidades_dados_historicos.csv,bem_formada,high,200,18,tratado,colunar_denso,3,bb_2016_04_abril_min_cidades_pj_pf,2ec40a9db81f45216b2210fdd83e93b6,false,286836,False,
bb_2016_04_abril_pnhr_30042016,treated,1994,25,colunar_denso,bb,2016-04-01,0.0,,,,,/home/juan-pablo/CIDADES/data-application-cidades/data-science/dados-historicos-tratamento/data/_qualidade_202606281215_perfil_cidades_dados_historicos.csv,bem_formada,high,200,25,tratado,colunar_denso,3,bb_2016_04_abril_pnhr_30042016,50722fe14fd21a6f1243ef8d6b4a51ee,false,1994,False,
bb_2016_05_maio_2016_05_31_min_cidades_pf_pf,treated,192822,20,colunar_denso,bb,2016-05-01,5.0,,,,,/home/juan-pablo/CIDADES/data-application-cidades/data-science/dados-historicos-tratamento/data/_qualidade_202606281215_perfil_cidades_dados_historicos.csv,bem_formada,high,200,20,tratado,colunar_denso,5,bb_2016_05_maio_2016_05_31_min_cidades_pf_pf,53003365322bf9dfc22e603a397cd214,false,192822,False,
bb_2016_05_maio_2016_05_31_min_cidades_pj,treated,1984,25,colunar_denso,bb,2016-05-01,4.0,,,,,/home/juan-pablo/CIDADES/data-application-cidades/data-science/dados-historicos-tratamento/data/_qualidade_202606281215_perfil_cidades_dados_historicos.csv,bem_formada,high,200,25,tratado,colunar_denso,8,bb_2016_05_maio_2016_05_31_min_cidades_pj,6fabdcec75fa5db37ca9a18df9fdc9cd,false,1984,False,
bb_2016_05_maio_2016_05_31_min_cidades_pj_pf,treated,293560,18,colunar_denso,bb,2016-05-01,5.555555555555555,,,,,/home/juan-pablo/CIDADES/data-application-cidades/data-science/dados-historicos-tratamento/data/_qualidade_202606281215_perfil_cidades_dados_historicos.csv,bem_formada,high,200,18,tratado,colunar_denso,3,bb_2016_05_maio_2016_05_31_min_cidades_pj_pf,7e506961f6a1aaceec4fd1d51c36085d,false,293560,False,
bb_2016_05_maio_pnhr_31052016,treated,1996,25,colunar_denso,bb,2016-05-01,0.004008016032064128,,,,,/home/juan-pablo/CIDADES/data-application-cidades/data-science/dados-historicos-tratamento/data/_qualidade_202606281215_perfil_cidades_dados_historicos.csv,bem_formada,high,200,25,tratado,colunar_denso,3,bb_2016_05_maio_pnhr_31052016,2d1283d5dffc5cc4a2a8b2c7a10b6d94,false,1996,False,
bb_2016_06_junho_2016_06_30_min_cidades_pf_pf,treated,196188,20,colunar_denso,bb,2016-06-01,0.0,,,,,/home/juan-pablo/CIDADES/data-application-cidades/data-science/dados-historicos-tratamento/data/_qualidade_202606281215_perfil_cidades_dados_historicos.csv,bem_formada,high,200,20,tratado,colunar_denso,5,bb_2016_06_junho_2016_06_30_min_cidades_pf_pf,213700cdf782e0fd89363a7ccd514602,false,196188,False,
bb_2016_06_junho_2016_06_30_min_cidades_pj,treated,1990,25,colunar_denso,bb,2016-06-01,0.0,,,,,/home/juan-pablo/CIDADES/data-application-cidades/data-science/dados-historicos-tratamento/data/_qualidade_202606281215_perfil_cidades_dados_historicos.csv,bem_formada,high,200,25,tratado,colunar_denso,8,bb_2016_06_junho_2016_06_30_min_cidades_pj,bde5b0c79ffa35d61dc503f1f184e2e5,false,1990,False,
bb_2016_06_junho_2016_06_30_min_cidades_pj_pf,treated,301590,18,colunar_denso,bb,2016-06-01,0.0,,,,,/home/juan-pablo/CIDADES/data-application-cidades/data-science/dados-historicos-tratamento/data/_qualidade_202606281215_perfil_cidades_dados_historicos.csv,bem_formada,high,200,18,tratado,colunar_denso,3,bb_2016_06_junho_2016_06_30_min_cidades_pj_pf,c8c4a25240cdd971c87314b85bf7ad32,false,301590,False,
bb_2016_06_junho_pnhr_30062016,treated,2016,25,colunar_denso,bb,2016-06-01,0.23015873015873015,,,,,/home/juan-pablo/CIDADES/data-application-cidades/data-science/dados-historicos-tratamento/data/_qualidade_202606281215_perfil_cidades_dados_historicos.csv,bem_formada,high,200,25,tratado,colunar_denso,3,bb_2016_06_junho_pnhr_30062016,c2f01e8b43314ad7d372bbb4c25f8217,false,2016,False,
bb_2016_07_julho_2016_07_31_min_cidades_pj,treated,1986,25,colunar_denso,bb,2016-07-01,0.0,,,,,/home/juan-pablo/CIDADES/data-application-cidades/data-science/dados-historicos-tratamento/data/_qualidade_202606281215_perfil_cidades_dados_historicos.csv,bem_formada,high,200,25,tratado,colunar_denso,8,bb_2016_07_julho_2016_07_31_min_cidades_pj,39711d83e159b188ff9907ff737d24a0,false,1986,False,
bb_2016_07_julho_min_cidades_pf_pf,treated,199028,20,colunar_denso,bb,2016-07-01,0.0,,,,,/home/juan-pablo/CIDADES/data-application-cidades/data-science/dados-historicos-tratamento/data/_qualidade_202606281215_perfil_cidades_dados_historicos.csv,bem_formada,high,200,20,tratado,colunar_denso,5,bb_2016_07_julho_min_cidades_pf_pf,a28da0ea486ec12aee7cc94d406e1fa3,false,199028,False,
bb_2016_07_julho_min_cidades_pj_pf,treated,310302,18,colunar_denso,bb,2016-07-01,0.0,,,,,/home/juan-pablo/CIDADES/data-application-cidades/data-science/dados-historicos-tratamento/data/_qualidade_202606281215_perfil_cidades_dados_historicos.csv,bem_formada,high,200,18,tratado,colunar_denso,3,bb_2016_07_julho_min_cidades_pj_pf,2b4108b19c03905e141563c7c62afb51,false,310302,False,
bb_2016_07_julho_pnhr_31072016,treated,2016,25,colunar_denso,bb,2016-07-01,0.0,,,,,/home/juan-pablo/CIDADES/data-application-cidades/data-science/dados-historicos-tratamento/data/_qualidade_202606281215_perfil_cidades_dados_historicos.csv,bem_formada,high,200,25,tratado,colunar_denso,3,bb_2016_07_julho_pnhr_31072016,ecc260238e817fbc67e16ff88a719686,false,2016,False,
bb_2018_2018_04_06_pf_pf,treated,230204,20,colunar_denso,bb,2018-04-01,0.0,,,,,/home/juan-pablo/CIDADES/data-application-cidades/data-science/dados-historicos-tratamento/data/_qualidade_202606281215_perfil_cidades_dados_historicos.csv,bem_formada,high,200,20,tratado,colunar_denso,5,bb_2018_2018_04_06_pf_pf,5db07efd117d19c1ed9d2ea87f6377b5,false,230204,False,
bb_2018_2018_04_06_pj,treated,1962,26,colunar_denso,bb,2018-04-01,0.0,,,,,/home/juan-pablo/CIDADES/data-application-cidades/data-science/dados-historicos-tratamento/data/_qualidade_202606281215_perfil_cidades_dados_historicos.csv,bem_formada,high,200,26,tratado,colunar_denso,8,bb_2018_2018_04_06_pj,0afa80ece55b5f53af0e79c46dde120a,false,1962,False,
bb_2018_2018_04_06_pj_pf,treated,406360,18,colunar_denso,bb,2018-04-01,0.0,,,,,/home/juan-pablo/CIDADES/data-application-cidades/data-science/dados-historicos-tratamento/data/_qualidade_202606281215_perfil_cidades_dados_historicos.csv,bem_formada,high,200,18,tratado,colunar_denso,3,bb_2018_2018_04_06_pj_pf,8e41cf36bdbbcaf56e1f1afb6599ac7a,false,406360,False,
bb_2018_2018_05_10_pf_pf,treated,232432,20,colunar_denso,bb,2018-05-01,0.0,,,,,/home/juan-pablo/CIDADES/data-application-cidades/data-science/dados-historicos-tratamento/data/_qualidade_202606281215_perfil_cidades_dados_historicos.csv,bem_formada,high,200,20,tratado,colunar_denso,5,bb_2018_2018_05_10_pf_pf,ad5b82ee407a04f009f3b0e499cbdca9,false,232432,False,
bb_2018_2018_05_10_pj,treated,1964,26,colunar_denso,bb,2018-05-01,0.0,,,,,/home/juan-pablo/CIDADES/data-application-cidades/data-science/dados-historicos-tratamento/data/_qualidade_202606281215_perfil_cidades_dados_historicos.csv,bem_formada,high,200,26,tratado,colunar_denso,8,bb_2018_2018_05_10_pj,63f4075b37cd4d4aad1f066a8553c459,false,1964,False,
bb_2018_2018_05_10_pj_pf,treated,413964,18,colunar_denso,bb,2018-05-01,0.0,,,,,/home/juan-pablo/CIDADES/data-application-cidades/data-science/dados-historicos-tratamento/data/_qualidade_202606281215_perfil_cidades_dados_historicos.csv,bem_formada,high,200,18,tratado,colunar_denso,3,bb_2018_2018_05_10_pj_pf,774187f74be15cd1f5a06e67318a40fd,false,413964,False,
bb_2018_2018_06_10_pf_pf,treated,234842,20,colunar_denso,bb,2018-06-01,0.0,,,,,/home/juan-pablo/CIDADES/data-application-cidades/data-science/dados-historicos-tratamento/data/_qualidade_202606281215_perfil_cidades_dados_historicos.csv,bem_formada,high,200,20,tratado,colunar_denso,5,bb_2018_2018_06_10_pf_pf,b4e7b84ca2254b3a1f2f7a2684a9eda8,false,234842,False,
bb_2018_2018_06_10_pj,treated,1972,26,colunar_denso,bb,2018-06-01,0.0,,,,,/home/juan-pablo/CIDADES/data-application-cidades/data-science/dados-historicos-tratamento/data/_qualidade_202606281215_perfil_cidades_dados_historicos.csv,bem_formada,high,200,26,tratado,colunar_denso,8,bb_2018_2018_06_10_pj,b0050dd48e0ec99cba219b8ba08d4a28,false,1972,False,
bb_2018_2018_06_10_pj_pf,treated,429472,18,colunar_denso,bb,2018-06-01,0.0,,,,,/home/juan-pablo/CIDADES/data-application-cidades/data-science/dados-historicos-tratamento/data/_qualidade_202606281215_perfil_cidades_dados_historicos.csv,bem_formada,high,200,18,tratado,colunar_denso,3,bb_2018_2018_06_10_pj_pf,9c339eed995014874848cad70bbc96ce,false,429472,False,
bb_2018_2018_07_03_pf_pf,treated,236850,20,colunar_denso,bb,2018-07-01,0.0,,,,,/home/juan-pablo/CIDADES/data-application-cidades/data-science/dados-historicos-tratamento/data/_qualidade_202606281215_perfil_cidades_dados_historicos.csv,bem_formada,high,200,20,tratado,colunar_denso,5,bb_2018_2018_07_03_pf_pf,d169c4e3594fbb25cda59fffaed60b14,false,236850,False,
bb_2018_2018_07_03_pj,treated,1960,26,colunar_denso,bb,2018-07-01,0.0,,,,,/home/juan-pablo/CIDADES/data-application-cidades/data-science/dados-historicos-tratamento/data/_qualidade_202606281215_perfil_cidades_dados_historicos.csv,bem_formada,high,200,26,tratado,colunar_denso,8,bb_2018_2018_07_03_pj,cee75d97fdd7c30255a6e647a2bf3d96,false,1960,False,
bb_2018_2018_07_03_pj_pf,treated,436298,18,colunar_denso,bb,2018-07-01,0.0,,,,,/home/juan-pablo/CIDADES/data-application-cidades/data-science/dados-historicos-tratamento/data/_qualidade_202606281215_perfil_cidades_dados_historicos.csv,bem_formada,high,200,18,tratado,colunar_denso,3,bb_2018_2018_07_03_pj_pf,b5c85436c2230a629926344892d86921,false,436298,False,
bb_2018_2018_07_03_pnhr_04072018,treated,1998,25,colunar_denso,bb,2018-07-01,0.004004004004004004,,,,,/home/juan-pablo/CIDADES/data-application-cidades/data-science/dados-historicos-tratamento/data/_qualidade_202606281215_perfil_cidades_dados_historicos.csv,bem_formada,high,200,25,tratado,colunar_denso,3,bb_2018_2018_07_03_pnhr_04072018,8e90a72e6762057134b00ab20e88a528,false,1998,False,
bb_2018_2018_08_06_pj,treated,1962,26,colunar_denso,bb,2018-08-01,0.0,,,,,/home/juan-pablo/CIDADES/data-application-cidades/data-science/dados-historicos-tratamento/data/_qualidade_202606281215_perfil_cidades_dados_historicos.csv,bem_formada,high,200,26,tratado,colunar_denso,8,bb_2018_2018_08_06_pj,f7bb7947de6c00341ec5ba25d96c16c2,false,1962,False,
bb_2018_2018_08_06_pj_pf,treated,439992,18,colunar_denso,bb,2018-08-01,0.0,,,,,/home/juan-pablo/CIDADES/data-application-cidades/data-science/dados-historicos-tratamento/data/_qualidade_202606281215_perfil_cidades_dados_historicos.csv,bem_formada,high,200,18,tratado,colunar_denso,3,bb_2018_2018_08_06_pj_pf,9cee99ad6af2a04d8b820bd39eb5d91a,false,439992,False,
bb_2018_2018_09_10_pf_pf,treated,242928,20,colunar_denso,bb,2018-09-01,0.0,,,,,/home/juan-pablo/CIDADES/data-application-cidades/data-science/dados-historicos-tratamento/data/_qualidade_202606281215_perfil_cidades_dados_historicos.csv,bem_formada,high,200,20,tratado,colunar_denso,5,bb_2018_2018_09_10_pf_pf,d43aede1e63dbce7aa4fa6558abdd561,false,242928,False,
bb_2018_2018_09_10_pj,treated,1968,26,colunar_denso,bb,2018-09-01,0.0,,,,,/home/juan-pablo/CIDADES/data-application-cidades/data-science/dados-historicos-tratamento/data/_qualidade_202606281215_perfil_cidades_dados_historicos.csv,bem_formada,high,200,26,tratado,colunar_denso,8,bb_2018_2018_09_10_pj,fc32f0b8545aadaf89c16a648a5ce14f,false,1968,False,
bb_2018_2018_09_10_pj_pf,treated,447388,18,colunar_denso,bb,2018-09-01,0.0,,,,,/home/juan-pablo/CIDADES/data-application-cidades/data-science/dados-historicos-tratamento/data/_qualidade_202606281215_perfil_cidades_dados_historicos.csv,bem_formada,high,200,18,tratado,colunar_denso,3,bb_2018_2018_09_10_pj_pf,3c415178740d5e2b9345a51c0309a64f,false,447388,False,
bb_2018_2018_10_01_pf_pf,treated,244860,20,colunar_denso,bb,2018-10-01,0.0,,,,,/home/juan-pablo/CIDADES/data-application-cidades/data-science/dados-historicos-tratamento/data/_qualidade_202606281215_perfil_cidades_dados_historicos.csv,bem_formada,high,200,20,tratado,colunar_denso,5,bb_2018_2018_10_01_pf_pf,52298073a048718cc7e0d6d66ebcbc11,false,244860,False,
bb_2018_2018_10_01_pj,treated,1972,26,colunar_denso,bb,2018-10-01,0.0,,,,,/home/juan-pablo/CIDADES/data-application-cidades/data-science/dados-historicos-tratamento/data/_qualidade_202606281215_perfil_cidades_dados_historicos.csv,bem_formada,high,200,26,tratado,colunar_denso,8,bb_2018_2018_10_01_pj,2293f87fba72bb78b1481f9f546dde9b,false,1972,False,
bb_2018_2018_10_01_pj_pf,treated,453934,18,colunar_denso,bb,2018-10-01,0.0,,,,,/home/juan-pablo/CIDADES/data-application-cidades/data-science/dados-historicos-tratamento/data/_qualidade_202606281215_perfil_cidades_dados_historicos.csv,bem_formada,high,200,18,tratado,colunar_denso,3,bb_2018_2018_10_01_pj_pf,c34f3967e620e979364f63e0c0169d74,false,453934,False,
bb_2018_2018_10_30_pf_pf,treated,247770,20,colunar_denso,bb,2018-10-01,5.0,,,,,/home/juan-pablo/CIDADES/data-application-cidades/data-science/dados-historicos-tratamento/data/_qualidade_202606281215_perfil_cidades_dados_historicos.csv,bem_formada,high,200,20,tratado,colunar_denso,5,bb_2018_2018_10_30_pf_pf,f4069c8b0ecc3d17ca7544f4c12302e5,false,247770,False,
bb_2018_2018_10_30_pj,treated,1980,26,colunar_denso,bb,2018-10-01,3.8461538461538463,,,,,/home/juan-pablo/CIDADES/data-application-cidades/data-science/dados-historicos-tratamento/data/_qualidade_202606281215_perfil_cidades_dados_historicos.csv,bem_formada,high,200,26,tratado,colunar_denso,8,bb_2018_2018_10_30_pj,c748acaf1e0d3dbf7112ce5f993a6c0e,false,1980,False,
bb_2018_2018_10_30_pj_pf,treated,463290,18,colunar_denso,bb,2018-10-01,5.555555555555555,,,,,/home/juan-pablo/CIDADES/data-application-cidades/data-science/dados-historicos-tratamento/data/_qualidade_202606281215_perfil_cidades_dados_historicos.csv,bem_formada,high,200,18,tratado,colunar_denso,3,bb_2018_2018_10_30_pj_pf,388c69fc9ed85f133fac9514597ad108,false,463290,False,
bb_2019_2019_03_07_pf_pf,treated,256854,20,colunar_denso,bb,2019-03-01,0.0,,,,,/home/juan-pablo/CIDADES/data-application-cidades/data-science/dados-historicos-tratamento/data/_qualidade_202606281215_perfil_cidades_dados_historicos.csv,bem_formada,high,200,20,tratado,colunar_denso,5,bb_2019_2019_03_07_pf_pf,55e892da9ac7dcbffde587e92cf33ff6,false,256854,False,
bb_2019_2019_03_07_pj_pf,treated,2004,26,colunar_denso,bb,2019-03-01,0.0,,,,,/home/juan-pablo/CIDADES/data-application-cidades/data-science/dados-historicos-tratamento/data/_qualidade_202606281215_perfil_cidades_dados_historicos.csv,bem_formada,high,200,26,tratado,colunar_denso,8,bb_2019_2019_03_07_pj_pf,763b05672a3e8bd66a0c99e95cafe57e,false,2004,False,
bb_2019_2019_05_07_2019_05_07_pj,treated,2008,25,colunar_denso,bb,2019-05-01,0.6334661354581673,,,,,/home/juan-pablo/CIDADES/data-application-cidades/data-science/dados-historicos-tratamento/data/_qualidade_202606281215_perfil_cidades_dados_historicos.csv,sem_cabecalho,high,200,25,tratado,colunar_denso,8,bb_2019_2019_05_07_2019_05_07_pj,ca24e5bf9d4632c3ac7e8ddd21241aeb,false,2008,False,
bb_2019_2019_05_07_pf_pf,treated,261114,19,colunar_denso,bb,2019-05-01,0.0,,,,,/home/juan-pablo/CIDADES/data-application-cidades/data-science/dados-historicos-tratamento/data/_qualidade_202606281215_perfil_cidades_dados_historicos.csv,sem_cabecalho,high,200,19,tratado,colunar_denso,2,bb_2019_2019_05_07_pf_pf,7851e5d663df7010865af5621859de83,false,261114,False,
bb_2019_2019_05_07_pj_pf,treated,482750,17,colunar_denso,bb,2019-05-01,0.0,,,,,/home/juan-pablo/CIDADES/data-application-cidades/data-science/dados-historicos-tratamento/data/_qualidade_202606281215_perfil_cidades_dados_historicos.csv,sem_cabecalho,high,200,17,tratado,colunar_denso,2,bb_2019_2019_05_07_pj_pf,5ca1527e89db2deadab0e1a31d248e15,false,482750,False,
caixa_001_2009_10_outubro_2009_pmcmv_08_10_2009___caixa,treated,23,13,sub_tabelas_3,caixa,2009-10-01,36.78929765886287,,,,,/home/juan-pablo/CIDADES/data-application-cidades/data-science/dados-historicos-tratamento/data/_qualidade_202606281215_perfil_cidades_dados_historicos.csv,sub_tabelas_3,high,10,13,tratado,sub_tabelas_3,0,caixa_001_2009_10_outubro_2009_pmcmv_08_10_2009___caixa,69bc43d76eaffae825a46d24a417bc52,false,30,False,missing_gt_30;
caixa_001_2009_12_dezembro_2009_pmcmv_24_12_2009_parte2,treated,19013,18,colunar_denso,caixa,2009-12-01,31.38174465424242,,,,,/home/juan-pablo/CIDADES/data-application-cidades/data-science/dados-historicos-tratamento/data/_qualidade_202606281215_perfil_cidades_dados_historicos.csv,cabecalho_na_terceira_linha_1,high,197,18,tratado,colunar_denso,3,caixa_001_2009_12_dezembro_2009_pmcmv_24_12_2009_parte2,dbcdd0d1f12bd3c006d1c1e93ad84da7,false,19016,False,missing_gt_30;
caixa_001_2010_06___junho_2010_contratação30062010,treated,4450,13,agregado_uf,caixa,2010-06-01,13.763180639585135,,,,,/home/juan-pablo/CIDADES/data-application-cidades/data-science/dados-historicos-tratamento/data/_qualidade_202606281215_perfil_cidades_dados_historicos.csv,bem_formada,high,200,13,tratado,agregado_uf,0,caixa_001_2010_06___junho_2010_contratação30062010,856e631d7007b5c8364d0e7adc453385,false,4450,False,
caixa_001_2010_08___agosto_2010_municípios_contratados_1308,treated,58,13,sub_tabelas_3,caixa,2010-08-01,30.76923076923077,,,,,/home/juan-pablo/CIDADES/data-application-cidades/data-science/dados-historicos-tratamento/data/_qualidade_202606281215_perfil_cidades_dados_historicos.csv,sub_tabelas_3,high,29,13,tratado,sub_tabelas_3,2,caixa_001_2010_08___agosto_2010_municípios_contratados_1308,a2c8a02356f535648a24a6add90ab6f0,false,74,False,missing_gt_30;
caixa_001_2010_09___setembro_2010_pmcmv06092010_desligados,treated,5354,13,colunar_denso,caixa,2010-09-01,0.7212436424240682,,,,,/home/juan-pablo/CIDADES/data-application-cidades/data-science/dados-historicos-tratamento/data/_qualidade_202606281215_perfil_cidades_dados_historicos.csv,bem_formada,high,200,13,tratado,colunar_denso,2,caixa_001_2010_09___setembro_2010_pmcmv06092010_desligados,ef7f77c1788bdd781cf3cef9ecd4faa2,false,5354,False,
caixa_001_2011_06_junho_presidencia,treated,11128,21,colunar_denso,caixa,2011-06-01,0.0,,,,,/home/juan-pablo/CIDADES/data-application-cidades/data-science/dados-historicos-tratamento/data/_qualidade_202606281215_perfil_cidades_dados_historicos.csv,bem_formada,high,200,21,tratado,colunar_denso,2,caixa_001_2011_06_junho_presidencia,e947d4c4d88826a0f74b3437a9a56820,false,11128,False,
caixa_001_2011_07_julho_presidencia_automatizado_01082011,treated,11128,21,colunar_denso,caixa,2011-07-01,0.0,,,,,/home/juan-pablo/CIDADES/data-application-cidades/data-science/dados-historicos-tratamento/data/_qualidade_202606281215_perfil_cidades_dados_historicos.csv,bem_formada,high,200,21,tratado,colunar_denso,2,caixa_001_2011_07_julho_presidencia_automatizado_01082011,e7735788d4cfb999c21bb0d174e102d3,false,11128,False,
caixa_001_2011_08_agosto_demanda_mc_far_pmcmv,treated,2610,24,colunar_denso,caixa,2011-08-01,1.583652618135377,,,,,/home/juan-pablo/CIDADES/data-application-cidades/data-science/dados-historicos-tratamento/data/_qualidade_202606281215_perfil_cidades_dados_historicos.csv,bem_formada,high,200,24,tratado,colunar_denso,6,caixa_001_2011_08_agosto_demanda_mc_far_pmcmv,7ebc983e04609a8e5b4372ccb24ffc9e,false,2610,False,
caixa_001_2011_08_agosto_presidencia_automatizado_mcmvii_082011,treated,11128,21,colunar_denso,caixa,2011-08-01,0.0,,,,,/home/juan-pablo/CIDADES/data-application-cidades/data-science/dados-historicos-tratamento/data/_qualidade_202606281215_perfil_cidades_dados_historicos.csv,bem_formada,high,200,21,tratado,colunar_denso,2,caixa_001_2011_08_agosto_presidencia_automatizado_mcmvii_082011,7015c56d4b9bf1585e19ddcc09118a3d,false,11128,False,
caixa_001_2011_11_novembro_relat_rio_executivo_mcid_21_11_11,treated,13684,14,agregado_uf,caixa,2011-11-01,0.032363135257025936,,,,,/home/juan-pablo/CIDADES/data-application-cidades/data-science/dados-historicos-tratamento/data/_qualidade_202606281215_perfil_cidades_dados_historicos.csv,cabecalho_na_segunda_linha,high,198,13,tratado,colunar_denso,6,caixa_001_2011_11_novembro_relat_rio_executivo_mcid_21_11_11,e73a2bd371bceee2a5f1eaeb0830c19f,false,13686,False,
caixa_001_2012_04_abril_2012_04_18_5b1_base_empreend_contratado,treated,7954,30,colunar_denso,caixa,2012-04-01,4.391082055150449,,,,,/home/juan-pablo/CIDADES/data-application-cidades/data-science/dados-historicos-tratamento/data/_qualidade_202606281215_perfil_cidades_dados_historicos.csv,bem_formada,high,200,30,tratado,colunar_denso,6,caixa_001_2012_04_abril_2012_04_18_5b1_base_empreend_contratado,04851620a564e51acaf7eb729e4dbdd6,false,7954,False,
