key,size_mb,tags_preditive,sep_inferido,qtd_colunas_header,colunas_header,primeiras_linhas
raw/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20260417.csv,0.002,"contratacao_uh,far,fds_entidades,rural_fnhis,prioritarios_snh",;,11,﻿Data de Movimento | Agente Financeiro | APF | UF | Município | Código IBGE do Município | Nome Empreendimento | Modalidade | Data de Contratação | Valor Contratado | UH Contratadas,"﻿Data de Movimento;Agente Financeiro;APF;UF;Município;Código IBGE do Município;Nome Empreendimento;Modalidade;Data de Contratação;Valor Contratado;UH Contratadas
17/04/2026;CAIXA;63528593;PA;BARCARENA;1501303;EMPREENDIMENTO RESIDENCIAL CABANOS I                        ;Entidades;13/04/2026;26.861.755,80;148
17/04/2026;CAIXA;64364163;RS;SOBRADINHO;4320701;SOBRADINHO III                                              ;RURAL;16/03/2026;516.000,00;6
17/04/2026;CAIXA;64744249;RS;BOQUEIRAO DO LEAO;4302451;BOQUEIRAO DO LEAO II                                        ;RURAL;16/03/2026;860.000,00;10
17/04/2026;CAIXA;64364381;RS;GRAMADO XAVIER;4309159;GRAMADO XAVIER II                                           ;RURAL;16/03/2026;688.000,00;8"
raw/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20250815.csv,0.002,"contratacao_uh,far,fds_entidades,rural_fnhis,prioritarios_snh",;,11,﻿Data de Movimento | Agente Financeiro | APF | UF | Município | Código IBGE do Município | Nome Empreendimento | Modalidade | Data de Contratação | Valor Contratado | UH Contratadas,"﻿Data de Movimento;Agente Financeiro;APF;UF;Município;Código IBGE do Município;Nome Empreendimento;Modalidade;Data de Contratação;Valor Contratado;UH Contratadas
2025-08-15;CAIXA;63446762;ES;SANTA LEOPOLDINA;3204500;""VALE DAS AGUAS                                              "";RURAL;2025-08-08;825000;11
2025-08-15;CAIXA;63447235;ES;NOVA VENECIA;3203908;""DOCE LAR                                                    "";RURAL;2025-08-05;1650000;22
2025-08-15;CAIXA;63448365;ES;MONTANHA;3203502;""MONTANHA MAIS FELIZ                                         "";RURAL;2025-08-08;300000;4
2025-08-15;CAIXA;63449944;ES;VILA VALERIO;3205176;""ASPEPRO MORAR MELHOR                                        "";RURAL;2025-08-01;450000;6"
raw/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251226.csv,0.002,"contratacao_uh,far,fds_entidades,rural_fnhis,prioritarios_snh",;,11,﻿Data de Movimento | Agente Financeiro | APF | UF | Município | Código IBGE do Município | Nome Empreendimento | Modalidade | Data de Contratação | Valor Contratado | UH Contratadas,"﻿Data de Movimento;Agente Financeiro;APF;UF;Município;Código IBGE do Município;Nome Empreendimento;Modalidade;Data de Contratação;Valor Contratado;UH Contratadas
26/12/2025;CAIXA;63798165;ES;IUNA;3203007;CONJUNTO HABITACIONAL GUANABARA II                          ;Entidades;02/12/2025;6.188.372,25;28
26/12/2025;CAIXA;63795983;PR;SAO MIGUEL DO IGUACU;4125704;RESIDENCIAL CAMINHO DAS AGUAS                               ;Entidades;05/11/2025;10.239.862,39;50
26/12/2025;CAIXA;64262107;RS;BARROS CASSAL;4302006;BARROS CASSAL II                                            ;RURAL;12/12/2025;688.000,00;8
26/12/2025;CAIXA;63522237;MA;CODO;2103307;RESIDENCIAL PARAISO                                         ;Entidades;12/12/2025;15.089.885,16;100"
raw/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251121.csv,0.002,"contratacao_uh,far,fds_entidades,rural_fnhis,prioritarios_snh",;,11,﻿Data de Movimento | Agente Financeiro | APF | UF | Município | Código IBGE do Município | Nome Empreendimento | Modalidade | Data de Contratação | Valor Contratado | UH Contratadas,"﻿Data de Movimento;Agente Financeiro;APF;UF;Município;Código IBGE do Município;Nome Empreendimento;Modalidade;Data de Contratação;Valor Contratado;UH Contratadas
21/11/2025;CAIXA;63587979;MG;SAO FELIX DE MINAS;3161056;SAO FELIX DE MINAS                                          ;RURAL;01/10/2025;2.175.000,00;29
21/11/2025;CAIXA;63735582;BA;BELO CAMPO;2903508;BELO CAMPO II                                               ;RURAL;03/10/2025;3.075.000,00;41
21/11/2025;CAIXA;63738109;BA;ENCRUZILHADA;2910404;ENCRUZILHADA                                                ;RURAL;03/10/2025;3.750.000,00;50
21/11/2025;CAIXA;63743762;BA;RIBEIRAO DO LARGO;2926657;RIBEIRAO DO LARGO 1                                         ;RURAL;03/10/2025;3.600.000,00;48"
raw/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20260515.csv,0.001,"contratacao_uh,far,fds_entidades,rural_fnhis,prioritarios_snh",;,11,﻿Data de Movimento | Agente Financeiro | APF | UF | Município | Código IBGE do Município | Nome Empreendimento | Modalidade | Data de Contratação | Valor Contratado | UH Contratadas,"﻿Data de Movimento;Agente Financeiro;APF;UF;Município;Código IBGE do Município;Nome Empreendimento;Modalidade;Data de Contratação;Valor Contratado;UH Contratadas
15/05/2026;CAIXA;64898207;PI;TERESINA;2211001;RESIDENCIAL SANTA TERESA II                                 ;FAR;06/04/2026;21.824.000,00;128
15/05/2026;CAIXA;64898311;PI;TERESINA;2211001;RESIDENCIAL SANTA TERESA III                                ;FAR;06/04/2026;24.552.000,00;144
15/05/2026;CAIXA;65148652;PI;TERESINA;2211001;RES JARDINS DOS PASSAROS CONDOMINIO GRAUNA                  ;FAR;13/05/2026;24.552.000,00;144
15/05/2026;CAIXA;65168899;PI;TERESINA;2211001;RESIDENCIAL JARDINS DOS PASSAROS CONDOMINIO GAIVOTA         ;FAR;13/05/2026;24.552.000,00;144"
raw/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20260313.csv,0.001,"contratacao_uh,far,fds_entidades,rural_fnhis,prioritarios_snh",;,11,﻿Data de Movimento | Agente Financeiro | APF | UF | Município | Código IBGE do Município | Nome Empreendimento | Modalidade | Data de Contratação | Valor Contratado | UH Contratadas,"﻿Data de Movimento;Agente Financeiro;APF;UF;Município;Código IBGE do Município;Nome Empreendimento;Modalidade;Data de Contratação;Valor Contratado;UH Contratadas
13/03/2026;CAIXA;63544746;SP;ITAPECERICA DA SERRA;3522208;VILA CALU                                                   ;Entidades;09/03/2026;4.592.006,40;100
13/03/2026;CAIXA;63544296;SP;EMBU;3515004;RESIDENCIAL ROQUE VALENTE IIB                               ;Entidades;09/03/2026;58.355.998,36;250
13/03/2026;CAIXA;63544309;SP;EMBU;3515004;RESIDENCIAL ROQUE VALENTE I A                               ;Entidades;09/03/2026;58.319.996,72;250
13/03/2026;CAIXA;63544413;SP;EMBU;3515004;RESIDENCIAL ROQUE VALENTE I B                               ;Entidades;09/03/2026;57.033.633,07;243"
raw/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20260717.csv,0.001,"contratacao_uh,far,fds_entidades,rural_fnhis,prioritarios_snh",;,11,﻿Data de Movimento | Agente Financeiro | APF | UF | Município | Código IBGE do Município | Nome Empreendimento | Modalidade | Data de Contratação | Valor Contratado | UH Contratadas,"﻿Data de Movimento;Agente Financeiro;APF;UF;Município;Código IBGE do Município;Nome Empreendimento;Modalidade;Data de Contratação;Valor Contratado;UH Contratadas
17/07/2026;CAIXA;64856669;RJ;SAO GONCALO;3304904;AGUAS DA SERRA                                              ;FAR;01/06/2026;34.656.000,00;192
17/07/2026;CAIXA;64933584;GO;RIO VERDE;5218805;CAMPOS PARQUE                                               ;FAR;15/06/2026;32.067.947,62;192
17/07/2026;CAIXA;65369071;MA;ACAILANDIA;2100055;RESIDENCIAL FREI NARCISO BAISINI I                          ;FAR;18/06/2026;31.674.897,96;192
17/07/2026;CAIXA;64659684;PE;CARUARU;2604106;AROEIRA I                                                   ;FAR;23/06/2026;39.772.770,01;240"
raw/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20260505.csv,0.001,"contratacao_uh,far,fds_entidades,rural_fnhis,prioritarios_snh",;,11,﻿Data de Movimento | Agente Financeiro | APF | UF | Município | Código IBGE do Município | Nome Empreendimento | Modalidade | Data de Contratação | Valor Contratado | UH Contratadas,"﻿Data de Movimento;Agente Financeiro;APF;UF;Município;Código IBGE do Município;Nome Empreendimento;Modalidade;Data de Contratação;Valor Contratado;UH Contratadas
05/05/2026;CAIXA;64573655;TO;PORTO NACIONAL;1718204;RESIDENCIAL PORTO MAIS HABITACAO TROPICAL II                ;FAR;10/04/2026;22.530.200,00;133
05/05/2026;CAIXA;64574566;TO;PARAISO DO TOCANTINS;1716109;RESIDENCIAL PARAISO DOS IPES II                             ;FAR;10/04/2026;10.164.000,00;60
05/05/2026;CAIXA;64579021;TO;GURUPI;1709500;CONDOMINIO RESIDENCIAL NOVA FRONTEIRA II                    ;FAR;10/04/2026;22.246.400,00;128
05/05/2026;CAIXA;64590167;TO;PORTO NACIONAL;1718204;RESIDENCIAL PORTO IMPERIAL I                                ;FAR;10/04/2026;25.410.000,00;150"
raw/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20260508.csv,0.001,"contratacao_uh,far,fds_entidades,rural_fnhis,prioritarios_snh",;,11,﻿Data de Movimento | Agente Financeiro | APF | UF | Município | Código IBGE do Município | Nome Empreendimento | Modalidade | Data de Contratação | Valor Contratado | UH Contratadas,"﻿Data de Movimento;Agente Financeiro;APF;UF;Município;Código IBGE do Município;Nome Empreendimento;Modalidade;Data de Contratação;Valor Contratado;UH Contratadas
08/05/2026;CAIXA;64573655;TO;PORTO NACIONAL;1718204;RESIDENCIAL PORTO MAIS HABITACAO TROPICAL II                ;FAR;10/04/2026;22.530.200,00;133
08/05/2026;CAIXA;64574566;TO;PARAISO DO TOCANTINS;1716109;RESIDENCIAL PARAISO DOS IPES II                             ;FAR;10/04/2026;10.164.000,00;60
08/05/2026;CAIXA;64579021;TO;GURUPI;1709500;CONDOMINIO RESIDENCIAL NOVA FRONTEIRA II                    ;FAR;10/04/2026;22.246.400,00;128
08/05/2026;CAIXA;64590167;TO;PORTO NACIONAL;1718204;RESIDENCIAL PORTO IMPERIAL I                                ;FAR;10/04/2026;25.410.000,00;150"
raw/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20260403.csv,0.001,"contratacao_uh,far,fds_entidades,rural_fnhis,prioritarios_snh",;,11,﻿Data de Movimento | Agente Financeiro | APF | UF | Município | Código IBGE do Município | Nome Empreendimento | Modalidade | Data de Contratação | Valor Contratado | UH Contratadas,"﻿Data de Movimento;Agente Financeiro;APF;UF;Município;Código IBGE do Município;Nome Empreendimento;Modalidade;Data de Contratação;Valor Contratado;UH Contratadas
03/04/2026;CAIXA;63544296;SP;EMBU;3515004;RESIDENCIAL ROQUE VALENTE IIB                               ;Entidades;09/03/2026;58.355.998,36;250
03/04/2026;CAIXA;63544309;SP;EMBU;3515004;RESIDENCIAL ROQUE VALENTE I A                               ;Entidades;09/03/2026;58.319.996,72;250
03/04/2026;CAIXA;63544413;SP;EMBU;3515004;RESIDENCIAL ROQUE VALENTE I B                               ;Entidades;09/03/2026;57.033.633,07;243
03/04/2026;CAIXA;63544746;SP;ITAPECERICA DA SERRA;3522208;VILA CALU                                                   ;Entidades;09/03/2026;4.592.006,40;100"
raw/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20260306.csv,0.001,"contratacao_uh,far,fds_entidades,rural_fnhis,prioritarios_snh",;,11,﻿Data de Movimento | Agente Financeiro | APF | UF | Município | Código IBGE do Município | Nome Empreendimento | Modalidade | Data de Contratação | Valor Contratado | UH Contratadas,"﻿Data de Movimento;Agente Financeiro;APF;UF;Município;Código IBGE do Município;Nome Empreendimento;Modalidade;Data de Contratação;Valor Contratado;UH Contratadas
06/03/2026;CAIXA;63547263;SP;SAO PAULO;3550308;NOVA ESPERANCA                                              ;Entidades;06/02/2026;1.202.161,06;38
06/03/2026;CAIXA;64203722;SP;SAO PAULO;3550308;LUISA MAHIN I                                               ;Entidades;19/02/2026;2.796.453,73;114
06/03/2026;CAIXA;63538274;RJ;NOVA IGUACU;3303500;RESIDENCIAL ALDEIA DOS LARANJAIS II                         ;Entidades;19/02/2026;8.201.000,00;50
06/03/2026;CAIXA;63538492;RJ;NOVA IGUACU;3303500;RESIDENCIAL ALDEIA DOS LARANJAIS                            ;Entidades;19/02/2026;49.205.000,00;300"
raw/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20260710.csv,0.001,"contratacao_uh,far,fds_entidades,rural_fnhis,prioritarios_snh",;,11,﻿Data de Movimento | Agente Financeiro | APF | UF | Município | Código IBGE do Município | Nome Empreendimento | Modalidade | Data de Contratação | Valor Contratado | UH Contratadas,"﻿Data de Movimento;Agente Financeiro;APF;UF;Município;Código IBGE do Município;Nome Empreendimento;Modalidade;Data de Contratação;Valor Contratado;UH Contratadas
10/07/2026;CAIXA;64856669;RJ;SAO GONCALO;3304904;AGUAS DA SERRA                                              ;FAR;01/06/2026;34.656.000,00;192
10/07/2026;CAIXA;64933584;GO;RIO VERDE;5218805;CAMPOS PARQUE                                               ;FAR;15/06/2026;32.067.947,62;192
10/07/2026;CAIXA;65369071;MA;ACAILANDIA;2100055;RESIDENCIAL FREI NARCISO BAISINI I                          ;FAR;18/06/2026;31.674.897,96;192
10/07/2026;CAIXA;64659684;PE;CARUARU;2604106;AROEIRA I                                                   ;FAR;23/06/2026;39.772.770,01;240"
raw/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20260102.csv,0.001,"contratacao_uh,far,fds_entidades,rural_fnhis,prioritarios_snh",;,11,﻿Data de Movimento | Agente Financeiro | APF | UF | Município | Código IBGE do Município | Nome Empreendimento | Modalidade | Data de Contratação | Valor Contratado | UH Contratadas,"﻿Data de Movimento;Agente Financeiro;APF;UF;Município;Código IBGE do Município;Nome Empreendimento;Modalidade;Data de Contratação;Valor Contratado;UH Contratadas
02/01/2026;CAIXA;63536671;PE;RECIFE;2611606;HABITACIONAL ADELMO ARAUJO                                  ;Entidades;01/12/2025;35.907.264,00;192
02/01/2026;CAIXA;63536899;PE;SANTA CRUZ DO CAPIBARIBE;2612505;CONJUNTO HABITACIONAL FABIO ARAGAO                          ;Entidades;02/12/2025;24.395.817,60;144
02/01/2026;CAIXA;63798165;ES;IUNA;3203007;CONJUNTO HABITACIONAL GUANABARA II                          ;Entidades;02/12/2025;6.188.372,25;28
02/01/2026;CAIXA;63536347;PE;RECIFE;2611606;RESIDENCIAL ONILDO ROMAO                                    ;Entidades;02/12/2025;17.579.598,00;94"
raw/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20260703.csv,0.001,"contratacao_uh,far,fds_entidades,rural_fnhis,prioritarios_snh",;,11,﻿Data de Movimento | Agente Financeiro | APF | UF | Município | Código IBGE do Município | Nome Empreendimento | Modalidade | Data de Contratação | Valor Contratado | UH Contratadas,"﻿Data de Movimento;Agente Financeiro;APF;UF;Município;Código IBGE do Município;Nome Empreendimento;Modalidade;Data de Contratação;Valor Contratado;UH Contratadas
03/07/2026;CAIXA;64856669;RJ;SAO GONCALO;3304904;AGUAS DA SERRA                                              ;FAR;01/06/2026;34.656.000,00;192
03/07/2026;CAIXA;64933584;GO;RIO VERDE;5218805;CAMPOS PARQUE                                               ;FAR;15/06/2026;32.067.947,62;192
03/07/2026;CAIXA;65369071;MA;ACAILANDIA;2100055;RESIDENCIAL FREI NARCISO BAISINI I                          ;FAR;18/06/2026;31.674.897,96;192
03/07/2026;CAIXA;64736957;SE;NOSSA SENHORA DO SOCORRO;2804805;RESIDENCIAL VIVA BEM SOCORRO ETAPA I                        ;FAR;23/06/2026;31.680.000,00;192"
raw/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251205.csv,0.001,"contratacao_uh,far,fds_entidades,rural_fnhis,prioritarios_snh",;,11,﻿Data de Movimento | Agente Financeiro | APF | UF | Município | Código IBGE do Município | Nome Empreendimento | Modalidade | Data de Contratação | Valor Contratado | UH Contratadas,"﻿Data de Movimento;Agente Financeiro;APF;UF;Município;Código IBGE do Município;Nome Empreendimento;Modalidade;Data de Contratação;Valor Contratado;UH Contratadas
05/12/2025;CAIXA;63519835;ES;VILA VELHA;3205200;RESIDENCIAL VISTA LINDA III                                 ;Entidades;14/11/2025;1.566.586,00;100
05/12/2025;CAIXA;63491036;MA;BURITI BRAVO;2102309;BURITI BRAVO II                                             ;RURAL;18/11/2025;2.775.000,00;37
05/12/2025;CAIXA;63633064;RS;BOA VISTA DO CADEADO;4302220;BOA VISTA DO CADEADO XXII UH PM                             ;RURAL;18/11/2025;1.350.000,00;18
05/12/2025;CAIXA;63646931;RS;ROQUE GONZALES;4316303;ROQUE GONZALES 2                                            ;RURAL;18/11/2025;1.050.000,00;14"
raw/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20260213.csv,0.001,"contratacao_uh,far,fds_entidades,rural_fnhis,prioritarios_snh",;,11,﻿Data de Movimento | Agente Financeiro | APF | UF | Município | Código IBGE do Município | Nome Empreendimento | Modalidade | Data de Contratação | Valor Contratado | UH Contratadas,"﻿Data de Movimento;Agente Financeiro;APF;UF;Município;Código IBGE do Município;Nome Empreendimento;Modalidade;Data de Contratação;Valor Contratado;UH Contratadas
13/02/2026;CAIXA;63511208;AC;RIO BRANCO;1200401;RIO BRANCO I                                                ;Entidades;14/01/2026;20.913.298,58;88
13/02/2026;CAIXA;64744135;RS;PROGRESSO;4315156;PROGRESSO III                                               ;RURAL;20/01/2026;602.000,00;7
13/02/2026;CAIXA;63614175;PE;BOM CONSELHO;2602100;BOM CONSELHO I                                              ;RURAL;30/01/2026;1.800.000,00;24
13/02/2026;CAIXA;63614406;PE;BOM CONSELHO;2602100;BOM CONSELHO II                                             ;RURAL;30/01/2026;2.400.000,00;32"
raw/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20260227.csv,0.001,"contratacao_uh,far,fds_entidades,rural_fnhis,prioritarios_snh",;,11,﻿Data de Movimento | Agente Financeiro | APF | UF | Município | Código IBGE do Município | Nome Empreendimento | Modalidade | Data de Contratação | Valor Contratado | UH Contratadas,"﻿Data de Movimento;Agente Financeiro;APF;UF;Município;Código IBGE do Município;Nome Empreendimento;Modalidade;Data de Contratação;Valor Contratado;UH Contratadas
27/02/2026;CAIXA;63547263;SP;SAO PAULO;3550308;NOVA ESPERANCA;Entidades;06/02/2026;1.202.161,06;38
27/02/2026;CAIXA;64203722;SP;SAO PAULO;3550308;LUISA MAHIN I;Entidades;19/02/2026;2.796.453,73;114
27/02/2026;CAIXA;63538274;RJ;NOVA IGUACU;3303500;RESIDENCIAL ALDEIA DOS LARANJAIS II;Entidades;19/02/2026;8.201.000,00;50
27/02/2026;CAIXA;63538492;RJ;NOVA IGUACU;3303500;RESIDENCIAL ALDEIA DOS LARANJAIS;Entidades;19/02/2026;49.205.000,00;300"
raw/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251128.csv,0.001,"contratacao_uh,far,fds_entidades,rural_fnhis,prioritarios_snh",;,11,﻿Data de Movimento | Agente Financeiro | APF | UF | Município | Código IBGE do Município | Nome Empreendimento | Modalidade | Data de Contratação | Valor Contratado | UH Contratadas,"﻿Data de Movimento;Agente Financeiro;APF;UF;Município;Código IBGE do Município;Nome Empreendimento;Modalidade;Data de Contratação;Valor Contratado;UH Contratadas
28/11/2025;CAIXA;63519835;ES;VILA VELHA;3205200;RESIDENCIAL VISTA LINDA III                                 ;Entidades;14/11/2025;1.566.586,00;100
28/11/2025;CAIXA;63491036;MA;BURITI BRAVO;2102309;BURITI BRAVO II                                             ;RURAL;18/11/2025;2.775.000,00;37
28/11/2025;CAIXA;63633064;RS;BOA VISTA DO CADEADO;4302220;BOA VISTA DO CADEADO XXII UH PM                             ;RURAL;18/11/2025;1.350.000,00;18
28/11/2025;CAIXA;63646931;RS;ROQUE GONZALES;4316303;ROQUE GONZALES 2                                            ;RURAL;18/11/2025;1.050.000,00;14"
raw/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20260320.csv,0.001,"contratacao_uh,far,fds_entidades,rural_fnhis,prioritarios_snh",;,11,﻿Data de Movimento | Agente Financeiro | APF | UF | Município | Código IBGE do Município | Nome Empreendimento | Modalidade | Data de Contratação | Valor Contratado | UH Contratadas,"﻿Data de Movimento;Agente Financeiro;APF;UF;Município;Código IBGE do Município;Nome Empreendimento;Modalidade;Data de Contratação;Valor Contratado;UH Contratadas
20/03/2026;CAIXA;63544746;SP;ITAPECERICA DA SERRA;3522208;VILA CALU                                                   ;Entidades;09/03/2026;4.592.006,40;100
20/03/2026;CAIXA;63544296;SP;EMBU;3515004;RESIDENCIAL ROQUE VALENTE IIB                               ;Entidades;09/03/2026;58.355.998,36;250
20/03/2026;CAIXA;63544309;SP;EMBU;3515004;RESIDENCIAL ROQUE VALENTE I A                               ;Entidades;09/03/2026;58.319.996,72;250
20/03/2026;CAIXA;63544413;SP;EMBU;3515004;RESIDENCIAL ROQUE VALENTE I B                               ;Entidades;09/03/2026;57.033.633,07;243"
raw/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20260612.csv,0.001,"contratacao_uh,far,fds_entidades,rural_fnhis,prioritarios_snh",;,11,﻿Data de Movimento | Agente Financeiro | APF | UF | Município | Código IBGE do Município | Nome Empreendimento | Modalidade | Data de Contratação | Valor Contratado | UH Contratadas,"﻿Data de Movimento;Agente Financeiro;APF;UF;Município;Código IBGE do Município;Nome Empreendimento;Modalidade;Data de Contratação;Valor Contratado;UH Contratadas
12/06/2026;CAIXA;64582758;PB;CAMPINA GRANDE;2504009;RESIDENCIAL BILIU DE CAMPINA                                ;FAR;15/05/2026;31.884.315,56;192
12/06/2026;CAIXA;65143207;MA;CAXIAS;2103000;RESIDENCIAL TALMIR ROSA I                                   ;FAR;21/05/2026;18.480.000,00;112
12/06/2026;CAIXA;65117718;MS;RIBAS DO RIO PARDO;5007109;RESIDENCIAL JARDIM DAS ACACIAS ETAPA II                     ;FAR;27/05/2026;8.475.000,00;50
12/06/2026;CAIXA;65169709;SC;FLORIANOPOLIS;4205407;PORTAL DO SUL                                               ;FAR;29/05/2026;21.347.424,28;103"
raw/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20251212.csv,0.001,"contratacao_uh,far,fds_entidades,rural_fnhis,prioritarios_snh",;,11,﻿Data de Movimento | Agente Financeiro | APF | UF | Município | Código IBGE do Município | Nome Empreendimento | Modalidade | Data de Contratação | Valor Contratado | UH Contratadas,"﻿Data de Movimento;Agente Financeiro;APF;UF;Município;Código IBGE do Município;Nome Empreendimento;Modalidade;Data de Contratação;Valor Contratado;UH Contratadas
12/12/2025;CAIXA;63798165;ES;IUNA;3203007;CONJUNTO HABITACIONAL GUANABARA II                          ;Entidades;02/12/2025;6.188.372,25;28
12/12/2025;CAIXA;63795983;PR;SAO MIGUEL DO IGUACU;4125704;RESIDENCIAL CAMINHO DAS AGUAS                               ;Entidades;05/11/2025;10.239.862,39;50
12/12/2025;CAIXA;63519167;CE;SAO LUIS DO CURU;2312601;RESIDENCIAL SAO LUIS DO CURU                                ;Entidades;14/11/2025;6.500.000,00;50"
raw/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20260206.csv,0.001,"contratacao_uh,far,fds_entidades,rural_fnhis,prioritarios_snh",;,11,﻿Data de Movimento | Agente Financeiro | APF | UF | Município | Código IBGE do Município | Nome Empreendimento | Modalidade | Data de Contratação | Valor Contratado | UH Contratadas,"﻿Data de Movimento;Agente Financeiro;APF;UF;Município;Código IBGE do Município;Nome Empreendimento;Modalidade;Data de Contratação;Valor Contratado;UH Contratadas
06/02/2026;CAIXA;63511208;AC;RIO BRANCO;1200401;RIO BRANCO I                                                ;Entidades;14/01/2026;20.913.298,58;88
06/02/2026;CAIXA;64744135;RS;PROGRESSO;4315156;PROGRESSO III                                               ;RURAL;20/01/2026;602.000,00;7
06/02/2026;CAIXA;63870973;SP;SAO PAULO;3550308;EMPREENDIMENTO CHIS OLIMPIO DA SILVA MATOS POVO EM ACAO     ;Entidades;30/01/2026;11.440.543,85;296"
raw/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20260220.csv,0.001,"contratacao_uh,far,fds_entidades,rural_fnhis,prioritarios_snh",;,11,﻿Data de Movimento | Agente Financeiro | APF | UF | Município | Código IBGE do Município | Nome Empreendimento | Modalidade | Data de Contratação | Valor Contratado | UH Contratadas,"﻿Data de Movimento;Agente Financeiro;APF;UF;Município;Código IBGE do Município;Nome Empreendimento;Modalidade;Data de Contratação;Valor Contratado;UH Contratadas
20/02/2026;CAIXA;63547263;SP;SAO PAULO;3550308;NOVA ESPERANCA                                              ;Entidades;06/02/2026;1.202.161,06;38
20/02/2026;CAIXA;64683351;PE;CARUARU;2604106;NOVA BARAUNA II NORTE                                       ;FAR;23/01/2026;40.320.000,00;240
20/02/2026;CAIXA;63518810;CE;MILHA;2308351;CONJUNTO HABITACIONAL FRANCISCA DAS CHAGAS SILVA CALADO     ;Entidades;30/01/2026;6.499.999,72;50"
raw/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20260731.csv,0.001,"contratacao_uh,far,fds_entidades,rural_fnhis,prioritarios_snh",;,11,﻿Data de Movimento | Agente Financeiro | APF | UF | Município | Código IBGE do Município | Nome Empreendimento | Modalidade | Data de Contratação | Valor Contratado | UH Contratadas,"﻿Data de Movimento;Agente Financeiro;APF;UF;Município;Código IBGE do Município;Nome Empreendimento;Modalidade;Data de Contratação;Valor Contratado;UH Contratadas
31/07/2026;CAIXA;65195752;PI;TERESINA;2211001;CONDOMINIO ARROCHA O NO                                     ;FAR;10/07/2026;32.736.000,00;192
31/07/2026;CAIXA;63358240;RS;SANTA MARIA;4316907;RESIDENCIAL DOM IVO LORSCHEITER                             ;FAR;16/07/2026;32.000.000,00;160
31/07/2026;CAIXA;65198716;PI;PIRIPIRI;2208403;CONDOMINIO JARDINS PETECAS I                                ;FAR;21/07/2026;22.752.000,00;144"
raw/Dados_Prioritarios_Contratacoes_MCMV_FAR_FDS_RURAL_Semanal_20260522.csv,0.001,"contratacao_uh,far,fds_entidades,rural_fnhis,prioritarios_snh",;,11,﻿Data de Movimento | Agente Financeiro | APF | UF | Município | Código IBGE do Município | Nome Empreendimento | Modalidade | Data de Contratação | Valor Contratado | UH Contratadas,"﻿Data de Movimento;Agente Financeiro;APF;UF;Município;Código IBGE do Município;Nome Empreendimento;Modalidade;Data de Contratação;Valor Contratado;UH Contratadas
22/05/2026;CAIXA;65168899;PI;TERESINA;2211001;RESIDENCIAL JARDINS DOS PASSAROS CONDOMINIO GAIVOTA         ;FAR;13/05/2026;24.552.000,00;144
22/05/2026;CAIXA;65168902;PI;TERESINA;2211001;RES JARDINS DOS PASSAROS CONDOMINIO SABIA                   ;FAR;13/05/2026;24.552.000,00;144
22/05/2026;CAIXA;65169927;PI;TERESINA;2211001;RESIDENCIAL JARDINS DOS PASSAROS CONDOMINIO ROUXINOL        ;FAR;13/05/2026;24.552.000,00;144"
