bucket,prefixo_consultado,object_name,top_prefix,filename,extension,category,size_bytes,last_modified,periodo_inferido,fonte_inferida,frente_inferida,frente_primaria,filename_norm,stem_norm,object_norm
data-lake-mcid,raw/sharepoint/,raw/sharepoint/dados_abertos_orcamento_uh_emendas_parlamentares.csv,raw,dados_abertos_orcamento_uh_emendas_parlamentares.csv,.csv,dado_tabular_ou_serializado,2931,2026-08-13T01:01:40.829000+00:00,,nao_identificada,nao_classificado,nao_classificado,dados_abertos_orcamento_uh_emendas_parlamentares_csv,dados_abertos_orcamento_uh_emendas_parlamentares,raw_sharepoint_dados_abertos_orcamento_uh_emendas_parlamentares_csv
data-lake-mcid,raw/sharepoint/,raw/sharepoint/dados_abertos_pbqp_h_siac.csv,raw,dados_abertos_pbqp_h_siac.csv,.csv,dado_tabular_ou_serializado,634916,2026-08-13T01:01:41.254000+00:00,,nao_identificada,nao_classificado,nao_classificado,dados_abertos_pbqp_h_siac_csv,dados_abertos_pbqp_h_siac,raw_sharepoint_dados_abertos_pbqp_h_siac_csv
data-lake-mcid,raw/sharepoint/,raw/sharepoint/dados_abertos_pbqp_h_simac.csv,raw,dados_abertos_pbqp_h_simac.csv,.csv,dado_tabular_ou_serializado,765384,2026-08-13T01:01:41.064000+00:00,,nao_identificada,nao_classificado,nao_classificado,dados_abertos_pbqp_h_simac_csv,dados_abertos_pbqp_h_simac,raw_sharepoint_dados_abertos_pbqp_h_simac_csv
data-lake-mcid,raw/sharepoint/,raw/sharepoint/dados_abertos_snhis_regularidade_entes.csv,raw,dados_abertos_snhis_regularidade_entes.csv,.csv,dado_tabular_ou_serializado,1245803,2026-08-13T01:01:40.962000+00:00,,nao_identificada,nao_classificado,nao_classificado,dados_abertos_snhis_regularidade_entes_csv,dados_abertos_snhis_regularidade_entes,raw_sharepoint_dados_abertos_snhis_regularidade_entes_csv
data-lake-mcid,raw/sharepoint/,raw/sharepoint/dados_geoespaciais_geo_legado_far.csv,raw,dados_geoespaciais_geo_legado_far.csv,.csv,dado_tabular_ou_serializado,1326006,2026-08-13T01:01:40.560000+00:00,,nao_identificada,far,far,dados_geoespaciais_geo_legado_far_csv,dados_geoespaciais_geo_legado_far,raw_sharepoint_dados_geoespaciais_geo_legado_far_csv
data-lake-mcid,raw/sharepoint/,raw/sharepoint/dados_geoespaciais_geo_legado_fds.csv,raw,dados_geoespaciais_geo_legado_fds.csv,.csv,dado_tabular_ou_serializado,180019,2026-08-13T01:01:40.403000+00:00,,nao_identificada,entidades,entidades,dados_geoespaciais_geo_legado_fds_csv,dados_geoespaciais_geo_legado_fds,raw_sharepoint_dados_geoespaciais_geo_legado_fds_csv
data-lake-mcid,raw/sharepoint/,raw/sharepoint/dados_geoespaciais_geo_legado_par.csv,raw,dados_geoespaciais_geo_legado_par.csv,.csv,dado_tabular_ou_serializado,401245,2026-08-13T01:01:40.071000+00:00,,nao_identificada,nao_classificado,nao_classificado,dados_geoespaciais_geo_legado_par_csv,dados_geoespaciais_geo_legado_par,raw_sharepoint_dados_geoespaciais_geo_legado_par_csv
data-lake-mcid,raw/sharepoint/,raw/sharepoint/dados_prioritarios_disponibilizados_snh_empreendimentos.csv,raw,dados_prioritarios_disponibilizados_snh_empreendimentos.csv,.csv,dado_tabular_ou_serializado,9357881,2026-08-13T01:01:40.308000+00:00,,nao_identificada,nao_classificado,nao_classificado,dados_prioritarios_disponibilizados_snh_empreendimentos_csv,dados_prioritarios_disponibilizados_snh_empreendimentos,raw_sharepoint_dados_prioritarios_disponibilizados_snh_empreendimentos_csv
data-lake-mcid,raw/sharepoint/,raw/sharepoint/dados_prioritarios_recebidos_bb_empreendimentos.csv,raw,dados_prioritarios_recebidos_bb_empreendimentos.csv,.csv,dado_tabular_ou_serializado,395372,2026-08-13T01:01:40.172000+00:00,,nao_identificada,nao_classificado,nao_classificado,dados_prioritarios_recebidos_bb_empreendimentos_csv,dados_prioritarios_recebidos_bb_empreendimentos,raw_sharepoint_dados_prioritarios_recebidos_bb_empreendimentos_csv
data-lake-mcid,raw/sharepoint/,raw/sharepoint/dados_prioritarios_recebidos_bb_entregas.csv,raw,dados_prioritarios_recebidos_bb_entregas.csv,.csv,dado_tabular_ou_serializado,738527,2026-08-13T01:01:39.771000+00:00,,entregas,nao_classificado,nao_classificado,dados_prioritarios_recebidos_bb_entregas_csv,dados_prioritarios_recebidos_bb_entregas,raw_sharepoint_dados_prioritarios_recebidos_bb_entregas_csv
