escopo,tipo,arquivo_origem,caminho_relativo,nome,extensao,categoria,tamanho_bytes,modificado_em,periodo_inferido,fonte_inferida,frente_inferida,frente_primaria,detalhe_estrutura,erro
zip,arquivo,SNHIS/Arquivados/FNHIS_SEMANAL_GIGOV_2026_01_26.zip,FNHIS_SEMANAL_GIGOV_2026_01_26.xls,FNHIS_SEMANAL_GIGOV_2026_01_26.xls,.xls,dado_tabular_ou_serializado,1689088,2026-01-26T15:55:20+00:00,2026-01,nao_identificada,sub50_fnhis,sub50_fnhis,erro_excel:`Import xlrd` failed. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install the xlrd package.,
zip,arquivo,SNHIS/Arquivados/FNHIS_SEMANAL_GIGOV_2026_02_02.zip,FNHIS_SEMANAL_GIGOV_2026_02_02.xls,FNHIS_SEMANAL_GIGOV_2026_02_02.xls,.xls,dado_tabular_ou_serializado,1689088,2026-02-02T10:07:14+00:00,2026-02,nao_identificada,sub50_fnhis,sub50_fnhis,erro_excel:`Import xlrd` failed. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install the xlrd package.,
zip,arquivo,SNHIS/Arquivados/FNHIS_SEMANAL_GIGOV_2026_02_09.zip,FNHIS_SEMANAL_GIGOV_2026_02_09.xls,FNHIS_SEMANAL_GIGOV_2026_02_09.xls,.xls,dado_tabular_ou_serializado,1695232,2026-02-09T15:54:50+00:00,2026-02,nao_identificada,sub50_fnhis,sub50_fnhis,erro_excel:`Import xlrd` failed. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install the xlrd package.,
zip,arquivo,SNHIS/Arquivados/FNHIS_SEMANAL_GIGOV_2026_02_19.zip,FNHIS_SEMANAL_GIGOV_2026_02_19.xls,FNHIS_SEMANAL_GIGOV_2026_02_19.xls,.xls,dado_tabular_ou_serializado,1689088,2026-02-19T11:15:10+00:00,2026-02,nao_identificada,sub50_fnhis,sub50_fnhis,erro_excel:`Import xlrd` failed. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install the xlrd package.,
zip,arquivo,SNHIS/Arquivados/FNHIS_SEMANAL_GIGOV_2026_02_23.zip,FNHIS_SEMANAL_GIGOV_2026_02_23.xls,FNHIS_SEMANAL_GIGOV_2026_02_23.xls,.xls,dado_tabular_ou_serializado,1695744,2026-02-23T15:30:14+00:00,2026-02,nao_identificada,sub50_fnhis,sub50_fnhis,erro_excel:`Import xlrd` failed. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install the xlrd package.,
zip,arquivo,SNHIS/Arquivados/FNHIS_SEMANAL_MCID_2025_08_25.zip,FNHIS_SEMANAL_MCIDADES_2025_08_25.xls,FNHIS_SEMANAL_MCIDADES_2025_08_25.xls,.xls,dado_tabular_ou_serializado,1659904,2025-08-25T12:34:42+00:00,2025-08,nao_identificada,sub50_fnhis,sub50_fnhis,erro_excel:`Import xlrd` failed. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install the xlrd package.,
zip,arquivo,SNHIS/Arquivados/FNHIS_SEMANAL_MCID_2025_09_01.zip,FNHIS_SEMANAL_MCID_2025_09_01.xls,FNHIS_SEMANAL_MCID_2025_09_01.xls,.xls,dado_tabular_ou_serializado,1739264,2025-09-01T10:13:32+00:00,2025-09,nao_identificada,sub50_fnhis,sub50_fnhis,erro_excel:`Import xlrd` failed. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install the xlrd package.,
zip,arquivo,SNHIS/Arquivados/FNHIS_SEMANAL_MCID_2025_09_08.zip,FNHIS_SEMANAL_MCID_2025_09_08.xls,FNHIS_SEMANAL_MCID_2025_09_08.xls,.xls,dado_tabular_ou_serializado,1739776,2025-09-08T11:14:42+00:00,2025-09,nao_identificada,sub50_fnhis,sub50_fnhis,erro_excel:`Import xlrd` failed. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install the xlrd package.,
zip,arquivo,SNHIS/Arquivados/FNHIS_SEMANAL_MCID_2025_09_15.zip,FNHIS_SEMANAL_MCID_2025_09_15.xlsx,FNHIS_SEMANAL_MCID_2025_09_15.xlsx,.xlsx,dado_tabular_ou_serializado,634812,2025-09-15T11:13:12+00:00,2025-09,nao_identificada,sub50_fnhis,sub50_fnhis,Worksheet,
zip,arquivo,SNHIS/Arquivados/FNHIS_SEMANAL_MCID_2025_09_22.zip,FNHIS_SEMANAL_MCID_2025_09_22.xls,FNHIS_SEMANAL_MCID_2025_09_22.xls,.xls,dado_tabular_ou_serializado,1744896,2025-09-22T10:00:20+00:00,2025-09,nao_identificada,sub50_fnhis,sub50_fnhis,erro_excel:`Import xlrd` failed. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install the xlrd package.,
zip,arquivo,SNHIS/Arquivados/FNHIS_SEMANAL_MCID_2025_10_06.zip,FNHIS_SEMANAL_MCID_2025_10_06.xls,FNHIS_SEMANAL_MCID_2025_10_06.xls,.xls,dado_tabular_ou_serializado,1739264,2025-10-06T11:16:58+00:00,2025-10,nao_identificada,sub50_fnhis,sub50_fnhis,erro_excel:`Import xlrd` failed. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install the xlrd package.,
zip,arquivo,SNHIS/Arquivados/FNHIS_SEMANAL_MCID_2025_10_13.zip,FNHIS_SEMANAL_MCID_2025_10_13.xls,FNHIS_SEMANAL_MCID_2025_10_13.xls,.xls,dado_tabular_ou_serializado,1739264,2025-10-13T10:36:04+00:00,2025-10,nao_identificada,sub50_fnhis,sub50_fnhis,erro_excel:`Import xlrd` failed. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install the xlrd package.,
zip,arquivo,SNHIS/Arquivados/FNHIS_SEMANAL_MCID_2025_10_20.zip,FNHIS_SEMANAL_MCID_2025_10_20.xls,FNHIS_SEMANAL_MCID_2025_10_20.xls,.xls,dado_tabular_ou_serializado,1739264,2025-10-20T11:51:58+00:00,2025-10,nao_identificada,sub50_fnhis,sub50_fnhis,erro_excel:`Import xlrd` failed. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install the xlrd package.,
zip,arquivo,SNHIS/Arquivados/FNHIS_SEMANAL_MCID_2025_10_27.zip,FNHIS_SEMANAL_MCID_2025_10_27.xls,FNHIS_SEMANAL_MCID_2025_10_27.xls,.xls,dado_tabular_ou_serializado,1739264,2025-10-27T11:41:18+00:00,2025-10,nao_identificada,sub50_fnhis,sub50_fnhis,erro_excel:`Import xlrd` failed. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install the xlrd package.,
zip,arquivo,SNHIS/Arquivados/FNHIS_SEMANAL_MCID_2025_11_03.zip,FNHIS_SEMANAL_MCID_2025_11_03 OK.xls,FNHIS_SEMANAL_MCID_2025_11_03 OK.xls,.xls,dado_tabular_ou_serializado,1739264,2025-11-03T16:00:54+00:00,2025-11,nao_identificada,sub50_fnhis,sub50_fnhis,erro_excel:`Import xlrd` failed. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install the xlrd package.,
zip,arquivo,SNHIS/Arquivados/FNHIS_SEMANAL_MCID_2025_11_10.zip,FNHIS_SEMANAL_MCID_2025_11_10.xls,FNHIS_SEMANAL_MCID_2025_11_10.xls,.xls,dado_tabular_ou_serializado,1739264,2025-11-10T15:29:00+00:00,2025-11,nao_identificada,sub50_fnhis,sub50_fnhis,erro_excel:`Import xlrd` failed. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install the xlrd package.,
zip,arquivo,SNHIS/Arquivados/FNHIS_SEMANAL_MCID_2025_11_17.zip,FNHIS_SEMANAL_MCID_2025_11_17.xls,FNHIS_SEMANAL_MCID_2025_11_17.xls,.xls,dado_tabular_ou_serializado,1739264,2025-11-17T15:32:14+00:00,2025-11,nao_identificada,sub50_fnhis,sub50_fnhis,erro_excel:`Import xlrd` failed. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install the xlrd package.,
zip,arquivo,SNHIS/Arquivados/FNHIS_SEMANAL_MCID_2025_11_24.zip,FNHIS_SEMANAL_MCID_2025_11_24.xls,FNHIS_SEMANAL_MCID_2025_11_24.xls,.xls,dado_tabular_ou_serializado,1739264,2025-11-24T15:13:34+00:00,2025-11,nao_identificada,sub50_fnhis,sub50_fnhis,erro_excel:`Import xlrd` failed. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install the xlrd package.,
zip,arquivo,SNHIS/Arquivados/FNHIS_SEMANAL_MCID_2025_12_01.zip,FNHIS_SEMANAL_MCID_2025_12_01.xls,FNHIS_SEMANAL_MCID_2025_12_01.xls,.xls,dado_tabular_ou_serializado,1739264,2025-12-01T15:17:30+00:00,2025-12,nao_identificada,sub50_fnhis,sub50_fnhis,erro_excel:`Import xlrd` failed. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install the xlrd package.,
zip,arquivo,SNHIS/Arquivados/FNHIS_SEMANAL_MCID_2025_12_08.zip,FNHIS_SEMANAL_MCID_2025_12_08.xls,FNHIS_SEMANAL_MCID_2025_12_08.xls,.xls,dado_tabular_ou_serializado,1739264,2025-12-08T15:56:08+00:00,2025-12,nao_identificada,sub50_fnhis,sub50_fnhis,erro_excel:`Import xlrd` failed. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install the xlrd package.,
zip,arquivo,SNHIS/Arquivados/FNHIS_SEMANAL_MCID_2025_12_15.zip,FNHIS_SEMANAL_MCID_2025_12_15.xls,FNHIS_SEMANAL_MCID_2025_12_15.xls,.xls,dado_tabular_ou_serializado,1739264,2025-12-15T16:00:00+00:00,2025-12,nao_identificada,sub50_fnhis,sub50_fnhis,erro_excel:`Import xlrd` failed. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install the xlrd package.,
zip,arquivo,SNHIS/Arquivados/FNHIS_SEMANAL_MCID_2025_12_22.zip,FNHIS_SEMANAL_MCID_2025_12_22.xls,FNHIS_SEMANAL_MCID_2025_12_22.xls,.xls,dado_tabular_ou_serializado,1739264,2025-12-22T15:39:14+00:00,2025-12,nao_identificada,sub50_fnhis,sub50_fnhis,erro_excel:`Import xlrd` failed. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install the xlrd package.,
zip,arquivo,SNHIS/Arquivados/FNHIS_SEMANAL_MCID_2025_12_29.zip,FNHIS_SEMANAL_MCID_2025_12_29.xls,FNHIS_SEMANAL_MCID_2025_12_29.xls,.xls,dado_tabular_ou_serializado,1739264,2025-12-29T15:59:26+00:00,2025-12,nao_identificada,sub50_fnhis,sub50_fnhis,erro_excel:`Import xlrd` failed. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install the xlrd package.,
zip,arquivo,SNHIS/Arquivados/FNHIS_SEMANAL_MCID_2026_01_05.zip,FNHIS_SEMANAL_MCID_2026_01_05.xls,FNHIS_SEMANAL_MCID_2026_01_05.xls,.xls,dado_tabular_ou_serializado,1745408,2026-01-05T11:40:24+00:00,2026-01,nao_identificada,sub50_fnhis,sub50_fnhis,erro_excel:`Import xlrd` failed. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install the xlrd package.,
zip,arquivo,SNHIS/Arquivados/FNHIS_SEMANAL_MCID_2026_01_12.zip,FNHIS_SEMANAL_MCID_2026_01_12.xls,FNHIS_SEMANAL_MCID_2026_01_12.xls,.xls,dado_tabular_ou_serializado,1739264,2026-01-12T16:31:38+00:00,2026-01,nao_identificada,sub50_fnhis,sub50_fnhis,erro_excel:`Import xlrd` failed. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install the xlrd package.,
zip,arquivo,SNHIS/Arquivados/FNHIS_SEMANAL_MCID_2026_01_19.zip,FNHIS_SEMANAL_MCID_2026_01_19.xls,FNHIS_SEMANAL_MCID_2026_01_19.xls,.xls,dado_tabular_ou_serializado,1739264,2026-01-19T16:00:50+00:00,2026-01,nao_identificada,sub50_fnhis,sub50_fnhis,erro_excel:`Import xlrd` failed. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install the xlrd package.,
zip,arquivo,SNHIS/Arquivados/FNHIS_SEMANAL_MCID_2026_01_26.zip,FNHIS_SEMANAL_MCID_2026_01_26.xls,FNHIS_SEMANAL_MCID_2026_01_26.xls,.xls,dado_tabular_ou_serializado,1739264,2026-01-26T15:52:56+00:00,2026-01,nao_identificada,sub50_fnhis,sub50_fnhis,erro_excel:`Import xlrd` failed. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install the xlrd package.,
zip,arquivo,SNHIS/Arquivados/FNHIS_SEMANAL_MCID_2026_02_02.zip,FNHIS_SEMANAL_MCID_2026_02_02.xls,FNHIS_SEMANAL_MCID_2026_02_02.xls,.xls,dado_tabular_ou_serializado,1739264,2026-02-02T10:05:20+00:00,2026-02,nao_identificada,sub50_fnhis,sub50_fnhis,erro_excel:`Import xlrd` failed. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install the xlrd package.,
zip,arquivo,SNHIS/Arquivados/FNHIS_SEMANAL_MCID_2026_02_09.zip,FNHIS_SEMANAL_MCID_2026_02_09.xls,FNHIS_SEMANAL_MCID_2026_02_09.xls,.xls,dado_tabular_ou_serializado,1739264,2026-02-09T15:48:46+00:00,2026-02,nao_identificada,sub50_fnhis,sub50_fnhis,erro_excel:`Import xlrd` failed. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install the xlrd package.,
zip,arquivo,SNHIS/Arquivados/FNHIS_SEMANAL_MCID_2026_02_19.zip,FNHIS_SEMANAL_MCID_2026_02_19.xls,FNHIS_SEMANAL_MCID_2026_02_19.xls,.xls,dado_tabular_ou_serializado,1739264,2026-02-19T11:13:34+00:00,2026-02,nao_identificada,sub50_fnhis,sub50_fnhis,erro_excel:`Import xlrd` failed. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install the xlrd package.,
zip,arquivo,SNHIS/Arquivados/FNHIS_SEMANAL_MCID_2026_02_23.zip,FNHIS_SEMANAL_MCID_2026_02_23.xls,FNHIS_SEMANAL_MCID_2026_02_23.xls,.xls,dado_tabular_ou_serializado,1739264,2026-02-23T15:24:40+00:00,2026-02,nao_identificada,sub50_fnhis,sub50_fnhis,erro_excel:`Import xlrd` failed. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install the xlrd package.,
zip,arquivo,Trabalho Social/Arquivados/BASES_TS-20240722.zip,BASE_TS_FAR_06_2024.xlsx,BASE_TS_FAR_06_2024.xlsx,.xlsx,dado_tabular_ou_serializado,466913,2024-07-19T16:45:28+00:00,2024-07,nao_identificada,far,far,FAR_CAIXA; FAR_BB,
zip,arquivo,Trabalho Social/Arquivados/BASES_TS-20240722.zip,BASE_TS_FDS_06_2024.xlsx,BASE_TS_FDS_06_2024.xlsx,.xlsx,dado_tabular_ou_serializado,92320,2024-07-19T16:45:40+00:00,2024-07,nao_identificada,entidades,entidades,FDS_06-2024,
zip,arquivo,Trabalho Social/Arquivados/BASES_TS-20240722.zip,BASE_TS_PNHR_06_2024.xlsx,BASE_TS_PNHR_06_2024.xlsx,.xlsx,dado_tabular_ou_serializado,1108230,2024-07-19T16:45:50+00:00,2024-07,nao_identificada,rural,rural,PNHR_CAIXA_06-2024; PNHR_BB_06-2024,
zip,arquivo,Trabalho Social/Arquivados/BASE_TS_01_2025.zip,BASE_FAR_TS_01_2025.xlsx,BASE_FAR_TS_01_2025.xlsx,.xlsx,dado_tabular_ou_serializado,735255,2025-03-18T12:10:26+00:00,,nao_identificada,far,far,FAR_AF_CAIXA_31_01_2025; FAR_AF_BB_31_01_2025; DATA 30 80 E 100 OBRA,
zip,arquivo,Trabalho Social/Arquivados/BASE_TS_01_2025.zip,BASE_FDS_TS_01_2025.xlsx,BASE_FDS_TS_01_2025.xlsx,.xlsx,dado_tabular_ou_serializado,119392,2025-03-18T12:10:44+00:00,,nao_identificada,entidades,entidades,FDS_AF_CAIXA_31_01_2025,
zip,arquivo,Trabalho Social/Arquivados/BASE_TS_01_2025.zip,BASE_PNHR_TS_01_2025.xlsx,BASE_PNHR_TS_01_2025.xlsx,.xlsx,dado_tabular_ou_serializado,1352374,2025-03-18T12:10:58+00:00,,nao_identificada,rural,rural,PNHR_AF_CAIXA_31_01_2025; PNHR_AF_BB_31_01_2025,
zip,arquivo,Trabalho Social/Arquivados/BASE_TS_11_2024.zip,BASE_FAR_TS_11_2024.xlsx,BASE_FAR_TS_11_2024.xlsx,.xlsx,dado_tabular_ou_serializado,809619,2025-01-15T17:30:08+00:00,,nao_identificada,far,far,FAR_AF_CAIXA_30_11_2024; FAR_AF_BB_30_11_2024; DATA 30 80 E 100 OBRA,
zip,arquivo,Trabalho Social/Arquivados/BASE_TS_11_2024.zip,BASE_PNHR_TS_11_2024.xlsx,BASE_PNHR_TS_11_2024.xlsx,.xlsx,dado_tabular_ou_serializado,1539563,2025-01-15T17:29:46+00:00,,nao_identificada,rural,rural,PNHR_AF_CAIXA_30_11_2024; PNHR_AF_BB_30_11_2024,
zip,arquivo,Trabalho Social/Arquivados/BASE_TS_11_2024.zip,BASE_FDS_TS_11_2024.xlsx,BASE_FDS_TS_11_2024.xlsx,.xlsx,dado_tabular_ou_serializado,130301,2025-01-15T17:29:58+00:00,,nao_identificada,entidades,entidades,FDS_AF_CAIXA_31_10_2024,
zip,arquivo,Trabalho Social/Arquivados/BASE_TS_12_2024.zip,BASE_PNHR_TS_12_2024.xlsx,BASE_PNHR_TS_12_2024.xlsx,.xlsx,dado_tabular_ou_serializado,1539849,2025-01-15T18:39:42+00:00,,nao_identificada,rural,rural,PNHR_AF_CAIXA_31_12_2024; PNHR_AF_BB_31_12_2024,
zip,arquivo,Trabalho Social/Arquivados/BASE_TS_12_2024.zip,BASE_FAR_TS_12_2024.xlsx,BASE_FAR_TS_12_2024.xlsx,.xlsx,dado_tabular_ou_serializado,812226,2025-01-15T18:39:12+00:00,,nao_identificada,far,far,FAR_AF_CAIXA_31_12_2024; FAR_AF_BB_31_12_2024; DATA 30 80 E 100 OBRA,
zip,arquivo,Trabalho Social/Arquivados/BASE_TS_12_2024.zip,BASE_FDS_TS_12_2024.xlsx,BASE_FDS_TS_12_2024.xlsx,.xlsx,dado_tabular_ou_serializado,130453,2025-01-15T18:39:32+00:00,,nao_identificada,entidades,entidades,FDS_AF_CAIXA_31_12_2024,
