escopo,tipo,arquivo_origem,caminho_relativo,nome,extensao,categoria,tamanho_bytes,modificado_em,periodo_inferido,fonte_inferida,frente_inferida,frente_primaria,detalhe_estrutura,erro
filesystem,arquivo,,Exportados do Banco/Painel Orçamento/20260224_102130_Orcamento_Tabela_Execucao.csv,20260224_102130_Orcamento_Tabela_Execucao.csv,.csv,dado_tabular_ou_serializado,2027,2026-08-29T16:43:00+00:00,2026-02,nao_identificada,nao_classificado,nao_classificado,,
filesystem,arquivo,,Exportados do Banco/Painel Orçamento/20260224_105128_Orcamento_Resultado_Historico.csv,20260224_105128_Orcamento_Resultado_Historico.csv,.csv,dado_tabular_ou_serializado,522,2026-08-29T16:43:00+00:00,2026-02,nao_identificada,nao_classificado,nao_classificado,,
filesystem,arquivo,,Exportados do Banco/Painel Orçamento/20260224_105129_Orcamento_Emendas.csv,20260224_105129_Orcamento_Emendas.csv,.csv,dado_tabular_ou_serializado,5966,2026-08-29T16:43:00+00:00,2026-02,nao_identificada,nao_classificado,nao_classificado,,
filesystem,arquivo,,Exportados do Banco/Painel Orçamento/20260224_105129_Orcamento_Por_Acao.csv,20260224_105129_Orcamento_Por_Acao.csv,.csv,dado_tabular_ou_serializado,3117,2026-08-29T16:43:00+00:00,2026-02,nao_identificada,nao_classificado,nao_classificado,,
filesystem,arquivo,,Exportados do Banco/Painel Orçamento/20260224_105129_Orcamento_Por_Categoria.csv,20260224_105129_Orcamento_Por_Categoria.csv,.csv,dado_tabular_ou_serializado,903,2026-08-29T16:43:00+00:00,2026-02,nao_identificada,nao_classificado,nao_classificado,,
filesystem,arquivo,,Exportados do Banco/Painel Orçamento/20260224_105129_Orcamento_Tabela_Execucao.csv,20260224_105129_Orcamento_Tabela_Execucao.csv,.csv,dado_tabular_ou_serializado,2027,2026-08-29T16:43:00+00:00,2026-02,nao_identificada,nao_classificado,nao_classificado,,
filesystem,arquivo,,Exportados do Banco/Painel Orçamento/20260224_115128_Orcamento_Emendas.csv,20260224_115128_Orcamento_Emendas.csv,.csv,dado_tabular_ou_serializado,5966,2026-08-29T16:43:00+00:00,2026-02,nao_identificada,nao_classificado,nao_classificado,,
filesystem,arquivo,,Exportados do Banco/Painel Orçamento/20260224_115128_Orcamento_Por_Acao.csv,20260224_115128_Orcamento_Por_Acao.csv,.csv,dado_tabular_ou_serializado,3117,2026-08-29T16:43:00+00:00,2026-02,nao_identificada,nao_classificado,nao_classificado,,
filesystem,arquivo,,Exportados do Banco/Painel Orçamento/20260224_115128_Orcamento_Por_Categoria.csv,20260224_115128_Orcamento_Por_Categoria.csv,.csv,dado_tabular_ou_serializado,903,2026-08-29T16:43:00+00:00,2026-02,nao_identificada,nao_classificado,nao_classificado,,
filesystem,arquivo,,Exportados do Banco/Painel Orçamento/20260224_115128_Orcamento_Resultado_Historico.csv,20260224_115128_Orcamento_Resultado_Historico.csv,.csv,dado_tabular_ou_serializado,522,2026-08-29T16:43:00+00:00,2026-02,nao_identificada,nao_classificado,nao_classificado,,
filesystem,arquivo,,Exportados do Banco/Painel Orçamento/20260224_115128_Orcamento_Tabela_Execucao.csv,20260224_115128_Orcamento_Tabela_Execucao.csv,.csv,dado_tabular_ou_serializado,2027,2026-08-29T16:43:00+00:00,2026-02,nao_identificada,nao_classificado,nao_classificado,,
filesystem,pasta,,"Extratos FAR, FDS e PNHR","Extratos FAR, FDS e PNHR",,pasta,,2026-08-29T12:21:22.202652+00:00,,nao_identificada,far;rural;entidades,far,,
filesystem,arquivo,,"Extratos FAR, FDS e PNHR/EXTRATO FAR JULHO 2025.xls.xlsx",EXTRATO FAR JULHO 2025.xls.xlsx,.xlsx,dado_tabular_ou_serializado,21664,2026-08-29T15:21:00+00:00,,nao_identificada,far;rural;entidades,far,pagina (21),
filesystem,arquivo,,"Extratos FAR, FDS e PNHR/Extrato MCMV Rural_Julho_2025.xlsx",Extrato MCMV Rural_Julho_2025.xlsx,.xlsx,dado_tabular_ou_serializado,23466,2026-08-29T15:21:00+00:00,,nao_identificada,mcmv_geral;far;rural;entidades,far,Extrato_Rural__2025,
filesystem,arquivo,,"Extratos FAR, FDS e PNHR/Extrato_FAR_2025 - julho.xlsx",Extrato_FAR_2025 - julho.xlsx,.xlsx,dado_tabular_ou_serializado,21650,2026-08-29T15:21:00+00:00,,nao_identificada,far;rural;entidades,far,FAR,
filesystem,arquivo,,"Extratos FAR, FDS e PNHR/Extrato_Reconstrução_RS_2025.xlsx",Extrato_Reconstrução_RS_2025.xlsx,.xlsx,dado_tabular_ou_serializado,18851,2026-08-29T15:21:00+00:00,,nao_identificada,far;rural;entidades,far,Reconstrução_RS,
filesystem,arquivo,,"Extratos FAR, FDS e PNHR/Extratos_FDS_PMCMV-E_Julho 2025_Informações_MCID.xlsx",Extratos_FDS_PMCMV-E_Julho 2025_Informações_MCID.xlsx,.xlsx,dado_tabular_ou_serializado,43894,2026-08-29T15:21:00+00:00,,nao_identificada,far;rural;entidades,far,Extrato_Geral; Extrato_CG_670-Recursos OGU; Extrato_CG_708-Retorno Recursos; Extrato_CG_709-DFI; Extrato_CG_911_Emolumentos,
filesystem,pasta,,FGTS - Contratação diária por Município,FGTS - Contratação diária por Município,,pasta,,2026-08-29T13:34:46.491750+00:00,,fgts,fgts_financiado,fgts_financiado,,
filesystem,pasta,,FGTS - Contratação diária por Município/Cont_Diárias_SETEMBRO_2025,Cont_Diárias_SETEMBRO_2025,,pasta,,2026-08-29T16:32:00+00:00,,fgts,fgts_financiado,fgts_financiado,,
filesystem,arquivo,,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_09_05.csv,fgts_contratacao_diaria_2025_09_05.csv,.csv,dado_tabular_ou_serializado,833150,2026-08-29T16:32:00+00:00,2025-09,fgts,fgts_financiado,fgts_financiado,,
filesystem,arquivo,,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_09_09.csv,fgts_contratacao_diaria_2025_09_09.csv,.csv,dado_tabular_ou_serializado,1778734,2026-08-29T16:32:00+00:00,2025-09,fgts,fgts_financiado,fgts_financiado,,
filesystem,arquivo,,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_09_10.csv,fgts_contratacao_diaria_2025_09_10.csv,.csv,dado_tabular_ou_serializado,1802941,2026-08-29T16:32:00+00:00,2025-09,fgts,fgts_financiado,fgts_financiado,,
filesystem,arquivo,,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_09_12.csv,fgts_contratacao_diaria_2025_09_12.csv,.csv,dado_tabular_ou_serializado,1817962,2026-08-29T16:32:00+00:00,2025-09,fgts,fgts_financiado,fgts_financiado,,
filesystem,arquivo,,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_09_12_1.csv,fgts_contratacao_diaria_2025_09_12_1.csv,.csv,dado_tabular_ou_serializado,1738877,2026-08-29T16:32:00+00:00,2025-09,fgts,fgts_financiado,fgts_financiado,,
filesystem,arquivo,,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_09_15.csv,fgts_contratacao_diaria_2025_09_15.csv,.csv,dado_tabular_ou_serializado,1745283,2026-08-29T16:32:00+00:00,2025-09,fgts,fgts_financiado,fgts_financiado,,
filesystem,arquivo,,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_09_16.csv,fgts_contratacao_diaria_2025_09_16.csv,.csv,dado_tabular_ou_serializado,1809065,2026-08-29T16:32:00+00:00,2025-09,fgts,fgts_financiado,fgts_financiado,,
filesystem,arquivo,,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_09_17.csv,fgts_contratacao_diaria_2025_09_17.csv,.csv,dado_tabular_ou_serializado,1744105,2026-08-29T16:32:00+00:00,2025-09,fgts,fgts_financiado,fgts_financiado,,
filesystem,arquivo,,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_09_18.csv,fgts_contratacao_diaria_2025_09_18.csv,.csv,dado_tabular_ou_serializado,1868166,2026-08-29T16:32:00+00:00,2025-09,fgts,fgts_financiado,fgts_financiado,,
filesystem,arquivo,,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_09_19.csv,fgts_contratacao_diaria_2025_09_19.csv,.csv,dado_tabular_ou_serializado,1896097,2026-08-29T16:32:00+00:00,2025-09,fgts,fgts_financiado,fgts_financiado,,
filesystem,arquivo,,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_09_22.csv,fgts_contratacao_diaria_2025_09_22.csv,.csv,dado_tabular_ou_serializado,1769076,2026-08-29T16:32:00+00:00,2025-09,fgts,fgts_financiado,fgts_financiado,,
filesystem,arquivo,,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_09_23.csv,fgts_contratacao_diaria_2025_09_23.csv,.csv,dado_tabular_ou_serializado,1838954,2026-08-29T16:32:00+00:00,2025-09,fgts,fgts_financiado,fgts_financiado,,
filesystem,arquivo,,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_09_24.csv,fgts_contratacao_diaria_2025_09_24.csv,.csv,dado_tabular_ou_serializado,1926149,2026-08-29T16:32:00+00:00,2025-09,fgts,fgts_financiado,fgts_financiado,,
filesystem,arquivo,,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_09_26.csv,fgts_contratacao_diaria_2025_09_26.csv,.csv,dado_tabular_ou_serializado,1877725,2026-08-29T16:32:00+00:00,2025-09,fgts,fgts_financiado,fgts_financiado,,
filesystem,arquivo,,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_09_29.csv,fgts_contratacao_diaria_2025_09_29.csv,.csv,dado_tabular_ou_serializado,1800421,2026-08-29T16:32:00+00:00,2025-09,fgts,fgts_financiado,fgts_financiado,,
filesystem,arquivo,,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_09_30.csv,fgts_contratacao_diaria_2025_09_30.csv,.csv,dado_tabular_ou_serializado,1883582,2026-08-29T16:32:00+00:00,2025-09,fgts,fgts_financiado,fgts_financiado,,
filesystem,arquivo,,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_10_01.csv,fgts_contratacao_diaria_2025_10_01.csv,.csv,dado_tabular_ou_serializado,1878521,2026-08-29T16:32:00+00:00,2025-10,fgts,fgts_financiado,fgts_financiado,,
filesystem,arquivo,,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_10_03.csv,fgts_contratacao_diaria_2025_10_03.csv,.csv,dado_tabular_ou_serializado,1898389,2026-08-29T16:32:00+00:00,2025-10,fgts,fgts_financiado,fgts_financiado,,
filesystem,arquivo,,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_10_07.csv,fgts_contratacao_diaria_2025_10_07.csv,.csv,dado_tabular_ou_serializado,1945690,2026-08-29T16:32:00+00:00,2025-10,fgts,fgts_financiado,fgts_financiado,,
filesystem,arquivo,,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_10_08.csv,fgts_contratacao_diaria_2025_10_08.csv,.csv,dado_tabular_ou_serializado,1948196,2026-08-29T16:32:00+00:00,2025-10,fgts,fgts_financiado,fgts_financiado,,
filesystem,arquivo,,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_10_10.csv,fgts_contratacao_diaria_2025_10_10.csv,.csv,dado_tabular_ou_serializado,1938205,2026-08-29T16:32:00+00:00,2025-10,fgts,fgts_financiado,fgts_financiado,,
filesystem,arquivo,,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_10_13.csv,fgts_contratacao_diaria_2025_10_13.csv,.csv,dado_tabular_ou_serializado,1857999,2026-08-29T16:32:00+00:00,2025-10,fgts,fgts_financiado,fgts_financiado,,
filesystem,arquivo,,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_10_14.csv,fgts_contratacao_diaria_2025_10_14.csv,.csv,dado_tabular_ou_serializado,1981998,2026-08-29T16:32:00+00:00,2025-10,fgts,fgts_financiado,fgts_financiado,,
filesystem,arquivo,,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_10_20.csv,fgts_contratacao_diaria_2025_10_20.csv,.csv,dado_tabular_ou_serializado,620463,2026-08-29T16:32:00+00:00,2025-10,fgts,fgts_financiado,fgts_financiado,,
filesystem,arquivo,,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_10_21.csv,fgts_contratacao_diaria_2025_10_21.csv,.csv,dado_tabular_ou_serializado,1994577,2026-08-29T16:32:00+00:00,2025-10,fgts,fgts_financiado,fgts_financiado,,
filesystem,arquivo,,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_10_22.csv,fgts_contratacao_diaria_2025_10_22.csv,.csv,dado_tabular_ou_serializado,2012922,2026-08-29T16:32:00+00:00,2025-10,fgts,fgts_financiado,fgts_financiado,,
filesystem,arquivo,,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_10_24.csv,fgts_contratacao_diaria_2025_10_24.csv,.csv,dado_tabular_ou_serializado,2057469,2026-08-29T16:32:00+00:00,2025-10,fgts,fgts_financiado,fgts_financiado,,
filesystem,arquivo,,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_10_27.csv,fgts_contratacao_diaria_2025_10_27.csv,.csv,dado_tabular_ou_serializado,1942694,2026-08-29T16:32:00+00:00,2025-10,fgts,fgts_financiado,fgts_financiado,,
filesystem,arquivo,,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_10_29.csv,fgts_contratacao_diaria_2025_10_29.csv,.csv,dado_tabular_ou_serializado,2015394,2026-08-29T16:32:00+00:00,2025-10,fgts,fgts_financiado,fgts_financiado,,
filesystem,arquivo,,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_10_31.csv,fgts_contratacao_diaria_2025_10_31.csv,.csv,dado_tabular_ou_serializado,1953544,2026-08-29T16:32:00+00:00,2025-10,fgts,fgts_financiado,fgts_financiado,,
filesystem,arquivo,,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_10_31_.csv,fgts_contratacao_diaria_2025_10_31_.csv,.csv,dado_tabular_ou_serializado,2019724,2026-08-29T16:32:00+00:00,2025-10,fgts,fgts_financiado,fgts_financiado,,
filesystem,arquivo,,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_11_03.csv,fgts_contratacao_diaria_2025_11_03.csv,.csv,dado_tabular_ou_serializado,1957769,2026-08-29T16:32:00+00:00,2025-11,fgts,fgts_financiado,fgts_financiado,,
filesystem,arquivo,,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_11_04.csv,fgts_contratacao_diaria_2025_11_04.csv,.csv,dado_tabular_ou_serializado,1995678,2026-08-29T16:32:00+00:00,2025-11,fgts,fgts_financiado,fgts_financiado,,
filesystem,arquivo,,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_11_05.csv,fgts_contratacao_diaria_2025_11_05.csv,.csv,dado_tabular_ou_serializado,2119690,2026-08-29T16:32:00+00:00,2025-11,fgts,fgts_financiado,fgts_financiado,,
filesystem,arquivo,,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_11_07.csv,fgts_contratacao_diaria_2025_11_07.csv,.csv,dado_tabular_ou_serializado,2065684,2026-08-29T16:32:00+00:00,2025-11,fgts,fgts_financiado,fgts_financiado,,
filesystem,arquivo,,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_11_07_.csv,fgts_contratacao_diaria_2025_11_07_.csv,.csv,dado_tabular_ou_serializado,1984944,2026-08-29T16:32:00+00:00,2025-11,fgts,fgts_financiado,fgts_financiado,,
filesystem,arquivo,,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_11_11.csv,fgts_contratacao_diaria_2025_11_11.csv,.csv,dado_tabular_ou_serializado,2063546,2026-08-29T16:32:00+00:00,2025-11,fgts,fgts_financiado,fgts_financiado,,
filesystem,arquivo,,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_11_12.csv,fgts_contratacao_diaria_2025_11_12.csv,.csv,dado_tabular_ou_serializado,2141940,2026-08-29T16:32:00+00:00,2025-11,fgts,fgts_financiado,fgts_financiado,,
filesystem,arquivo,,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_11_14.csv,fgts_contratacao_diaria_2025_11_14.csv,.csv,dado_tabular_ou_serializado,2109357,2026-08-29T16:32:00+00:00,2025-11,fgts,fgts_financiado,fgts_financiado,,
filesystem,arquivo,,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_11_14_1.csv,fgts_contratacao_diaria_2025_11_14_1.csv,.csv,dado_tabular_ou_serializado,2010264,2026-08-29T16:32:00+00:00,2025-11,fgts,fgts_financiado,fgts_financiado,,
filesystem,arquivo,,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_11_17.csv,fgts_contratacao_diaria_2025_11_17.csv,.csv,dado_tabular_ou_serializado,2008516,2026-08-29T16:32:00+00:00,2025-11,fgts,fgts_financiado,fgts_financiado,,
filesystem,arquivo,,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_11_18.csv,fgts_contratacao_diaria_2025_11_18.csv,.csv,dado_tabular_ou_serializado,2098659,2026-08-29T16:32:00+00:00,2025-11,fgts,fgts_financiado,fgts_financiado,,
filesystem,arquivo,,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_11_21.csv,fgts_contratacao_diaria_2025_11_21.csv,.csv,dado_tabular_ou_serializado,2191973,2026-08-29T16:32:00+00:00,2025-11,fgts,fgts_financiado,fgts_financiado,,
filesystem,arquivo,,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_11_24.csv,fgts_contratacao_diaria_2025_11_24.csv,.csv,dado_tabular_ou_serializado,2029338,2026-08-29T16:32:00+00:00,2025-11,fgts,fgts_financiado,fgts_financiado,,
filesystem,arquivo,,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_11_25.csv,fgts_contratacao_diaria_2025_11_25.csv,.csv,dado_tabular_ou_serializado,2114951,2026-08-29T16:32:00+00:00,2025-11,fgts,fgts_financiado,fgts_financiado,,
filesystem,arquivo,,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_12_02.csv,fgts_contratacao_diaria_2025_12_02.csv,.csv,dado_tabular_ou_serializado,2086000,2026-08-29T16:32:00+00:00,2025-12,fgts,fgts_financiado,fgts_financiado,,
filesystem,arquivo,,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_12_03.csv,fgts_contratacao_diaria_2025_12_03.csv,.csv,dado_tabular_ou_serializado,2122278,2026-08-29T16:32:00+00:00,2025-12,fgts,fgts_financiado,fgts_financiado,,
filesystem,arquivo,,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_12_05.csv,fgts_contratacao_diaria_2025_12_05.csv,.csv,dado_tabular_ou_serializado,2060528,2026-08-29T16:32:00+00:00,2025-12,fgts,fgts_financiado,fgts_financiado,,
filesystem,arquivo,,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_12_08.csv,fgts_contratacao_diaria_2025_12_08.csv,.csv,dado_tabular_ou_serializado,2060506,2026-08-29T16:32:00+00:00,2025-12,fgts,fgts_financiado,fgts_financiado,,
filesystem,arquivo,,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_12_09.csv,fgts_contratacao_diaria_2025_12_09.csv,.csv,dado_tabular_ou_serializado,288386,2026-08-29T16:32:00+00:00,2025-12,fgts,fgts_financiado,fgts_financiado,,
filesystem,arquivo,,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_12_10.csv,fgts_contratacao_diaria_2025_12_10.csv,.csv,dado_tabular_ou_serializado,2158592,2026-08-29T16:32:00+00:00,2025-12,fgts,fgts_financiado,fgts_financiado,,
filesystem,arquivo,,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_12_12.csv,fgts_contratacao_diaria_2025_12_12.csv,.csv,dado_tabular_ou_serializado,2164258,2026-08-29T16:32:00+00:00,2025-12,fgts,fgts_financiado,fgts_financiado,,
filesystem,arquivo,,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_12_12_1.csv,fgts_contratacao_diaria_2025_12_12_1.csv,.csv,dado_tabular_ou_serializado,2082017,2026-08-29T16:32:00+00:00,2025-12,fgts,fgts_financiado,fgts_financiado,,
filesystem,arquivo,,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_12_15.csv,fgts_contratacao_diaria_2025_12_15.csv,.csv,dado_tabular_ou_serializado,2086675,2026-08-29T16:32:00+00:00,2025-12,fgts,fgts_financiado,fgts_financiado,,
filesystem,arquivo,,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_12_16.csv,fgts_contratacao_diaria_2025_12_16.csv,.csv,dado_tabular_ou_serializado,2156401,2026-08-29T16:32:00+00:00,2025-12,fgts,fgts_financiado,fgts_financiado,,
filesystem,arquivo,,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_12_17.csv,fgts_contratacao_diaria_2025_12_17.csv,.csv,dado_tabular_ou_serializado,2166209,2026-08-29T16:32:00+00:00,2025-12,fgts,fgts_financiado,fgts_financiado,,
filesystem,arquivo,,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_12_19.csv,fgts_contratacao_diaria_2025_12_19.csv,.csv,dado_tabular_ou_serializado,2196240,2026-08-29T16:32:00+00:00,2025-12,fgts,fgts_financiado,fgts_financiado,,
filesystem,arquivo,,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_12_29.csv,fgts_contratacao_diaria_2025_12_29.csv,.csv,dado_tabular_ou_serializado,2113549,2026-08-29T16:32:00+00:00,2025-12,fgts,fgts_financiado,fgts_financiado,,
filesystem,arquivo,,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2026_01_02.csv,fgts_contratacao_diaria_2026_01_02.csv,.csv,dado_tabular_ou_serializado,2117148,2026-08-29T16:32:00+00:00,2026-01,fgts,fgts_financiado,fgts_financiado,,
filesystem,arquivo,,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2026_01_05.csv,fgts_contratacao_diaria_2026_01_05.csv,.csv,dado_tabular_ou_serializado,2118017,2026-08-29T16:32:00+00:00,2026-01,fgts,fgts_financiado,fgts_financiado,,
filesystem,arquivo,,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2026_01_06.csv,fgts_contratacao_diaria_2026_01_06.csv,.csv,dado_tabular_ou_serializado,2119022,2026-08-29T16:32:00+00:00,2026-01,fgts,fgts_financiado,fgts_financiado,,
filesystem,arquivo,,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2026_01_09.csv,fgts_contratacao_diaria_2026_01_09.csv,.csv,dado_tabular_ou_serializado,2134918,2026-08-29T16:32:00+00:00,2026-01,fgts,fgts_financiado,fgts_financiado,,
filesystem,arquivo,,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2026_01_09_1.csv,fgts_contratacao_diaria_2026_01_09_1.csv,.csv,dado_tabular_ou_serializado,2122687,2026-08-29T16:32:00+00:00,2026-01,fgts,fgts_financiado,fgts_financiado,,
filesystem,arquivo,,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2026_01_12.csv,fgts_contratacao_diaria_2026_01_12.csv,.csv,dado_tabular_ou_serializado,2130296,2026-08-29T16:32:00+00:00,2026-01,fgts,fgts_financiado,fgts_financiado,,
filesystem,arquivo,,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2026_01_13.csv,fgts_contratacao_diaria_2026_01_13.csv,.csv,dado_tabular_ou_serializado,2127044,2026-08-29T16:32:00+00:00,2026-01,fgts,fgts_financiado,fgts_financiado,,
filesystem,arquivo,,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2026_01_14.csv,fgts_contratacao_diaria_2026_01_14.csv,.csv,dado_tabular_ou_serializado,845569,2026-08-29T16:32:00+00:00,2026-01,fgts,fgts_financiado,fgts_financiado,,
filesystem,arquivo,,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2026_01_16.csv,fgts_contratacao_diaria_2026_01_16.csv,.csv,dado_tabular_ou_serializado,2124536,2026-08-29T16:32:00+00:00,2026-01,fgts,fgts_financiado,fgts_financiado,,
filesystem,arquivo,,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2026_01_19.csv,fgts_contratacao_diaria_2026_01_19.csv,.csv,dado_tabular_ou_serializado,2123899,2026-08-29T16:32:00+00:00,2026-01,fgts,fgts_financiado,fgts_financiado,,
filesystem,arquivo,,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2026_01_21.csv,fgts_contratacao_diaria_2026_01_21.csv,.csv,dado_tabular_ou_serializado,369,2026-08-29T16:33:00+00:00,2026-01,fgts,fgts_financiado,fgts_financiado,,
filesystem,arquivo,,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2026_01_23.csv,fgts_contratacao_diaria_2026_01_23.csv,.csv,dado_tabular_ou_serializado,369,2026-08-29T16:33:00+00:00,2026-01,fgts,fgts_financiado,fgts_financiado,,
filesystem,arquivo,,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2026_01_26.csv,fgts_contratacao_diaria_2026_01_26.csv,.csv,dado_tabular_ou_serializado,369,2026-08-29T16:33:00+00:00,2026-01,fgts,fgts_financiado,fgts_financiado,,
filesystem,arquivo,,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2026_01_27.csv,fgts_contratacao_diaria_2026_01_27.csv,.csv,dado_tabular_ou_serializado,62536,2026-08-29T16:33:00+00:00,2026-01,fgts,fgts_financiado,fgts_financiado,,
filesystem,arquivo,,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2026_01_28.csv,fgts_contratacao_diaria_2026_01_28.csv,.csv,dado_tabular_ou_serializado,450424,2026-08-29T16:33:00+00:00,2026-01,fgts,fgts_financiado,fgts_financiado,,
filesystem,arquivo,,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2026_01_30.csv,fgts_contratacao_diaria_2026_01_30.csv,.csv,dado_tabular_ou_serializado,644681,2026-08-29T16:33:00+00:00,2026-01,fgts,fgts_financiado,fgts_financiado,,
filesystem,arquivo,,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2026_02_02.csv,fgts_contratacao_diaria_2026_02_02.csv,.csv,dado_tabular_ou_serializado,707487,2026-08-29T16:33:00+00:00,2026-02,fgts,fgts_financiado,fgts_financiado,,
filesystem,arquivo,,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2026_02_03.csv,fgts_contratacao_diaria_2026_02_03.csv,.csv,dado_tabular_ou_serializado,753029,2026-08-29T16:33:00+00:00,2026-02,fgts,fgts_financiado,fgts_financiado,,
filesystem,arquivo,,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2026_02_06.csv,fgts_contratacao_diaria_2026_02_06.csv,.csv,dado_tabular_ou_serializado,751309,2026-08-29T16:33:00+00:00,2026-02,fgts,fgts_financiado,fgts_financiado,,
filesystem,arquivo,,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2026_02_09.csv,fgts_contratacao_diaria_2026_02_09.csv,.csv,dado_tabular_ou_serializado,751083,2026-08-29T16:33:00+00:00,2026-02,fgts,fgts_financiado,fgts_financiado,,
filesystem,arquivo,,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2026_02_10.csv,fgts_contratacao_diaria_2026_02_10.csv,.csv,dado_tabular_ou_serializado,751568,2026-08-29T16:33:00+00:00,2026-02,fgts,fgts_financiado,fgts_financiado,,
filesystem,arquivo,,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2026_02_11.csv,fgts_contratacao_diaria_2026_02_11.csv,.csv,dado_tabular_ou_serializado,866052,2026-08-29T16:33:00+00:00,2026-02,fgts,fgts_financiado,fgts_financiado,,
filesystem,arquivo,,FGTS - Contratação diária por Município/fgts_contratacao_diaria_2026_02_20.csv,fgts_contratacao_diaria_2026_02_20.csv,.csv,dado_tabular_ou_serializado,948212,2026-08-29T16:33:00+00:00,2026-02,fgts,fgts_financiado,fgts_financiado,,
