table_name,classificacao_formacao,classificacao_confidence,classificacao_notes,inventario_formacao,inventario_status_tratamento,inventario_perfil,inventario_n_linhas,inventario_n_colunas,classificacao_utilidade,score_utilidade_preditiva,campos_uteis_preditiva,qualidade_status,qualidade_profile,qualidade_n_rows,qualidade_n_cols,missing_pct,error,dedup_content_hash,dedup_file_size,dedup_canonical_table,dedup_is_duplicate,amostra_bruta_existe,match_classificacao_inventario,match_qualidade_inventario,flag_revisao
bb_2016_07_julho_pnhr_31072016,bem_formada,high,,bem_formada,tratado,colunar_denso,200,25,Baixa,3,"nr_prpt, dt_aclt_prpt_eprd, nr_cnpj, uf, dt_ass, vlr_financ",treated,colunar_denso,2016,25,0.0,,ecc260238e817fbc67e16ff88a719686,2016,bb_2016_07_julho_pnhr_31072016,false,False,True,True,
bb_2018_2018_04_06_pf_pf,bem_formada,high,,bem_formada,tratado,colunar_denso,200,20,Média,5,"cod_contrato, cod_municipio, vlr_financiamento, vlr_subsidio_fgts, vlr_subsidio_ogu, qtd_concluida, dat_contratacao, vlr_recurso_proprio, vlr_sacado_fgts, dat_atualizacao",treated,colunar_denso,230204,20,0.0,,5db07efd117d19c1ed9d2ea87f6377b5,230204,bb_2018_2018_04_06_pf_pf,false,False,True,True,
bb_2018_2018_04_06_pj,bem_formada,high,,bem_formada,tratado,colunar_denso,200,26,Alta,8,"cod_municipio, vlr_emprestimo, prc_execucao_obra, vlr_contrapartida, dat_contratacao, vlr_total_liberado, dat_prevista_termino, qtd_unidade_concluida, dat_atualizacao",treated,colunar_denso,1962,26,0.0,,0afa80ece55b5f53af0e79c46dde120a,1962,bb_2018_2018_04_06_pj,false,False,True,True,
bb_2018_2018_04_06_pj_pf,bem_formada,high,,bem_formada,tratado,colunar_denso,200,18,Baixa,3,"nr_prpt, cod_contrato, cod_municipio, vlr_financiamento, vlr_sacado_fgts, vlr_subsidio_fgts, vlr_subsidio_ogu, dat_contratacao, vlr_recurso_proprio, vlr_total_operacao, dat_atualizacao",treated,colunar_denso,406360,18,0.0,,8e41cf36bdbbcaf56e1f1afb6599ac7a,406360,bb_2018_2018_04_06_pj_pf,false,False,True,True,
bb_2018_2018_05_10_pf_pf,bem_formada,high,,bem_formada,tratado,colunar_denso,200,20,Média,5,"cod_contrato, cod_municipio, vlr_financiamento, vlr_subsidio_fgts, vlr_subsidio_ogu, qtd_concluida, dat_contratacao, vlr_recurso_proprio, vlr_sacado_fgts, dat_atualizacao",treated,colunar_denso,232432,20,0.0,,ad5b82ee407a04f009f3b0e499cbdca9,232432,bb_2018_2018_05_10_pf_pf,false,False,True,True,
bb_2018_2018_05_10_pj,bem_formada,high,,bem_formada,tratado,colunar_denso,200,26,Alta,8,"cod_municipio, vlr_emprestimo, prc_execucao_obra, vlr_contrapartida, dat_contratacao, vlr_total_liberado, dat_prevista_termino, qtd_unidade_concluida, dat_atualizacao",treated,colunar_denso,1964,26,0.0,,63f4075b37cd4d4aad1f066a8553c459,1964,bb_2018_2018_05_10_pj,false,False,True,True,
bb_2018_2018_05_10_pj_pf,bem_formada,high,,bem_formada,tratado,colunar_denso,200,18,Baixa,3,"nr_prpt, cod_contrato, cod_municipio, vlr_financiamento, vlr_sacado_fgts, vlr_subsidio_fgts, vlr_subsidio_ogu, dat_contratacao, vlr_recurso_proprio, vlr_total_operacao, dat_atualizacao",treated,colunar_denso,413964,18,0.0,,774187f74be15cd1f5a06e67318a40fd,413964,bb_2018_2018_05_10_pj_pf,false,False,True,True,
bb_2018_2018_06_10_pf_pf,bem_formada,high,,bem_formada,tratado,colunar_denso,200,20,Média,5,"cod_contrato, cod_municipio, vlr_financiamento, vlr_subsidio_fgts, vlr_subsidio_ogu, qtd_concluida, dat_contratacao, vlr_recurso_proprio, vlr_sacado_fgts, dat_atualizacao",treated,colunar_denso,234842,20,0.0,,b4e7b84ca2254b3a1f2f7a2684a9eda8,234842,bb_2018_2018_06_10_pf_pf,false,False,True,True,
bb_2018_2018_06_10_pj,bem_formada,high,,bem_formada,tratado,colunar_denso,200,26,Alta,8,"cod_municipio, vlr_emprestimo, prc_execucao_obra, vlr_contrapartida, dat_contratacao, vlr_total_liberado, dat_prevista_termino, qtd_unidade_concluida, dat_atualizacao",treated,colunar_denso,1972,26,0.0,,b0050dd48e0ec99cba219b8ba08d4a28,1972,bb_2018_2018_06_10_pj,false,False,True,True,
bb_2018_2018_06_10_pj_pf,bem_formada,high,,bem_formada,tratado,colunar_denso,200,18,Baixa,3,"nr_prpt, cod_contrato, cod_municipio, vlr_financiamento, vlr_sacado_fgts, vlr_subsidio_fgts, vlr_subsidio_ogu, dat_contratacao, vlr_recurso_proprio, vlr_total_operacao, dat_atualizacao",treated,colunar_denso,429472,18,0.0,,9c339eed995014874848cad70bbc96ce,429472,bb_2018_2018_06_10_pj_pf,false,False,True,True,
bb_2018_2018_07_03_pf_pf,bem_formada,high,,bem_formada,tratado,colunar_denso,200,20,Média,5,"cod_contrato, cod_municipio, vlr_financiamento, vlr_subsidio_fgts, vlr_subsidio_ogu, qtd_concluida, dat_contratacao, vlr_recurso_proprio, vlr_sacado_fgts, dat_atualizacao",treated,colunar_denso,236850,20,0.0,,d169c4e3594fbb25cda59fffaed60b14,236850,bb_2018_2018_07_03_pf_pf,false,False,True,True,
bb_2018_2018_07_03_pj,bem_formada,high,,bem_formada,tratado,colunar_denso,200,26,Alta,8,"cod_municipio, vlr_emprestimo, prc_execucao_obra, vlr_contrapartida, dat_contratacao, vlr_total_liberado, dat_prevista_termino, qtd_unidade_concluida, dat_atualizacao",treated,colunar_denso,1960,26,0.0,,cee75d97fdd7c30255a6e647a2bf3d96,1960,bb_2018_2018_07_03_pj,false,False,True,True,
bb_2018_2018_07_03_pj_pf,bem_formada,high,,bem_formada,tratado,colunar_denso,200,18,Baixa,3,"nr_prpt, cod_contrato, cod_municipio, vlr_financiamento, vlr_sacado_fgts, vlr_subsidio_fgts, vlr_subsidio_ogu, dat_contratacao, vlr_recurso_proprio, vlr_total_operacao, dat_atualizacao",treated,colunar_denso,436298,18,0.0,,b5c85436c2230a629926344892d86921,436298,bb_2018_2018_07_03_pj_pf,false,False,True,True,
bb_2018_2018_07_03_pnhr_04072018,bem_formada,high,,bem_formada,tratado,colunar_denso,200,25,Baixa,3,"nr_prpt, dt_aclt_prpt_eprd, nr_cnpj, uf, dt_ass, vlr_financ",treated,colunar_denso,1998,25,0.004004004004004004,,8e90a72e6762057134b00ab20e88a528,1998,bb_2018_2018_07_03_pnhr_04072018,false,False,True,True,
bb_2018_2018_08_06_pf_pf,bem_formada,high,,bem_formada,tratado,colunar_denso,200,20,Média,5,"cod_contrato, cod_municipio, vlr_financiamento, vlr_subsidio_fgts, vlr_subsidio_ogu, qtd_concluida, dat_contratacao, vlr_recurso_proprio, vlr_sacado_fgts, dat_atualizacao",treated,colunar_denso,239848,20,0.0,,0a4df6625ab057865a5ce6e4c110a218,239848,bb_2018_2018_08_06_pf_pf,false,False,True,True,
bb_2018_2018_08_06_pj,bem_formada,high,,bem_formada,tratado,colunar_denso,200,26,Alta,8,"cod_municipio, vlr_emprestimo, prc_execucao_obra, vlr_contrapartida, dat_contratacao, vlr_total_liberado, dat_prevista_termino, qtd_unidade_concluida, dat_atualizacao",treated,colunar_denso,1962,26,0.0,,f7bb7947de6c00341ec5ba25d96c16c2,1962,bb_2018_2018_08_06_pj,false,False,True,True,
bb_2018_2018_08_06_pj_pf,bem_formada,high,,bem_formada,tratado,colunar_denso,200,18,Baixa,3,"nr_prpt, cod_contrato, cod_municipio, vlr_financiamento, vlr_sacado_fgts, vlr_subsidio_fgts, vlr_subsidio_ogu, dat_contratacao, vlr_recurso_proprio, vlr_total_operacao, dat_atualizacao",treated,colunar_denso,439992,18,0.0,,9cee99ad6af2a04d8b820bd39eb5d91a,439992,bb_2018_2018_08_06_pj_pf,false,False,True,True,
bb_2018_2018_09_10_pf_pf,bem_formada,high,,bem_formada,tratado,colunar_denso,200,20,Média,5,"cod_contrato, cod_municipio, vlr_financiamento, vlr_subsidio_fgts, vlr_subsidio_ogu, qtd_concluida, dat_contratacao, vlr_recurso_proprio, vlr_sacado_fgts, dat_atualizacao",treated,colunar_denso,242928,20,0.0,,d43aede1e63dbce7aa4fa6558abdd561,242928,bb_2018_2018_09_10_pf_pf,false,False,True,True,
bb_2018_2018_09_10_pj,bem_formada,high,,bem_formada,tratado,colunar_denso,200,26,Alta,8,"cod_municipio, vlr_emprestimo, prc_execucao_obra, vlr_contrapartida, dat_contratacao, vlr_total_liberado, dat_prevista_termino, qtd_unidade_concluida, dat_atualizacao",treated,colunar_denso,1968,26,0.0,,fc32f0b8545aadaf89c16a648a5ce14f,1968,bb_2018_2018_09_10_pj,false,False,True,True,
bb_2018_2018_09_10_pj_pf,bem_formada,high,,bem_formada,tratado,colunar_denso,200,18,Baixa,3,"nr_prpt, cod_contrato, cod_municipio, vlr_financiamento, vlr_sacado_fgts, vlr_subsidio_fgts, vlr_subsidio_ogu, dat_contratacao, vlr_recurso_proprio, vlr_total_operacao, dat_atualizacao",treated,colunar_denso,447388,18,0.0,,3c415178740d5e2b9345a51c0309a64f,447388,bb_2018_2018_09_10_pj_pf,false,False,True,True,
bb_2018_2018_10_01_pf_pf,bem_formada,high,,bem_formada,tratado,colunar_denso,200,20,Média,5,"cod_contrato, cod_municipio, vlr_financiamento, vlr_subsidio_fgts, vlr_subsidio_ogu, qtd_concluida, dat_contratacao, vlr_recurso_proprio, vlr_sacado_fgts, dat_atualizacao",treated,colunar_denso,244860,20,0.0,,52298073a048718cc7e0d6d66ebcbc11,244860,bb_2018_2018_10_01_pf_pf,false,False,True,True,
bb_2018_2018_10_01_pj,bem_formada,high,,bem_formada,tratado,colunar_denso,200,26,Alta,8,"cod_municipio, vlr_emprestimo, prc_execucao_obra, vlr_contrapartida, dat_contratacao, vlr_total_liberado, dat_prevista_termino, qtd_unidade_concluida, dat_atualizacao",treated,colunar_denso,1972,26,0.0,,2293f87fba72bb78b1481f9f546dde9b,1972,bb_2018_2018_10_01_pj,false,False,True,True,
bb_2018_2018_10_01_pj_pf,bem_formada,high,,bem_formada,tratado,colunar_denso,200,18,Baixa,3,"nr_prpt, cod_contrato, cod_municipio, vlr_financiamento, vlr_sacado_fgts, vlr_subsidio_fgts, vlr_subsidio_ogu, dat_contratacao, vlr_recurso_proprio, vlr_total_operacao, dat_atualizacao",treated,colunar_denso,453934,18,0.0,,c34f3967e620e979364f63e0c0169d74,453934,bb_2018_2018_10_01_pj_pf,false,False,True,True,
bb_2018_2018_10_30_pf_pf,bem_formada,high,,bem_formada,tratado,colunar_denso,200,20,Média,5,"cod_contrato, cod_municipio, vlr_financiamento, vlr_subsidio_fgts, vlr_subsidio_ogu, qtd_concluida, dat_contratacao, vlr_recurso_proprio, vlr_sacado_fgts, dat_atualizacao",treated,colunar_denso,247770,20,5.0,,f4069c8b0ecc3d17ca7544f4c12302e5,247770,bb_2018_2018_10_30_pf_pf,false,False,True,True,
bb_2018_2018_10_30_pj,bem_formada,high,,bem_formada,tratado,colunar_denso,200,26,Alta,8,"cod_municipio, vlr_emprestimo, prc_execucao_obra, vlr_contrapartida, dat_contratacao, vlr_total_liberado, dat_prevista_termino, qtd_unidade_concluida, dat_atualizacao",treated,colunar_denso,1980,26,3.8461538461538463,,c748acaf1e0d3dbf7112ce5f993a6c0e,1980,bb_2018_2018_10_30_pj,false,False,True,True,
bb_2018_2018_10_30_pj_pf,bem_formada,high,,bem_formada,tratado,colunar_denso,200,18,Baixa,3,"nr_prpt, cod_contrato, cod_municipio, vlr_financiamento, vlr_sacado_fgts, vlr_subsidio_fgts, vlr_subsidio_ogu, dat_contratacao, vlr_recurso_proprio, vlr_total_operacao, dat_atualizacao",treated,colunar_denso,463290,18,5.555555555555555,,388c69fc9ed85f133fac9514597ad108,463290,bb_2018_2018_10_30_pj_pf,false,False,True,True,
bb_2019_2019_03_07_pf_pf,bem_formada,high,,bem_formada,tratado,colunar_denso,200,20,Média,5,"cod_contrato, cod_municipio, vlr_financiamento, vlr_subsidio_fgts, vlr_subsidio_ogu, qtd_concluida, dat_contratacao, vlr_recurso_proprio, vlr_sacado_fgts, dat_atualizacao",treated,colunar_denso,256854,20,0.0,,55e892da9ac7dcbffde587e92cf33ff6,256854,bb_2019_2019_03_07_pf_pf,false,False,True,True,
bb_2019_2019_03_07_pj_pf,bem_formada,high,,bem_formada,tratado,colunar_denso,200,26,Alta,8,"cod_municipio, vlr_emprestimo, prc_execucao_obra, vlr_contrapartida, dat_contratacao, vlr_total_liberado, dat_prevista_termino, qtd_unidade_concluida, dat_atualizacao",treated,colunar_denso,2004,26,0.0,,763b05672a3e8bd66a0c99e95cafe57e,2004,bb_2019_2019_03_07_pj_pf,false,False,True,True,
bb_2019_2019_05_07_2019_05_07_pj,sem_cabecalho,high,,sem_cabecalho,tratado,colunar_denso,200,25,Alta,8,"valor_investimento, valor_percentual_conclusao, valor_contrapartida, data_inicio, valor_repasse, data_fim, qtd_uh_concluidas, qtd_uh_entregues, data_referencia, situacao_obra",treated,colunar_denso,2008,25,0.6334661354581673,,ca24e5bf9d4632c3ac7e8ddd21241aeb,2008,bb_2019_2019_05_07_2019_05_07_pj,false,False,True,True,
bb_2019_2019_05_07_pf_pf,sem_cabecalho,high,,sem_cabecalho,tratado,colunar_denso,200,19,Baixa,2,"valor_investimento, valor_contrapartida, valor_monetario_1, data_inicio, valor_repasse, valor_monetario_2, data_referencia",treated,colunar_denso,261114,19,0.0,,7851e5d663df7010865af5621859de83,261114,bb_2019_2019_05_07_pf_pf,false,False,True,True,
bb_2019_2019_05_07_pj_pf,sem_cabecalho,high,,sem_cabecalho,tratado,colunar_denso,200,17,Baixa,2,"valor_repasse, valor_monetario_3, valor_contrapartida, valor_monetario_2, data_inicio, valor_monetario_1, valor_investimento, data_referencia",treated,colunar_denso,482750,17,0.0,,5ca1527e89db2deadab0e1a31d248e15,482750,bb_2019_2019_05_07_pj_pf,false,False,True,True,
caixa_001_2009_06_junho_2009_pmcmv_09_06_09___caixa,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2009_06_junho_2009_pmcmv_19_06_2009___caixa,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2009_06_junho_2009_pmcmv_26_06_2009___caixa,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2009_07_julho_2009_pmcmv_02_07_09___caixa,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2009_07_julho_2009_pmcmv_10_07_2009___casa_civil,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2009_07_julho_2009_pmcmv_17_07_2009___caixa,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2009_07_julho_2009_pmcmv_24_07_2009___caixa,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2009_07_julho_2009_pmcmv_31_07_2009___caixa,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2009_08_agosto_2009_pmcmv_07_08_2009___caixa,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2009_08_agosto_2009_pmcmv_14_08_2009___caixa,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2009_08_agosto_2009_pmcmv_20_08_2009___caixa,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2009_08_agosto_2009_pmcmv_28_08_2009___caixa,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2009_09_setembro_2009_pmcmv_04_09_2009___caixa,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2009_09_setembro_2009_pmcmv_11_09_2009___caixa,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2009_09_setembro_2009_pmcmv_17_09_2009___caixa,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2009_09_setembro_2009_pmcmv_25_09_2009___caixa,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2009_10_outubro_2009_pmcmv_08_10_2009___caixa,sub_tabelas_3,high,,sub_tabelas_3,tratado,sub_tabelas_3,10,13,Nenhuma,0,,treated,sub_tabelas_3,23,13,36.78929765886287,,69bc43d76eaffae825a46d24a417bc52,30,caixa_001_2009_10_outubro_2009_pmcmv_08_10_2009___caixa,false,False,True,True,
caixa_001_2009_10_outubro_2009_pmcmv_09_10_2009___caixa,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2009_10_outubro_2009_pmcmv_16_10_2009___caixa,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2009_10_outubro_2009_pmcmv_23_10_2009___caixa,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2009_10_outubro_2009_pmcmv_30_10_2009___caixa,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2009_10_outubro_2009_pmcmv_gráfico,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2009_11_novembro_2009_pmcmv_06_11_2009___caixa,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2009_11_novembro_2009_pmcmv_16_11_2009,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2009_11_novembro_2009_pmcmv_20_11_2009___caixa,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2009_11_novembro_2009_pmcmv_30_11_2009___caixa,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2009_12_dezembro_2009_pmcmv_07_12_2009,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2009_12_dezembro_2009_pmcmv_14_12_2009,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2009_12_dezembro_2009_pmcmv_18_12_2009,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2009_12_dezembro_2009_pmcmv_20091207cc_análise,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2009_12_dezembro_2009_pmcmv_24_12_2009_parte1,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2009_12_dezembro_2009_pmcmv_24_12_2009_parte2,cabecalho_na_terceira_linha_1,high,,cabecalho_na_terceira_linha_1,tratado,colunar_denso,197,18,Baixa,3,"valor_unidades_total, codigo_ibge, nome_municipio, uf, municipio, vlr_enquadraveis",treated,colunar_denso,19013,18,31.38174465424242,,dbcdd0d1f12bd3c006d1c1e93ad84da7,19016,caixa_001_2009_12_dezembro_2009_pmcmv_24_12_2009_parte2,false,False,True,True,
caixa_001_2009_12_dezembro_2009_pmcmv_31_12_2009,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2009_12_dezembro_2009_pmcmv_31_12_2009_2,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2009_pmcmv_31_12_2009,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2010_01__janeiro_2010_pmcmv_26_01_2010,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2010_02___fevereiro_2010_pmcmv_05_02_2010___caixa,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2010_02___fevereiro_2010_pmcmv_12_02_2010___caixa,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2010_02___fevereiro_2010_pmcmv_19_02_10_caixa,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2010_02___fevereiro_2010_pmcmv_20100219,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2010_02___fevereiro_2010_pmcmv_20100226,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2010_03___marco_2010_pmcmv_20100305,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2010_03___marco_2010_pmcmv_20100312_cc,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
caixa_001_2010_03___marco_2010_pmcmv_20100319_cc,sub_tabelas_1,high,,sub_tabelas_1,nao_tratado,,0,0,Nenhuma,-4,,,,,,,,15b3d393766ac87369e54837bbb8cb58,536,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,true,False,True,True,
