table_name,classificacao_formacao,classificacao_confidence,classificacao_notes,inventario_formacao,inventario_status_tratamento,inventario_perfil,inventario_n_linhas,inventario_n_colunas,classificacao_utilidade,score_utilidade_preditiva,campos_uteis_preditiva,qualidade_status,qualidade_profile,qualidade_n_rows,qualidade_n_cols,missing_pct,error,dedup_content_hash,dedup_file_size,dedup_canonical_table,dedup_is_duplicate,amostra_bruta_existe,match_classificacao_inventario,match_qualidade_inventario,flag_revisao
bb_2012_08_agosto_relatorio_min__cidades_07_08_2012__1,cabecalho_composto_2,medium,,cabecalho_composto_2,tratado,colunar_denso,87,16,Baixa,2,"desligamento_plano_piloto_uf, contratacao_total_pf_valor_r",,,,,,,4873bf05529db4ffa34404fc31c934ab,178,b_2012_04_abril_cópia_de_rel_min_cidades_valores_25_04_2012_bd,true,False,True,False,qualidade_vs_inventario;
bb_2012_08_agosto_relatorio_min__cidades_14_08_2012,cabecalho_composto_2,medium,,cabecalho_composto_2,tratado,colunar_denso,87,16,Baixa,2,"desligamento_plano_piloto_uf, contratacao_total_pf_valor_r",,,,,,,4873bf05529db4ffa34404fc31c934ab,178,b_2012_04_abril_cópia_de_rel_min_cidades_valores_25_04_2012_bd,true,False,True,False,qualidade_vs_inventario;
bb_2012_08_agosto_relatorio_min__cidades_21_08_2012,cabecalho_composto_2,medium,,cabecalho_composto_2,tratado,colunar_denso,87,16,Baixa,2,"desligamento_plano_piloto_uf, contratacao_total_pf_valor_r",,,,,,,4873bf05529db4ffa34404fc31c934ab,178,b_2012_04_abril_cópia_de_rel_min_cidades_valores_25_04_2012_bd,true,False,True,False,qualidade_vs_inventario;
bb_2012_08_agosto_relatorio_min__cidades_27_08_2012__1,cabecalho_composto_2,medium,,cabecalho_composto_2,tratado,colunar_denso,87,16,Baixa,2,"desligamento_plano_piloto_uf, contratacao_total_pf_valor_r",,,,,,,4873bf05529db4ffa34404fc31c934ab,178,b_2012_04_abril_cópia_de_rel_min_cidades_valores_25_04_2012_bd,true,False,True,False,qualidade_vs_inventario;
bb_2012_08_agosto_relatorio_min__cidades_31_08_2012,cabecalho_composto_2,medium,,cabecalho_composto_2,tratado,colunar_denso,87,16,Baixa,2,"desligamento_plano_piloto_uf, contratacao_total_pf_valor_r",,,,,,,4873bf05529db4ffa34404fc31c934ab,178,b_2012_04_abril_cópia_de_rel_min_cidades_valores_25_04_2012_bd,true,False,True,False,qualidade_vs_inventario;
bb_2012_09_setembro_relatorio_min__cidades_01_10_2012,cabecalho_composto_2,medium,,cabecalho_composto_2,tratado,colunar_denso,87,16,Baixa,2,"desligamento_plano_piloto_uf, contratacao_total_pf_valor_r",,,,,,,4873bf05529db4ffa34404fc31c934ab,178,b_2012_04_abril_cópia_de_rel_min_cidades_valores_25_04_2012_bd,true,False,True,False,qualidade_vs_inventario;
bb_2012_10_outubro_relatorio_min__cidades_09_10_2012,cabecalho_composto_2,medium,,cabecalho_composto_2,tratado,colunar_denso,87,16,Baixa,2,"desligamento_plano_piloto_uf, contratacao_total_pf_valor_r",,,,,,,4873bf05529db4ffa34404fc31c934ab,178,b_2012_04_abril_cópia_de_rel_min_cidades_valores_25_04_2012_bd,true,False,True,False,qualidade_vs_inventario;
bb_2012_10_outubro_relatorio_min__cidades_23_10_2012,cabecalho_composto_2,medium,,cabecalho_composto_2,tratado,colunar_denso,87,16,Baixa,2,"desligamento_plano_piloto_uf, contratacao_total_pf_valor_r",,,,,,,4873bf05529db4ffa34404fc31c934ab,178,b_2012_04_abril_cópia_de_rel_min_cidades_valores_25_04_2012_bd,true,False,True,False,qualidade_vs_inventario;
bb_2012_11_novembro_entrada_bb_20121106,bem_formada,medium,inconsistência de tipos entre colunas,bem_formada,tratado,colunar_denso,89,34,Baixa,4,"codigo_empreendimento_bb, municipio, uf, valor_global_de_venda_vgv, total_financiamentos_pf, data_da_contratacao_bb, valor_fgts_pf_utilizado",,,,,,,ff78cd3012ab17d81cc7e2415b4e4c00,604,bb_2012_10_outubro_entrada_bb_20121031,true,False,True,False,qualidade_vs_inventario;
bb_2013_01_janeiro_entrada_bb_20130113,bem_formada,medium,inconsistência de tipos entre colunas,bem_formada,tratado,colunar_denso,200,34,Baixa,4,"codigo_empreendimento_bb, municipio, uf, valor_global_de_venda_vgv, total_financiamentos_pf, data_da_contratacao_bb, valor_fgts_pf_utilizado",,,,,,,f38a88f223890b9ccd3627e2611897a5,516,bb_2012_12_dezembro_entrada_bb_20121228,true,False,True,False,qualidade_vs_inventario;
bb_2013_02_fevereiro_propostas_bb,cabecalho_composto_1,high,,cabecalho_composto_1,tratado,colunar_denso,82,10,Nenhuma,1,desligamento_plano_piloto_uf_df,,,,,,,4873bf05529db4ffa34404fc31c934ab,178,b_2012_04_abril_cópia_de_rel_min_cidades_valores_25_04_2012_bd,true,False,True,False,qualidade_vs_inventario;
bb_2013_06_junho_pmcmv_18062013_tab_andamento_obras,separador_|,high,,separador_|,tratado,separador_pipe,200,21,Nenhuma,0,,treated,separador_pipe,200,21,0.0,,8d61d5fa385840d4bfd849478fb60927,1022,bb_2013_06_junho_pmcmv_18062013_tab_andamento_obras,false,False,True,True,corrigida_issue96;
bb_2013_06_junho_pmcmv_18062013_tab_caracterizacoes_entornos,separador_|,high,,separador_|,tratado,separador_pipe,146,20,Nenhuma,0,,treated,separador_pipe,146,20,0.0,,c9cd51a7558307b235f19229c38c2d02,292,bb_2013_06_junho_pmcmv_18062013_tab_caracterizacoes_entornos,false,False,True,True,corrigida_issue96;
bb_2013_06_junho_pmcmv_18062013_tab_contratos_pj,separador_|,high,,separador_|,tratado,separador_pipe,200,8,Nenhuma,0,,treated,separador_pipe,200,8,0.0,,4e8772e5fb9230efd39076acc58f1283,596,bb_2013_06_junho_pmcmv_18062013_tab_contratos_pj,false,False,True,True,corrigida_issue96;
bb_2013_06_junho_pmcmv_18062013_tab_proponentes,separador_|,high,,separador_|,tratado,separador_pipe,200,8,Nenhuma,0,,treated,separador_pipe,200,8,0.0,,8c74cdcaf7b0d3b2f13ae2c918510888,526,bb_2013_06_junho_pmcmv_18062013_tab_proponentes,false,False,True,True,corrigida_issue96;
bb_2013_06_junho_pmcmv_18062013_tab_unidades_concluidas,separador_|,high,,separador_|,tratado,separador_pipe,200,11,Nenhuma,0,,treated,separador_pipe,200,11,0.0,,bb22066999232d68c8354aae96a3a88e,1374,bb_2013_06_junho_pmcmv_18062013_tab_unidades_concluidas,false,False,True,True,corrigida_issue96;
bb_2013_08_agosto_entrada_bb_20130819,bem_formada,medium,inconsistência de tipos entre colunas,bem_formada,tratado,colunar_denso,183,34,Baixa,4,"codigo_empreendimento_bb, municipio, uf, valor_global_de_venda_vgv, total_financiamentos_pf, data_da_contratacao_bb, valor_fgts_pf_utilizado",,,,,,,bdf105dd6daf46f1ce7bc9fdd82509a0,1232,bb_2013_08_agosto_entrada_bb_20130802,true,False,True,False,qualidade_vs_inventario;
bb_2013_08_agosto_entrada_bb_20130904,bem_formada,medium,inconsistência de tipos entre colunas,bem_formada,tratado,colunar_denso,183,34,Baixa,4,"codigo_empreendimento_bb, municipio, uf, valor_global_de_venda_vgv, total_financiamentos_pf, data_da_contratacao_bb, valor_fgts_pf_utilizado",,,,,,,bdf105dd6daf46f1ce7bc9fdd82509a0,1232,bb_2013_08_agosto_entrada_bb_20130802,true,False,True,False,qualidade_vs_inventario;
bb_2015_03_marco_cgu_of_6263_tab_emp_20150831,vazia,high,,,,,,,,,,discarded,vazia,0,0,0.0,,5a6a7b17729ad97b5c95a431e9fc68c8,0,bb_2015_03_marco_cgu_of_6263_tab_emp_20150831,false,False,False,False,classificacao_vs_inventario;qualidade_vs_inventario;
bb_2015_03_marco_pnhr_31032015,bem_formada,high,,bem_formada,tratado,lookup,0,5,Nenhuma,-1,"nr_prpt, dt_aclt_prpt_eprd, nr_cnpj, sg_uf, dt_ass_eft_ctr, vlr_emprestimo, vlr_custo_obra, vlr_medio_un",treated,colunar_denso,2046,26,0.0,,317146570fd4ebf872ae80302e134369,3194,bb_2015_03_marco_pnhr_31032015,false,False,True,False,qualidade_vs_inventario;
bb_2015_08_agosto_min_cidades_pj_sem_aspas,bem_formada,high,,bem_formada,tratado,colunar_denso,200,25,Alta,8,"cod_municipio, vlr_emprestimo, prc_execucao_obra, vlr_contrapartida, dat_contratacao, vlr_total_liberado, dat_prevista_termino, qtd_unidade_concluida, dat_atualizacao",,,,,,,89f8aaf2d1baa9aaff4e48c0e1a9cba1,1978,bb_2015_08_agosto_min_cidades_pj,true,False,True,False,qualidade_vs_inventario;
caixa_001_2011_11_novembro_relat_rio_executivo_mcid_21_11_11,cabecalho_na_segunda_linha,high,,cabecalho_na_segunda_linha,tratado,colunar_denso,198,13,Média,6,"municipio, uf, uh_concluidas, uh_entregues",treated,agregado_uf,13684,14,0.032363135257025936,,e73a2bd371bceee2a5f1eaeb0830c19f,13686,caixa_001_2011_11_novembro_relat_rio_executivo_mcid_21_11_11,false,False,True,False,qualidade_vs_inventario;
caixa_001_2012_04_abril_2012_04_18_rural_18042012,bem_formada,high,,bem_formada,tratado,colunar_denso,200,9,Baixa,3,"codapf, contratado",treated,event_level,2884,9,0.0,,905d71d278c9a55ee9eacdb2523e8ce1,2884,caixa_001_2012_04_abril_2012_04_18_rural_18042012,false,False,True,False,qualidade_vs_inventario;
historico_recente_202412_snh_pmcmv_dados_prioritarios_af_bb,bem_formada,high,,bem_formada,tratado,colunar_denso,200,41,Alta,10,"data_de_movimento, apf, uf, municipio, codigo_ibge_do_municipio, situacao_do_empreendimento, detalhamento_da_situacao_do_empreendimento, data_de_contratacao, valor_contratado, valor_aporte_adicional, valor_desembolsado, uhs_entregues, quantidade_de_uhs_entregues_do_ano_de_referencia, situacao_do_empreendimento_em_janeiro_do_ano_de_referencia, valor_desembolsado_do_ano_de_referencia, detalhamento_da_situacao_do_empreendimento_em_janeiro_do_ano, quantidade_de_uhs_entregues_em_janeiro_do_ano_de_referencia, data_da_previsao_da_entrega, unidades_habitacionais_a_serem_entregues",,,,,,,f668f2a2b27dbda351dd9a50e41c6182,2576,historico_recente_202411_snh_pmcmv_dados_prioritarios_af_bb,true,False,True,False,qualidade_vs_inventario;
historico_recente_2024_08_snh_pmcmv_dados_prioritarios_af_bb,bem_formada,high,,bem_formada,tratado,colunar_denso,200,39,Alta,10,"data_de_movimento, apf, uf, municipio, codigo_ibge_do_municipio, situacao_do_empreendimento, data_da_previsao_da_entrega, unidades_habitacionais_a_serem_entregues, detalhamento_da_situacao_do_empreendimento, data_de_contratacao, valor_contratado, valor_aporte_adicional, valor_desembolsado, uhs_entregues, quantidade_de_uhs_entregues_do_ano_de_referencia, situacao_do_empreendimento_em_janeiro_do_ano_de_referencia, valor_desembolsado_do_ano_de_referencia, detalhamento_da_situacao_do_empreendimento_em_janeiro_do_ano, quantidade_de_uhs_entregues_em_janeiro_do_ano_de_referencia",,,,,,,7211f31e17870d7f5cf50cf30b946807,2576,ecente_2024_07_snh_pmcmv_dados_prioritarios_af_bb_vs02_correcao,true,False,True,False,qualidade_vs_inventario;
historico_recente_2024_09_snh_pmcmv_dados_prioritarios_af_bb,bem_formada,high,,bem_formada,tratado,colunar_denso,200,39,Alta,10,"data_de_movimento, apf, uf, municipio, codigo_ibge_do_municipio, situacao_do_empreendimento, data_da_previsao_da_entrega, unidades_habitacionais_a_serem_entregues, detalhamento_da_situacao_do_empreendimento, data_de_contratacao, valor_contratado, valor_aporte_adicional, valor_desembolsado, uhs_entregues, quantidade_de_uhs_entregues_do_ano_de_referencia, situacao_do_empreendimento_em_janeiro_do_ano_de_referencia, valor_desembolsado_do_ano_de_referencia, detalhamento_da_situacao_do_empreendimento_em_janeiro_do_ano, quantidade_de_uhs_entregues_em_janeiro_do_ano_de_referencia",,,,,,,7211f31e17870d7f5cf50cf30b946807,2576,ecente_2024_07_snh_pmcmv_dados_prioritarios_af_bb_vs02_correcao,true,False,True,False,qualidade_vs_inventario;
historico_recente_202504_snh_pmcmv_dados_prioritarios_af_bb,bem_formada,high,,bem_formada,tratado,colunar_denso,200,39,Alta,10,"data_de_movimento, apf, uf, municipio, codigo_ibge_do_municipio, situacao_do_empreendimento, detalhamento_da_situacao_do_empreendimento, data_de_contratacao, valor_contratado, valor_aporte_adicional, valor_desembolsado, uh_entregues, quantidade_de_uhs_entregues_do_ano_de_referencia, situacao_do_empreendimento_em_janeiro_do_ano_de_referencia, valor_desembolsado_do_ano_de_referencia, detalhamento_da_situacao_do_empreendimento_em_janeiro_do_ano, quantidade_de_uhs_entregues_em_janeiro_do_ano_de_referencia, data_da_previsao_da_entrega, unidades_habitacionais_a_serem_entregues",,,,,,,7e601175c872d1f2a1bb96adb5cfd99f,2576,historico_recente_202503_snh_pmcmv_dados_prioritarios_af_bb,true,False,True,False,qualidade_vs_inventario;
historico_recente_202511_snh_pmcmv_dados_prioritarios_af_bb,bem_formada,high,,bem_formada,tratado,colunar_denso,200,39,Alta,10,"data_de_movimento, apf, uf, municipio, codigo_ibge_do_municipio, situacao_do_empreendimento, detalhamento_da_situacao_do_empreendimento, data_de_contratacao, valor_contratado, valor_aporte_adicional, valor_desembolsado, uh_entregues, quantidade_de_uhs_entregues_do_ano_de_referencia, situacao_do_empreendimento_em_janeiro_do_ano_de_referencia, valor_desembolsado_do_ano_de_referencia, detalhamento_da_situacao_do_empreendimento_em_janeiro_do_ano, quantidade_de_uhs_entregues_em_janeiro_do_ano_de_referencia, data_da_previsao_da_entrega, unidades_habitacionais_a_serem_entregues",,,,,,,6dcb7ff8ec136e99ec328299ddd5705c,2576,historico_recente_202510_snh_pmcmv_dados_prioritarios_af_bb,true,False,True,False,qualidade_vs_inventario;
historico_recente_2025_02_snh_pmcmv_dados_prioritarios_af_bb,bem_formada,high,,bem_formada,tratado,colunar_denso,200,41,Alta,10,"data_de_movimento, apf, uf, municipio, codigo_ibge_do_municipio, situacao_do_empreendimento, detalhamento_da_situacao_do_empreendimento, data_de_contratacao, valor_contratado, valor_aporte_adicional, valor_desembolsado, uhs_entregues, quantidade_de_uhs_entregues_do_ano_de_referencia, situacao_do_empreendimento_em_janeiro_do_ano_de_referencia, valor_desembolsado_do_ano_de_referencia, detalhamento_da_situacao_do_empreendimento_em_janeiro_do_ano, quantidade_de_uhs_entregues_em_janeiro_do_ano_de_referencia, data_da_previsao_da_entrega, unidades_habitacionais_a_serem_entregues",,,,,,,46d21b783040d6bc7fc4e180be99d2fa,2576,historico_recente_2025_01_snh_pmcmv_dados_prioritarios_af_bb,true,False,True,False,qualidade_vs_inventario;
o_recente_202406_snh_pmcmv_dados_prioritarios_af_caixa_entregas,bem_formada,high,,bem_formada,tratado,colunar_denso,200,10,Baixa,4,"data_de_movimento, apf, dt_entrega, qt_uh_entregues",treated,event_level,22566,10,10.0,,70a93b4d6e8651e809df9edb18b1ca00,22566,o_recente_202406_snh_pmcmv_dados_prioritarios_af_caixa_entregas,false,False,True,False,qualidade_vs_inventario;
o_recente_202407_snh_pmcmv_dados_prioritarios_af_caixa_entregas,bem_formada,high,,bem_formada,tratado,colunar_denso,200,10,Baixa,4,"data_de_movimento, apf, dt_entrega, qt_uh_entregues",treated,event_level,22584,10,16.457669146298265,,7e5581330fe495aaa948519a5a522ac5,22584,o_recente_202407_snh_pmcmv_dados_prioritarios_af_caixa_entregas,false,False,True,False,qualidade_vs_inventario;
o_recente_202408_snh_pmcmv_dados_prioritarios_af_caixa_entregas,bem_formada,high,,bem_formada,tratado,colunar_denso,200,11,Baixa,4,"data_de_movimento, apf, dt_entrega, qt_uh_entregues",treated,event_level,22604,11,14.964366725117035,,e2495ea22841af65347acb675ccbca10,22604,o_recente_202408_snh_pmcmv_dados_prioritarios_af_caixa_entregas,false,False,True,False,qualidade_vs_inventario;
o_recente_202409_snh_pmcmv_dados_prioritarios_af_caixa_entregas,bem_formada,high,,bem_formada,tratado,colunar_denso,200,10,Baixa,4,"data_de_movimento, apf, dt_entrega, qt_uh_entregues",treated,event_level,22764,10,16.454050254788264,,fd2f5e232cc3ba90fc6c367e38b958e2,22764,o_recente_202409_snh_pmcmv_dados_prioritarios_af_caixa_entregas,false,False,True,False,qualidade_vs_inventario;
o_recente_202410_snh_pmcmv_dados_prioritarios_af_caixa_entregas,bem_formada,high,,bem_formada,tratado,colunar_denso,200,10,Baixa,4,"data_de_movimento, apf, dt_entrega, qt_uh_entregues",treated,event_level,22778,10,16.45271753446308,,9fb28ea992e5fc2a412ad05e9bd1099c,22778,o_recente_202410_snh_pmcmv_dados_prioritarios_af_caixa_entregas,false,False,True,False,qualidade_vs_inventario;
o_recente_202411_snh_pmcmv_dados_prioritarios_af_caixa_entregas,bem_formada,high,,bem_formada,tratado,colunar_denso,200,10,Baixa,4,"data_de_movimento, apf, dt_entrega, qt_uh_entregues",treated,event_level,22634,10,10.0,,f5da322fc3c3499d93fcffb81b8d7047,22634,o_recente_202411_snh_pmcmv_dados_prioritarios_af_caixa_entregas,false,False,True,False,qualidade_vs_inventario;
o_recente_202412_snh_pmcmv_dados_prioritarios_af_caixa_entregas,bem_formada,high,,bem_formada,tratado,colunar_denso,200,10,Baixa,4,"data_de_movimento, apf, dt_entrega, qt_uh_entregues",treated,event_level,22670,10,16.464049404499338,,470ff54d89d9a3e002e8f1152d76650d,22670,o_recente_202412_snh_pmcmv_dados_prioritarios_af_caixa_entregas,false,False,True,False,qualidade_vs_inventario;
o_recente_202501_snh_pmcmv_dados_prioritarios_af_caixa_entregas,bem_formada,high,,bem_formada,tratado,colunar_denso,200,10,Baixa,4,"data_de_movimento, apf, dt_entrega, qt_uh_entregues",treated,event_level,22692,10,16.461307949938302,,62832e48e8d1f51290568e6385e20090,22692,o_recente_202501_snh_pmcmv_dados_prioritarios_af_caixa_entregas,false,False,True,False,qualidade_vs_inventario;
o_recente_202502_snh_pmcmv_dados_prioritarios_af_caixa_entregas,bem_formada,high,,bem_formada,tratado,colunar_denso,200,10,Baixa,4,"data_de_movimento, apf, dt_entrega, qt_uh_entregues",treated,event_level,22706,10,16.463489826477584,,383fbf0c935cc4734e0ae4f888850844,22706,o_recente_202502_snh_pmcmv_dados_prioritarios_af_caixa_entregas,false,False,True,False,qualidade_vs_inventario;
o_recente_202504_snh_pmcmv_dados_prioritarios_af_caixa_entregas,bem_formada,high,,bem_formada,tratado,colunar_denso,200,10,Baixa,4,"data_de_movimento, apf, dt_entrega, qt_uh_entregues",treated,event_level,22730,10,16.461944566652,,9748e463c15111668cb2b7ae87cf773a,22730,o_recente_202504_snh_pmcmv_dados_prioritarios_af_caixa_entregas,false,False,True,False,qualidade_vs_inventario;
o_recente_202505_snh_pmcmv_dados_prioritarios_af_caixa_entregas,bem_formada,high,,bem_formada,tratado,colunar_denso,200,10,Baixa,4,"data_de_movimento, apf, dt_entrega, qt_uh_entregues",treated,event_level,22744,10,16.46236370031657,,7f63d09adddfbd8e0be2ff9afb778384,22744,o_recente_202505_snh_pmcmv_dados_prioritarios_af_caixa_entregas,false,False,True,False,qualidade_vs_inventario;
o_recente_202506_snh_pmcmv_dados_prioritarios_af_caixa_entregas,bem_formada,high,,bem_formada,tratado,colunar_denso,200,10,Baixa,4,"data_de_movimento, apf, dt_entrega, qt_uh_entregues",treated,event_level,22762,10,16.46076794657763,,d0888c41af2d3397488eaefb773e12cb,22762,o_recente_202506_snh_pmcmv_dados_prioritarios_af_caixa_entregas,false,False,True,False,qualidade_vs_inventario;
o_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa_entregas,bem_formada,high,,bem_formada,tratado,colunar_denso,200,10,Baixa,4,"data_de_movimento, apf, dt_entrega, qt_uh_entregues",treated,event_level,22766,10,16.46138979179478,,7c0657ed8aaaefc555b29fc5ef7b072b,22766,o_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa_entregas,false,False,True,False,qualidade_vs_inventario;
o_recente_202508_snh_pmcmv_dados_prioritarios_af_caixa_entregas,bem_formada,high,,bem_formada,tratado,colunar_denso,200,10,Baixa,4,"data_de_movimento, apf, dt_entrega, qt_uh_entregues",treated,event_level,22794,10,16.457839782398878,,4676f00de83b613f269704f9867891e7,22794,o_recente_202508_snh_pmcmv_dados_prioritarios_af_caixa_entregas,false,False,True,False,qualidade_vs_inventario;
o_recente_202509_snh_pmcmv_dados_prioritarios_af_caixa_entregas,bem_formada,high,,bem_formada,tratado,colunar_denso,200,10,Baixa,4,"data_de_movimento, apf, dt_entrega, qt_uh_entregues",treated,event_level,22818,10,16.458935927776317,,f276b40976443af788b95d8fd9356d83,22818,o_recente_202509_snh_pmcmv_dados_prioritarios_af_caixa_entregas,false,False,True,False,qualidade_vs_inventario;
o_recente_202510_snh_pmcmv_dados_prioritarios_af_caixa_entregas,bem_formada,high,,bem_formada,tratado,colunar_denso,200,10,Baixa,4,"data_de_movimento, apf, dt_entrega, qt_uh_entregues",treated,event_level,22844,10,16.455086674838032,,bb37eb5031cd5ada982033085ddebb8d,22844,o_recente_202510_snh_pmcmv_dados_prioritarios_af_caixa_entregas,false,False,True,False,qualidade_vs_inventario;
o_recente_202511_snh_pmcmv_dados_prioritarios_af_caixa_entregas,bem_formada,high,,bem_formada,tratado,colunar_denso,200,10,Baixa,4,"data_de_movimento, apf, dt_entrega, qt_uh_entregues",treated,event_level,22920,10,16.464223385689355,,c653be1c36a0642f850f2bb5add20000,22920,o_recente_202511_snh_pmcmv_dados_prioritarios_af_caixa_entregas,false,False,True,False,qualidade_vs_inventario;
o_recente_202512_snh_pmcmv_dados_prioritarios_af_caixa_entregas,bem_formada,high,,bem_formada,tratado,colunar_denso,200,10,Baixa,4,"data_de_movimento, apf, dt_entrega, qt_uh_entregues",treated,event_level,22982,10,16.465929858149856,,3f134cc3e1e24937a8d3b50fd2fcf004,22982,o_recente_202512_snh_pmcmv_dados_prioritarios_af_caixa_entregas,false,False,True,False,qualidade_vs_inventario;
o_recente_202601_snh_pmcmv_dados_prioritarios_af_caixa_entregas,bem_formada,high,,bem_formada,tratado,colunar_denso,200,10,Baixa,4,"data_de_movimento, apf, dt_entrega, qt_uh_entregues",treated,event_level,23080,10,16.474003466204508,,455a91da6d7448f55b360230dcf2c967,23080,o_recente_202601_snh_pmcmv_dados_prioritarios_af_caixa_entregas,false,False,True,False,qualidade_vs_inventario;
o_recente_202602_snh_pmcmv_dados_prioritarios_af_caixa_entregas,bem_formada,high,,bem_formada,tratado,colunar_denso,200,10,Baixa,4,"data_de_movimento, apf, dt_entrega, qt_uh_entregues",treated,event_level,23094,10,16.473542911578765,,59d14f355b095f65f739b74d9b7b36c0,23094,o_recente_202602_snh_pmcmv_dados_prioritarios_af_caixa_entregas,false,False,True,False,qualidade_vs_inventario;
o_recente_202603_snh_pmcmv_dados_prioritarios_af_caixa_entregas,bem_formada,high,,bem_formada,tratado,colunar_denso,200,10,Baixa,4,"data_de_movimento, apf, dt_entrega, qt_uh_entregues",treated,event_level,23150,10,16.476889848812096,,f249ed282d65d0feb5a06adcb94610d4,23150,o_recente_202603_snh_pmcmv_dados_prioritarios_af_caixa_entregas,false,False,True,False,qualidade_vs_inventario;
