"table_name","column_name","data_type"
_202412_snh_pmcmv_dados_prioritarios_af_caixa,quantidade_de_uhs_entregues_em_janeiro_do_ano_de_referencia,text
_202412_snh_pmcmv_dados_prioritarios_af_caixa,quantidade_de_uhs_vigentes_do_ano_de_referencia,text
_202412_snh_pmcmv_dados_prioritarios_af_caixa,quantidade_de_uhs_distratadas,text
_202412_snh_pmcmv_dados_prioritarios_af_caixa,quantidade_de_uhs_distratadas_em_janeiro_do_ano_de_referencia,text
_202412_snh_pmcmv_dados_prioritarios_af_caixa,quantidade_de_uhs_distratadas_do_ano_de_referencia,text
_202412_snh_pmcmv_dados_prioritarios_af_caixa,data_da_previsao_da_entrega,text
_202412_snh_pmcmv_dados_prioritarios_af_caixa,unidades_habitacionais_a_serem_entregues,text
_202412_snh_pmcmv_dados_prioritarios_af_caixa,logradouro_do_imovel,text
_202412_snh_pmcmv_dados_prioritarios_af_caixa,numero_do_imovel,text
_202412_snh_pmcmv_dados_prioritarios_af_caixa,complemento_do_endereco_do_imovel,text
_202412_snh_pmcmv_dados_prioritarios_af_caixa,bairro_do_imovel,text
_202412_snh_pmcmv_dados_prioritarios_af_caixa,cep_do_imovel,text
_202412_snh_pmcmv_dados_prioritarios_af_caixa,latitude_do_imovel,text
_202412_snh_pmcmv_dados_prioritarios_af_caixa,longitude_do_imovel,text
_202412_snh_pmcmv_dados_prioritarios_af_caixa,dt_ingest,text
_202412_snh_pmcmv_dados_prioritarios_af_caixa,arquivo_origem,text
_202412_snh_pmcmv_dados_prioritarios_af_caixa_entregas,data_de_movimento,text
_202412_snh_pmcmv_dados_prioritarios_af_caixa_entregas,agente_financeiro,text
_202412_snh_pmcmv_dados_prioritarios_af_caixa_entregas,apf,text
_202412_snh_pmcmv_dados_prioritarios_af_caixa_entregas,dt_entrega,text
_202412_snh_pmcmv_dados_prioritarios_af_caixa_entregas,qt_uh_entregues,text
_202412_snh_pmcmv_dados_prioritarios_af_caixa_entregas,dt_ingest,text
_202412_snh_pmcmv_dados_prioritarios_af_caixa_entregas,arquivo_origem,text
_202501_snh_pmcmv_dados_prioritarios_af_caixa,data_de_movimento,text
_202501_snh_pmcmv_dados_prioritarios_af_caixa,agente_financeiro,text
_202501_snh_pmcmv_dados_prioritarios_af_caixa,apf,text
_202501_snh_pmcmv_dados_prioritarios_af_caixa,uf,text
_202501_snh_pmcmv_dados_prioritarios_af_caixa,municipio,text
_202501_snh_pmcmv_dados_prioritarios_af_caixa,codigo_ibge_do_municipio,text
_202501_snh_pmcmv_dados_prioritarios_af_caixa,nome_empreendimento,text
_202501_snh_pmcmv_dados_prioritarios_af_caixa,modalidade,text
_202501_snh_pmcmv_dados_prioritarios_af_caixa,situacao_do_empreendimento,text
_202501_snh_pmcmv_dados_prioritarios_af_caixa,detalhamento_da_situacao_do_empreendimento,text
_202501_snh_pmcmv_dados_prioritarios_af_caixa,data_de_contratacao,text
_202501_snh_pmcmv_dados_prioritarios_af_caixa,exec,text
_202501_snh_pmcmv_dados_prioritarios_af_caixa,valor_contratado,text
_202501_snh_pmcmv_dados_prioritarios_af_caixa,valor_aporte_adicional,text
_202501_snh_pmcmv_dados_prioritarios_af_caixa,valor_desembolsado,text
_202501_snh_pmcmv_dados_prioritarios_af_caixa,uh_contratadas,text
_202501_snh_pmcmv_dados_prioritarios_af_caixa,uh_entregues,text
_202501_snh_pmcmv_dados_prioritarios_af_caixa,uh_vigentes,text
_202501_snh_pmcmv_dados_prioritarios_af_caixa,observacoes,text
_202501_snh_pmcmv_dados_prioritarios_af_caixa,quantidade_de_uhs_vigentes_em_janeiro_do_ano_de_referencia,text
_202501_snh_pmcmv_dados_prioritarios_af_caixa,quantidade_de_uhs_entregues_do_ano_de_referencia,text
_202501_snh_pmcmv_dados_prioritarios_af_caixa,situacao_do_empreendimento_em_janeiro_do_ano_de_referencia,text
_202501_snh_pmcmv_dados_prioritarios_af_caixa,valor_desembolsado_do_ano_de_referencia,text
_202501_snh_pmcmv_dados_prioritarios_af_caixa,detalhamento_da_situacao_do_empreendimento_em_janeiro_do_ano_de,text
_202501_snh_pmcmv_dados_prioritarios_af_caixa,quantidade_de_uhs_contratadas_em_janeiro_do_ano_de_referencia,text
_202501_snh_pmcmv_dados_prioritarios_af_caixa,quantidade_de_uhs_contratadas_do_ano_de_referencia,text
_202501_snh_pmcmv_dados_prioritarios_af_caixa,quantidade_de_uhs_entregues_em_janeiro_do_ano_de_referencia,text
_202501_snh_pmcmv_dados_prioritarios_af_caixa,quantidade_de_uhs_vigentes_do_ano_de_referencia,text
_202501_snh_pmcmv_dados_prioritarios_af_caixa,quantidade_de_uhs_distratadas,text
_202501_snh_pmcmv_dados_prioritarios_af_caixa,quantidade_de_uhs_distratadas_em_janeiro_do_ano_de_referencia,text
_202501_snh_pmcmv_dados_prioritarios_af_caixa,quantidade_de_uhs_distratadas_do_ano_de_referencia,text
_202501_snh_pmcmv_dados_prioritarios_af_caixa,data_da_previsao_da_entrega,text
_202501_snh_pmcmv_dados_prioritarios_af_caixa,unidades_habitacionais_a_serem_entregues,text
_202501_snh_pmcmv_dados_prioritarios_af_caixa,logradouro_do_imovel,text
_202501_snh_pmcmv_dados_prioritarios_af_caixa,numero_do_imovel,text
_202501_snh_pmcmv_dados_prioritarios_af_caixa,complemento_do_endereco_do_imovel,text
_202501_snh_pmcmv_dados_prioritarios_af_caixa,bairro_do_imovel,text
_202501_snh_pmcmv_dados_prioritarios_af_caixa,cep_do_imovel,text
_202501_snh_pmcmv_dados_prioritarios_af_caixa,latitude_do_imovel,text
_202501_snh_pmcmv_dados_prioritarios_af_caixa,longitude_do_imovel,text
_202501_snh_pmcmv_dados_prioritarios_af_caixa,dt_ingest,text
_202501_snh_pmcmv_dados_prioritarios_af_caixa,arquivo_origem,text
_202501_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_b,data_de_movimento,text
_202501_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_b,agente_financeiro,text
_202501_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_b,apf,text
_202501_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_b,dt_ass_doc,text
