bucket,prefixo_consultado,object_name,top_prefix,filename,extension,category,size_bytes,last_modified,periodo_inferido,fonte_inferida,frente_inferida,frente_primaria,filename_norm,stem_norm,object_norm
data-lake-mcid,raw/,raw/abecip/fallback_json/poupanca_sbpe_mensal.json,raw,poupanca_sbpe_mensal.json,.json,dado_tabular_ou_serializado,148733,2026-08-17T19:18:25.716000+00:00,,nao_identificada,fgts_financiado,fgts_financiado,poupanca_sbpe_mensal_json,poupanca_sbpe_mensal,raw_abecip_fallback_json_poupanca_sbpe_mensal_json
data-lake-mcid,raw/,raw/abecip/poupanca_sbpe_mensal.xlsx,raw,poupanca_sbpe_mensal.xlsx,.xlsx,dado_tabular_ou_serializado,226413,2026-08-13T03:00:04.743000+00:00,,nao_identificada,fgts_financiado,fgts_financiado,poupanca_sbpe_mensal_xlsx,poupanca_sbpe_mensal,raw_abecip_poupanca_sbpe_mensal_xlsx
data-lake-mcid,raw/,raw/bacen/credito_imobiliario_pib.json,raw,credito_imobiliario_pib.json,.json,dado_tabular_ou_serializado,17529,2026-08-13T02:46:05.297000+00:00,,nao_identificada,nao_classificado,nao_classificado,credito_imobiliario_pib_json,credito_imobiliario_pib,raw_bacen_credito_imobiliario_pib_json
data-lake-mcid,raw/,raw/bacen/financiamentos_imobiliarios.json,raw,financiamentos_imobiliarios.json,.json,dado_tabular_ou_serializado,61346,2026-08-17T19:18:29.968000+00:00,,nao_identificada,nao_classificado,nao_classificado,financiamentos_imobiliarios_json,financiamentos_imobiliarios,raw_bacen_financiamentos_imobiliarios_json
data-lake-mcid,raw/,raw/construtoras/,raw,construtoras,,outro,0,2026-08-13T10:44:26.687000+00:00,,nao_identificada,nao_classificado,nao_classificado,construtoras,construtoras,raw_construtoras
data-lake-mcid,raw/,raw/dados_historicos/001_2011_08_agosto_previsão_de_conclusão_e_entrega_far_modelo.csv,raw,001_2011_08_agosto_previsão_de_conclusão_e_entrega_far_modelo.csv,.csv,dado_tabular_ou_serializado,3567,2026-07-13T23:38:01.230000+00:00,2011-08,entregas,far,far,001_2011_08_agosto_previsao_de_conclusao_e_entrega_far_modelo_csv,001_2011_08_agosto_previsao_de_conclusao_e_entrega_far_modelo,raw_dados_historicos_001_2011_08_agosto_previsao_de_conclusao_e_entrega_far_modelo_csv
data-lake-mcid,raw/,raw/dados_historicos/001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012.csv,raw,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012.csv,.csv,dado_tabular_ou_serializado,5652,2026-07-13T23:38:01.729000+00:00,2012-02,nao_identificada,nao_classificado,nao_classificado,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012_csv,001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012,raw_dados_historicos_001_2012_02_fevereiro_base_pmcmv_relatorio_executivo_10_02_2012_csv
data-lake-mcid,raw/,raw/dados_historicos/001_2012_03_marco_pmcmv_relatorio_executivo_27_03_2012___cópia.csv,raw,001_2012_03_marco_pmcmv_relatorio_executivo_27_03_2012___cópia.csv,.csv,dado_tabular_ou_serializado,5652,2026-07-13T23:38:02.218000+00:00,2012-03,nao_identificada,nao_classificado,nao_classificado,001_2012_03_marco_pmcmv_relatorio_executivo_27_03_2012_copia_csv,001_2012_03_marco_pmcmv_relatorio_executivo_27_03_2012_copia,raw_dados_historicos_001_2012_03_marco_pmcmv_relatorio_executivo_27_03_2012_copia_csv
data-lake-mcid,raw/,raw/dados_historicos/001_2012_04_abril_cópia_de_pmcmv_relatorio_executivo_16_04_201.csv,raw,001_2012_04_abril_cópia_de_pmcmv_relatorio_executivo_16_04_201.csv,.csv,dado_tabular_ou_serializado,5652,2026-07-13T23:38:02.711000+00:00,2012-04,nao_identificada,nao_classificado,nao_classificado,001_2012_04_abril_copia_de_pmcmv_relatorio_executivo_16_04_201_csv,001_2012_04_abril_copia_de_pmcmv_relatorio_executivo_16_04_201,raw_dados_historicos_001_2012_04_abril_copia_de_pmcmv_relatorio_executivo_16_04_201_csv
data-lake-mcid,raw/,raw/dados_historicos/001_2012_10_outubro_20121009_bases_relatório_executivo_0910201.csv,raw,001_2012_10_outubro_20121009_bases_relatório_executivo_0910201.csv,.csv,dado_tabular_ou_serializado,6853124,2026-07-13T23:38:14.106000+00:00,2012-10,nao_identificada,nao_classificado,nao_classificado,001_2012_10_outubro_20121009_bases_relatorio_executivo_0910201_csv,001_2012_10_outubro_20121009_bases_relatorio_executivo_0910201,raw_dados_historicos_001_2012_10_outubro_20121009_bases_relatorio_executivo_0910201_csv
data-lake-mcid,raw/,raw/dados_historicos/001_2012_10_outubro_20121009_bases_relatório_executivo_1610201.csv,raw,001_2012_10_outubro_20121009_bases_relatório_executivo_1610201.csv,.csv,dado_tabular_ou_serializado,6894090,2026-07-13T23:38:22.647000+00:00,2012-10,nao_identificada,nao_classificado,nao_classificado,001_2012_10_outubro_20121009_bases_relatorio_executivo_1610201_csv,001_2012_10_outubro_20121009_bases_relatorio_executivo_1610201,raw_dados_historicos_001_2012_10_outubro_20121009_bases_relatorio_executivo_1610201_csv
data-lake-mcid,raw/,raw/dados_historicos/001_2012_10_outubro_20121009_pmcmv_relatório_executivo_0910201.csv,raw,001_2012_10_outubro_20121009_pmcmv_relatório_executivo_0910201.csv,.csv,dado_tabular_ou_serializado,5652,2026-07-13T23:38:23.182000+00:00,2012-10,nao_identificada,nao_classificado,nao_classificado,001_2012_10_outubro_20121009_pmcmv_relatorio_executivo_0910201_csv,001_2012_10_outubro_20121009_pmcmv_relatorio_executivo_0910201,raw_dados_historicos_001_2012_10_outubro_20121009_pmcmv_relatorio_executivo_0910201_csv
data-lake-mcid,raw/,raw/dados_historicos/001_2014_12_dezembro_rel_executivo_resumo_31122014_reprocessado.csv,raw,001_2014_12_dezembro_rel_executivo_resumo_31122014_reprocessado.csv,.csv,dado_tabular_ou_serializado,5652,2026-07-13T23:38:23.684000+00:00,2014-12,nao_identificada,nao_classificado,nao_classificado,001_2014_12_dezembro_rel_executivo_resumo_31122014_reprocessado_csv,001_2014_12_dezembro_rel_executivo_resumo_31122014_reprocessado,raw_dados_historicos_001_2014_12_dezembro_rel_executivo_resumo_31122014_reprocessado_csv
data-lake-mcid,raw/,raw/dados_historicos/011_12_dezembro_pmcmv_relatorio_executivo_31122011_base___cópi.csv,raw,011_12_dezembro_pmcmv_relatorio_executivo_31122011_base___cópi.csv,.csv,dado_tabular_ou_serializado,655931,2026-07-13T23:38:25.031000+00:00,,nao_identificada,nao_classificado,nao_classificado,011_12_dezembro_pmcmv_relatorio_executivo_31122011_base_copi_csv,011_12_dezembro_pmcmv_relatorio_executivo_31122011_base_copi,raw_dados_historicos_011_12_dezembro_pmcmv_relatorio_executivo_31122011_base_copi_csv
data-lake-mcid,raw/,raw/dados_historicos/018_int040_ministeriocidades_far_caixa_empreendimentos_20181001.csv,raw,018_int040_ministeriocidades_far_caixa_empreendimentos_20181001.csv,.csv,dado_tabular_ou_serializado,3780892,2026-07-13T23:38:31.981000+00:00,2018-10,nao_identificada,far,far,018_int040_ministeriocidades_far_caixa_empreendimentos_20181001_csv,018_int040_ministeriocidades_far_caixa_empreendimentos_20181001,raw_dados_historicos_018_int040_ministeriocidades_far_caixa_empreendimentos_20181001_csv
data-lake-mcid,raw/,raw/dados_historicos/01_2012_04_abril_cópia_de_pmcmv_relatorio_executivo_16_04_2012.csv,raw,01_2012_04_abril_cópia_de_pmcmv_relatorio_executivo_16_04_2012.csv,.csv,dado_tabular_ou_serializado,5652,2026-07-13T23:38:32.527000+00:00,2012-04,nao_identificada,nao_classificado,nao_classificado,01_2012_04_abril_copia_de_pmcmv_relatorio_executivo_16_04_2012_csv,01_2012_04_abril_copia_de_pmcmv_relatorio_executivo_16_04_2012,raw_dados_historicos_01_2012_04_abril_copia_de_pmcmv_relatorio_executivo_16_04_2012_csv
data-lake-mcid,raw/,raw/dados_historicos/01_2012_05_maio_pmcmv_relatorio_executivo_31_05_2012__version_1.csv,raw,01_2012_05_maio_pmcmv_relatorio_executivo_31_05_2012__version_1.csv,.csv,dado_tabular_ou_serializado,5652,2026-07-13T23:38:33.023000+00:00,2012-05,nao_identificada,nao_classificado,nao_classificado,01_2012_05_maio_pmcmv_relatorio_executivo_31_05_2012_version_1_csv,01_2012_05_maio_pmcmv_relatorio_executivo_31_05_2012_version_1,raw_dados_historicos_01_2012_05_maio_pmcmv_relatorio_executivo_31_05_2012_version_1_csv
data-lake-mcid,raw/,raw/dados_historicos/01_2012_06_junho_pmcmv_relatorio_executivo_15_06_2012_corrigido.csv,raw,01_2012_06_junho_pmcmv_relatorio_executivo_15_06_2012_corrigido.csv,.csv,dado_tabular_ou_serializado,5652,2026-07-13T23:38:33.523000+00:00,2012-06,nao_identificada,nao_classificado,nao_classificado,01_2012_06_junho_pmcmv_relatorio_executivo_15_06_2012_corrigido_csv,01_2012_06_junho_pmcmv_relatorio_executivo_15_06_2012_corrigido,raw_dados_historicos_01_2012_06_junho_pmcmv_relatorio_executivo_15_06_2012_corrigido_csv
data-lake-mcid,raw/,raw/dados_historicos/01_2012_10_outubro_20121009_bases_relatório_executivo_09102012.csv,raw,01_2012_10_outubro_20121009_bases_relatório_executivo_09102012.csv,.csv,dado_tabular_ou_serializado,6853124,2026-07-13T23:38:43.299000+00:00,2012-10,nao_identificada,nao_classificado,nao_classificado,01_2012_10_outubro_20121009_bases_relatorio_executivo_09102012_csv,01_2012_10_outubro_20121009_bases_relatorio_executivo_09102012,raw_dados_historicos_01_2012_10_outubro_20121009_bases_relatorio_executivo_09102012_csv
data-lake-mcid,raw/,raw/dados_historicos/01_2012_10_outubro_20121009_bases_relatório_executivo_16102012.csv,raw,01_2012_10_outubro_20121009_bases_relatório_executivo_16102012.csv,.csv,dado_tabular_ou_serializado,6894090,2026-07-13T23:38:57.509000+00:00,2012-10,nao_identificada,nao_classificado,nao_classificado,01_2012_10_outubro_20121009_bases_relatorio_executivo_16102012_csv,01_2012_10_outubro_20121009_bases_relatorio_executivo_16102012,raw_dados_historicos_01_2012_10_outubro_20121009_bases_relatorio_executivo_16102012_csv
data-lake-mcid,raw/,raw/dados_historicos/01_2012_10_outubro_20121009_pmcmv_relatório_executivo_09102012.csv,raw,01_2012_10_outubro_20121009_pmcmv_relatório_executivo_09102012.csv,.csv,dado_tabular_ou_serializado,5652,2026-07-13T23:38:58.052000+00:00,2012-10,nao_identificada,nao_classificado,nao_classificado,01_2012_10_outubro_20121009_pmcmv_relatorio_executivo_09102012_csv,01_2012_10_outubro_20121009_pmcmv_relatorio_executivo_09102012,raw_dados_historicos_01_2012_10_outubro_20121009_pmcmv_relatorio_executivo_09102012_csv
data-lake-mcid,raw/,raw/dados_historicos/024_10_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb.csv,raw,024_10_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb.csv,.csv,dado_tabular_ou_serializado,425359,2026-07-13T23:38:59.228000+00:00,,entregas,nao_classificado,nao_classificado,024_10_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb_csv,024_10_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb,raw_dados_historicos_024_10_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb_csv
data-lake-mcid,raw/,raw/dados_historicos/11_12_dezembro_pmcmv_relatorio_executivo_31122011_base___cópia.csv,raw,11_12_dezembro_pmcmv_relatorio_executivo_31122011_base___cópia.csv,.csv,dado_tabular_ou_serializado,655931,2026-07-13T23:39:00.651000+00:00,,nao_identificada,nao_classificado,nao_classificado,11_12_dezembro_pmcmv_relatorio_executivo_31122011_base_copia_csv,11_12_dezembro_pmcmv_relatorio_executivo_31122011_base_copia,raw_dados_historicos_11_12_dezembro_pmcmv_relatorio_executivo_31122011_base_copia_csv
data-lake-mcid,raw/,raw/dados_historicos/1_2012_04_abril_2012_04_18_pmcmv_relatorio_executivo_18_04_2012.csv,raw,1_2012_04_abril_2012_04_18_pmcmv_relatorio_executivo_18_04_2012.csv,.csv,dado_tabular_ou_serializado,5652,2026-07-13T23:39:01.138000+00:00,2012-04,nao_identificada,nao_classificado,nao_classificado,1_2012_04_abril_2012_04_18_pmcmv_relatorio_executivo_18_04_2012_csv,1_2012_04_abril_2012_04_18_pmcmv_relatorio_executivo_18_04_2012,raw_dados_historicos_1_2012_04_abril_2012_04_18_pmcmv_relatorio_executivo_18_04_2012_csv
data-lake-mcid,raw/,raw/dados_historicos/1_2018_int054_ministeriocidades_far_bb_empreendimentos_20180831.csv,raw,1_2018_int054_ministeriocidades_far_bb_empreendimentos_20180831.csv,.csv,dado_tabular_ou_serializado,129024,2026-07-13T23:39:01.861000+00:00,2018-08,nao_identificada,far,far,1_2018_int054_ministeriocidades_far_bb_empreendimentos_20180831_csv,1_2018_int054_ministeriocidades_far_bb_empreendimentos_20180831,raw_dados_historicos_1_2018_int054_ministeriocidades_far_bb_empreendimentos_20180831_csv
data-lake-mcid,raw/,raw/dados_historicos/202402_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb.csv,raw,202402_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb.csv,.csv,dado_tabular_ou_serializado,428751,2026-07-13T23:39:02.972000+00:00,2024-02,entregas,nao_classificado,nao_classificado,202402_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb_csv,202402_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb,raw_dados_historicos_202402_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb_csv
data-lake-mcid,raw/,raw/dados_historicos/202406_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb.csv,raw,202406_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb.csv,.csv,dado_tabular_ou_serializado,422839,2026-07-13T23:39:04.082000+00:00,2024-06,entregas,nao_classificado,nao_classificado,202406_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb_csv,202406_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb,raw_dados_historicos_202406_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb_csv
data-lake-mcid,raw/,raw/dados_historicos/202407_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb.csv,raw,202407_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb.csv,.csv,dado_tabular_ou_serializado,423271,2026-07-13T23:39:05.172000+00:00,2024-07,entregas,nao_classificado,nao_classificado,202407_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb_csv,202407_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb,raw_dados_historicos_202407_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb_csv
data-lake-mcid,raw/,raw/dados_historicos/202408_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb.csv,raw,202408_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb.csv,.csv,dado_tabular_ou_serializado,423631,2026-07-13T23:39:06.246000+00:00,2024-08,entregas,nao_classificado,nao_classificado,202408_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb_csv,202408_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb,raw_dados_historicos_202408_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb_csv
data-lake-mcid,raw/,raw/dados_historicos/202409_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb.csv,raw,202409_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb.csv,.csv,dado_tabular_ou_serializado,424567,2026-07-13T23:39:07.308000+00:00,2024-09,entregas,nao_classificado,nao_classificado,202409_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb_csv,202409_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb,raw_dados_historicos_202409_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb_csv
data-lake-mcid,raw/,raw/dados_historicos/202411_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb.csv,raw,202411_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb.csv,.csv,dado_tabular_ou_serializado,425939,2026-07-13T23:39:08.426000+00:00,2024-11,entregas,nao_classificado,nao_classificado,202411_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb_csv,202411_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb,raw_dados_historicos_202411_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb_csv
data-lake-mcid,raw/,raw/dados_historicos/202412_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb.csv,raw,202412_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb.csv,.csv,dado_tabular_ou_serializado,426735,2026-07-13T23:39:09.549000+00:00,2024-12,entregas,nao_classificado,nao_classificado,202412_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb_csv,202412_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb,raw_dados_historicos_202412_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb_csv
data-lake-mcid,raw/,raw/dados_historicos/202501_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb.csv,raw,202501_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb.csv,.csv,dado_tabular_ou_serializado,427743,2026-07-13T23:39:10.689000+00:00,2025-01,entregas,nao_classificado,nao_classificado,202501_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb_csv,202501_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb,raw_dados_historicos_202501_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb_csv
data-lake-mcid,raw/,raw/dados_historicos/202503_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb.csv,raw,202503_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb.csv,.csv,dado_tabular_ou_serializado,429399,2026-07-13T23:39:11.788000+00:00,2025-03,entregas,nao_classificado,nao_classificado,202503_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb_csv,202503_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb,raw_dados_historicos_202503_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb_csv
data-lake-mcid,raw/,raw/dados_historicos/202504_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb.csv,raw,202504_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb.csv,.csv,dado_tabular_ou_serializado,429903,2026-07-13T23:39:12.869000+00:00,2025-04,entregas,nao_classificado,nao_classificado,202504_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb_csv,202504_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb,raw_dados_historicos_202504_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb_csv
data-lake-mcid,raw/,raw/dados_historicos/202505_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb.csv,raw,202505_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb.csv,.csv,dado_tabular_ou_serializado,430119,2026-07-13T23:39:14.012000+00:00,2025-05,entregas,nao_classificado,nao_classificado,202505_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb_csv,202505_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb,raw_dados_historicos_202505_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb_csv
data-lake-mcid,raw/,raw/dados_historicos/202506_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb.csv,raw,202506_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb.csv,.csv,dado_tabular_ou_serializado,430263,2026-07-13T23:39:15.215000+00:00,2025-06,entregas,nao_classificado,nao_classificado,202506_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb_csv,202506_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb,raw_dados_historicos_202506_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb_csv
data-lake-mcid,raw/,raw/dados_historicos/202507_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb.csv,raw,202507_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb.csv,.csv,dado_tabular_ou_serializado,430551,2026-07-13T23:39:16.380000+00:00,2025-07,entregas,nao_classificado,nao_classificado,202507_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb_csv,202507_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb,raw_dados_historicos_202507_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb_csv
data-lake-mcid,raw/,raw/dados_historicos/202508_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb.csv,raw,202508_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb.csv,.csv,dado_tabular_ou_serializado,430623,2026-07-13T23:39:17.520000+00:00,2025-08,entregas,nao_classificado,nao_classificado,202508_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb_csv,202508_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb,raw_dados_historicos_202508_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb_csv
data-lake-mcid,raw/,raw/dados_historicos/202509_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb.csv,raw,202509_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb.csv,.csv,dado_tabular_ou_serializado,430911,2026-07-13T23:39:18.646000+00:00,2025-09,entregas,nao_classificado,nao_classificado,202509_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb_csv,202509_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb,raw_dados_historicos_202509_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb_csv
data-lake-mcid,raw/,raw/dados_historicos/202510_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb.csv,raw,202510_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb.csv,.csv,dado_tabular_ou_serializado,431055,2026-07-13T23:39:19.920000+00:00,2025-10,entregas,nao_classificado,nao_classificado,202510_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb_csv,202510_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb,raw_dados_historicos_202510_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb_csv
data-lake-mcid,raw/,raw/dados_historicos/202511_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb.csv,raw,202511_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb.csv,.csv,dado_tabular_ou_serializado,431127,2026-07-13T23:39:21.100000+00:00,2025-11,entregas,nao_classificado,nao_classificado,202511_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb_csv,202511_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb,raw_dados_historicos_202511_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb_csv
data-lake-mcid,raw/,raw/dados_historicos/202512_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb.csv,raw,202512_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb.csv,.csv,dado_tabular_ou_serializado,431127,2026-07-13T23:39:22.235000+00:00,2025-12,entregas,nao_classificado,nao_classificado,202512_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb_csv,202512_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb,raw_dados_historicos_202512_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb_csv
data-lake-mcid,raw/,raw/dados_historicos/202601_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb.csv,raw,202601_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb.csv,.csv,dado_tabular_ou_serializado,431127,2026-07-13T23:39:23.378000+00:00,2026-01,entregas,nao_classificado,nao_classificado,202601_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb_csv,202601_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb,raw_dados_historicos_202601_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb_csv
data-lake-mcid,raw/,raw/dados_historicos/202602_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb.csv,raw,202602_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb.csv,.csv,dado_tabular_ou_serializado,431633,2026-07-13T23:39:24.503000+00:00,2026-02,entregas,nao_classificado,nao_classificado,202602_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb_csv,202602_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb,raw_dados_historicos_202602_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb_csv
data-lake-mcid,raw/,raw/dados_historicos/202603_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb.csv,raw,202603_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb.csv,.csv,dado_tabular_ou_serializado,431921,2026-07-13T23:39:25.601000+00:00,2026-03,entregas,nao_classificado,nao_classificado,202603_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb_csv,202603_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb,raw_dados_historicos_202603_snh_pmcmv_dados_prioritarios_da_entrega_da_unidade_af_bb_csv
data-lake-mcid,raw/,raw/dados_historicos/_001_2012_01_janeiro_pmcmv_relatorio_executivo_31012012_base_bd.csv,raw,_001_2012_01_janeiro_pmcmv_relatorio_executivo_31012012_base_bd.csv,.csv,dado_tabular_ou_serializado,765849,2026-07-13T23:39:27.110000+00:00,2012-01,nao_identificada,nao_classificado,nao_classificado,001_2012_01_janeiro_pmcmv_relatorio_executivo_31012012_base_bd_csv,001_2012_01_janeiro_pmcmv_relatorio_executivo_31012012_base_bd,raw_dados_historicos_001_2012_01_janeiro_pmcmv_relatorio_executivo_31012012_base_bd_csv
data-lake-mcid,raw/,raw/dados_historicos/_001_2012_03_marco_pmcmv_relatorio_executivo_27_03_2012___cópi.csv,raw,_001_2012_03_marco_pmcmv_relatorio_executivo_27_03_2012___cópi.csv,.csv,dado_tabular_ou_serializado,5652,2026-07-13T23:39:27.619000+00:00,2012-03,nao_identificada,nao_classificado,nao_classificado,001_2012_03_marco_pmcmv_relatorio_executivo_27_03_2012_copi_csv,001_2012_03_marco_pmcmv_relatorio_executivo_27_03_2012_copi,raw_dados_historicos_001_2012_03_marco_pmcmv_relatorio_executivo_27_03_2012_copi_csv
data-lake-mcid,raw/,raw/dados_historicos/_001_2012_04_abril_2012_04_18_5c_base_contratação_pf_18042012.csv,raw,_001_2012_04_abril_2012_04_18_5c_base_contratação_pf_18042012.csv,.csv,dado_tabular_ou_serializado,5898925,2026-07-13T23:39:36.129000+00:00,2012-04,nao_identificada,nao_classificado,nao_classificado,001_2012_04_abril_2012_04_18_5c_base_contratacao_pf_18042012_csv,001_2012_04_abril_2012_04_18_5c_base_contratacao_pf_18042012,raw_dados_historicos_001_2012_04_abril_2012_04_18_5c_base_contratacao_pf_18042012_csv
