dataset_id,database,schema,table_name,datasource_name,kind,changed_on,changed_by,frente_inferida,frente_primaria,fonte_inferida,colunas_qtd,metricas_qtd,colunas_amostra,metricas_amostra,table_norm,schema_table_norm,raw_json
1,cidades,public,fipezap_locacao_dez_25,fipezap_locacao_dez_25,physical,2026-03-09T19:35:06.434539,"{'first_name': 'Superset', 'id': 1, 'last_name': 'Admin'}",cidades;conjuntura,cidades,nao_identificada,10,1,; ; ; ; ; ; ; ; ; ,count,fipezap_locacao_dez_25,public_fipezap_locacao_dez_25,"{""catalog"": null, ""changed_by"": {""first_name"": ""Superset"", ""id"": 1, ""last_name"": ""Admin""}, ""changed_by_name"": ""Superset Admin"", ""changed_on_delta_humanized"": ""5 months ago"", ""changed_on_utc"": ""2026-03-09T19:35:06.434539+0000"", ""database"": {""database_name"": ""cidades"", ""id"": 3, ""uuid"": ""dfc60b52-5726-4ea5-88e7-8e1ad0e57811""}, ""datasource_type"": ""table"", ""default_endpoint"": null, ""description"": null, ""explore_url"": ""/explore/?datasource_type=table&datasource_id=1"", ""extra"": null, ""id"": 1, ""kind"": ""physical"", ""owners"": [{""first_name"": ""Superset"", ""id"": 1, ""last_name"": ""Admin""}], ""schema"": ""public"", ""sql"": null, ""table_name"": ""fipezap_locacao_dez_25"", ""uuid"": ""eb1ebda6-cbd2-4f93-82b9-842443b4d04e"", ""detail_always_filter_main_dttm"": false, ""detail_cache_timeout"": null, ""detail_changed_on"": ""2026-03-09T19:35:06.434539"", ""detail_changed_on_humanized"": ""5 months ago"", ""detail_column_formats"": {}, ""detail_columns"": [{""advanced_data_type"": null, ""changed_on"": ""2026-03-09T19:35:06.475950"", ""column_name"": ""var_anual_12m"", ""created_on"": ""2026-03-09T19:35:06.475938"", ""description"": null, ""expression"": null, ""extra"": null, ""filterable"": true, ""groupby"": true, ""id"": 1, ""is_active"": true, ""is_dttm"": false, ""python_date_format"": null, ""type"": ""TEXT"", ""type_generic"": 1, ""uuid"": ""2d71b2b0-dd80-419a-899f-3e7d4e209afe"", ""verbose_name"": null}, {""advanced_data_type"": null, ""changed_on"": ""2026-03-09T19:35:06.487707"", ""column_name"": ""preco_medio_m2"", ""created_on"": ""2026-03-09T19:35:06.487673"", ""description"": null, ""expression"": null, ""extra"": null, ""filterable"": true, ""groupby"": true, ""id"": 2, ""is_active"": true, ""is_dttm"": false, ""python_date_format"": null, ""type"": ""TEXT"", ""type_generic"": 1, ""uuid"": ""68194249-7e47-4d56-a967-b2b262a0979c"", ""verbose_name"": null}, {""advanced_data_type"": null, ""changed_on"": ""2026-03-09T19:35:06.496123"", ""column_name"": ""ano"", ""created_on"": ""2026-03-09T19:35:06.496107"", ""description"": null, ""expression"": null, ""extra"": null, ""filterable"": true, ""groupby"": true, ""id"": 3, ""is_active"": true, ""is_dttm"": false, ""python_date_format"": null, ""type"": ""BIGINT"", ""type_generic"": 0, ""uuid"": ""91d91e55-10af-41a5-aa0f-47991b1e1c39"", ""verbose_name"": null}, {""advanced_data_type"": null, ""changed_on"": ""2026-03-09T19:35:06.505396"", ""column_name"": ""var_acumulada_ano"", ""created_on"": ""2026-03-09T19:35:06.505383"", ""description"": null, ""expression"": null, ""extra"": null, ""filterable"": true, ""groupby"": true, ""id"": 4, ""is_active"": true, ""is_dttm"": false, ""python_date_format"": null, ""type"": ""TEXT"", ""type_generic"": 1, ""uuid"": ""50831091-61e1-490d-b2d2-663dff398c4b"", ""verbose_name"": null}, {""advanced_data_type"": null, ""changed_on"": ""2026-03-09T19:35:06.514769"", ""column_name"": ""var_mensal_anterior"", ""created_on"": ""2026-03-09T19:35:06.514756"", ""description"": null, ""expression"": null, ""extra"": null, ""filterable"": true, ""groupby"": true, ""id"": 5, ""is_active"": true, ""is_dttm"": false, ""python_date_format"": null, ""type"": ""TEXT"", ""type_generic"": 1, ""uuid"": ""223e3ee0-395a-4b17-8e55-bdac86130382"", ""verbose_name"": null}, {""advanced_data_type"": null, ""changed_on"": ""2026-03-09T19:35:06.524453"", ""column_name"": ""var_mensal"", ""created_on"": ""2026-03-09T19:35:06.524439"", ""description"": null, ""expression"": null, ""extra"": null, ""filterable"": true, ""groupby"": true, ""id"": 6, ""is_active"": true, ""is_dttm"": false, ""python_date_format"": null, ""type"": ""TEXT"", ""type_generic"": 1, ""uuid"": ""ce40cd90-e3cf-4e94-ab2c-248fb6aca382"", ""verbose_name"": null}, {""advanced_data_type"": null, ""changed_on"": ""2026-03-09T19:35:06.533577"", ""column_name"": ""rental_yield"", ""created_on"": ""2026-03-09T19:35:06.533568"", ""description"": null, ""expression"": null, ""extra"": null, ""filterable"": true, ""groupby"": true, ""id"": 7, ""is_active"": true, ""is_dttm"": false, ""python_date_format"": null, ""type"": ""TEXT"", ""type_generic"": 1, ""uuid"": ""0d21df35-cdee-4e1a-8c61-13943ddb186f"", ""verbose_name"": null}, {""advanced_data_type"": null, ""changed_on"": ""2026-03-09T19:35:06.541112"", ""column_name"": ""nome"", ""created_on"": ""2026-03-09T19:35:06.541100"", ""description"": null, ""expression"": null, ""extra"": null, ""filterable"": true, ""groupby"": true, ""id"": 8, ""is_active"": true, ""is_dttm"": false, ""python_date_format"": null, ""type"": ""TEXT"", ""type_generic"": 1, ""uuid"": ""d0f65fd5-86e8-45a4-a53b-b3aba4af9aab"", ""verbose_name"": null}, {""advanced_data_type"": null, ""changed_on"": ""2026-03-09T19:35:06.548379"", ""column_name"": ""mes"", ""created_on"": ""2026-03-09T19:35:06.548367"", ""description"": null, ""expression"": null, ""extra"": null, ""filterable"": true, ""groupby"": true, ""id"": 9, ""is_active"": true, ""is_dttm"": false, ""python_date_format"": null, ""type"": ""TEXT"", ""type_generic"": 1, ""uuid"": ""7a3c73ed-2693-4155-a586-f8f861e32570"", ""verbose_name"": null}, {""advanced_data_type"": null, ""changed_on"": ""2026-03-09T19:35:06.555266"", ""column_name"": ""uf"", ""created_on"": ""2026-03-09T19:35:06.555258"", ""description"": null, ""expression"": null, ""extra"": null, ""filterable"": true, ""groupby"": true, ""id"": 10, ""is_active"": true, ""is_dttm"": false, ""python_date_format"": nu"
16,cidades,bacen,financiamentos_imobiliarios,financiamentos_imobiliarios,physical,2026-03-10T01:47:59.051212,"{'first_name': 'Superset', 'id': 1, 'last_name': 'Admin'}",cidades,cidades,nao_identificada,4,1,; ; ; ,count,financiamentos_imobiliarios,bacen_financiamentos_imobiliarios,"{""catalog"": ""cidades"", ""changed_by"": {""first_name"": ""Superset"", ""id"": 1, ""last_name"": ""Admin""}, ""changed_by_name"": ""Superset Admin"", ""changed_on_delta_humanized"": ""5 months ago"", ""changed_on_utc"": ""2026-03-10T01:47:59.051212+0000"", ""database"": {""database_name"": ""cidades"", ""id"": 3, ""uuid"": ""dfc60b52-5726-4ea5-88e7-8e1ad0e57811""}, ""datasource_type"": ""table"", ""default_endpoint"": null, ""description"": null, ""explore_url"": ""/explore/?datasource_type=table&datasource_id=16"", ""extra"": null, ""id"": 16, ""kind"": ""physical"", ""owners"": [{""first_name"": ""Superset"", ""id"": 1, ""last_name"": ""Admin""}], ""schema"": ""bacen"", ""sql"": null, ""table_name"": ""financiamentos_imobiliarios"", ""uuid"": ""d0aed950-5449-408c-bb3e-9cf56b931122"", ""detail_always_filter_main_dttm"": false, ""detail_cache_timeout"": null, ""detail_changed_on"": ""2026-03-10T01:47:59.051212"", ""detail_changed_on_humanized"": ""5 months ago"", ""detail_column_formats"": {}, ""detail_columns"": [{""advanced_data_type"": null, ""changed_on"": ""2026-03-10T01:47:59.038117"", ""column_name"": ""tipo"", ""created_on"": ""2026-03-10T01:47:59.038106"", ""description"": null, ""expression"": null, ""extra"": null, ""filterable"": true, ""groupby"": true, ""id"": 76, ""is_active"": true, ""is_dttm"": false, ""python_date_format"": null, ""type"": ""TEXT"", ""type_generic"": 1, ""uuid"": ""125a6e7f-b95a-4904-b78b-730775ff279f"", ""verbose_name"": null}, {""advanced_data_type"": null, ""changed_on"": ""2026-03-10T01:47:59.038192"", ""column_name"": ""data"", ""created_on"": ""2026-03-10T01:47:59.038188"", ""description"": null, ""expression"": null, ""extra"": null, ""filterable"": true, ""groupby"": true, ""id"": 77, ""is_active"": true, ""is_dttm"": false, ""python_date_format"": null, ""type"": ""TEXT"", ""type_generic"": 1, ""uuid"": ""2c77ef23-0b81-4ced-94bb-e6471e1aa003"", ""verbose_name"": null}, {""advanced_data_type"": null, ""changed_on"": ""2026-03-10T01:47:59.038235"", ""column_name"": ""valor"", ""created_on"": ""2026-03-10T01:47:59.038230"", ""description"": null, ""expression"": null, ""extra"": null, ""filterable"": true, ""groupby"": true, ""id"": 78, ""is_active"": true, ""is_dttm"": false, ""python_date_format"": null, ""type"": ""TEXT"", ""type_generic"": 1, ""uuid"": ""ba68f1d3-2091-4d46-b70b-5aa02f0e95e9"", ""verbose_name"": null}, {""advanced_data_type"": null, ""changed_on"": ""2026-03-10T01:47:59.038276"", ""column_name"": ""dt_ingest"", ""created_on"": ""2026-03-10T01:47:59.038271"", ""description"": null, ""expression"": null, ""extra"": null, ""filterable"": true, ""groupby"": true, ""id"": 79, ""is_active"": true, ""is_dttm"": false, ""python_date_format"": null, ""type"": ""TEXT"", ""type_generic"": 1, ""uuid"": ""d8c33851-9612-401d-8179-4289283b8be1"", ""verbose_name"": null}], ""detail_created_by"": {""first_name"": ""Superset"", ""last_name"": ""Admin""}, ""detail_created_on"": ""2026-03-10T01:47:58.810339"", ""detail_created_on_humanized"": ""5 months ago"", ""detail_currency_code_column"": null, ""detail_datasource_name"": ""financiamentos_imobiliarios"", ""detail_fetch_values_predicate"": null, ""detail_filter_select_enabled"": true, ""detail_granularity_sqla"": [], ""detail_is_managed_externally"": false, ""detail_is_sqllab_view"": false, ""detail_main_dttm_col"": null, ""detail_metrics"": [{""changed_on"": ""2026-03-10T01:47:59.059497"", ""created_on"": ""2026-03-10T01:47:59.059486"", ""currency"": null, ""d3format"": null, ""description"": null, ""expression"": ""COUNT(*)"", ""extra"": null, ""id"": 16, ""metric_name"": ""count"", ""metric_type"": ""count"", ""uuid"": ""183efa4d-e882-434e-85cc-7bad6f352f24"", ""verbose_name"": ""COUNT(*)"", ""warning_text"": null}], ""detail_name"": ""bacen.financiamentos_imobiliarios"", ""detail_normalize_columns"": false, ""detail_offset"": 0, ""detail_order_by_choices"": [[""[\""data\"", true]"", ""data [asc]""], [""[\""data\"", false]"", ""data [desc]""], [""[\""dt_ingest\"", true]"", ""dt_ingest [asc]""], [""[\""dt_ingest\"", false]"", ""dt_ingest [desc]""], [""[\""tipo\"", true]"", ""tipo [asc]""], [""[\""tipo\"", false]"", ""tipo [desc]""], [""[\""valor\"", true]"", ""valor [asc]""], [""[\""valor\"", false]"", ""valor [desc]""]], ""detail_select_star"": ""SELECT\n  *\nFROM bacen.financiamentos_imobiliarios\nLIMIT 100"", ""detail_template_params"": null, ""detail_time_grain_sqla"": [[""PT1S"", ""Second""], [""PT5S"", ""5 second""], [""PT30S"", ""30 second""], [""PT1M"", ""Minute""], [""PT5M"", ""5 minute""], [""PT10M"", ""10 minute""], [""PT15M"", ""15 minute""], [""PT30M"", ""30 minute""], [""PT1H"", ""Hour""], [""P1D"", ""Day""], [""P1W"", ""Week""], [""P1M"", ""Month""], [""P3M"", ""Quarter""], [""P1Y"", ""Year""]], ""detail_uid"": ""16__table"", ""detail_url"": ""/tablemodelview/edit/16"", ""detail_verbose_map"": {""__timestamp"": ""Time"", ""count"": ""COUNT(*)"", ""data"": ""data"", ""dt_ingest"": ""dt_ingest"", ""tipo"": ""tipo"", ""valor"": ""valor""}}"
2,cidades,public,fipezap_locacao_nov_25,fipezap_locacao_nov_25,physical,2026-03-09T19:35:06.658666,"{'first_name': 'Superset', 'id': 1, 'last_name': 'Admin'}",cidades;conjuntura,cidades,nao_identificada,10,1,; ; ; ; ; ; ; ; ; ,count,fipezap_locacao_nov_25,public_fipezap_locacao_nov_25,"{""catalog"": null, ""changed_by"": {""first_name"": ""Superset"", ""id"": 1, ""last_name"": ""Admin""}, ""changed_by_name"": ""Superset Admin"", ""changed_on_delta_humanized"": ""5 months ago"", ""changed_on_utc"": ""2026-03-09T19:35:06.658666+0000"", ""database"": {""database_name"": ""cidades"", ""id"": 3, ""uuid"": ""dfc60b52-5726-4ea5-88e7-8e1ad0e57811""}, ""datasource_type"": ""table"", ""default_endpoint"": null, ""description"": null, ""explore_url"": ""/explore/?datasource_type=table&datasource_id=2"", ""extra"": null, ""id"": 2, ""kind"": ""physical"", ""owners"": [{""first_name"": ""Superset"", ""id"": 1, ""last_name"": ""Admin""}], ""schema"": ""public"", ""sql"": null, ""table_name"": ""fipezap_locacao_nov_25"", ""uuid"": ""b51c17db-d09a-4a21-80db-80e9845acaaa"", ""detail_always_filter_main_dttm"": false, ""detail_cache_timeout"": null, ""detail_changed_on"": ""2026-03-09T19:35:06.658666"", ""detail_changed_on_humanized"": ""5 months ago"", ""detail_column_formats"": {}, ""detail_columns"": [{""advanced_data_type"": null, ""changed_on"": ""2026-03-09T19:35:06.677823"", ""column_name"": ""var_anual_12m"", ""created_on"": ""2026-03-09T19:35:06.677809"", ""description"": null, ""expression"": null, ""extra"": null, ""filterable"": true, ""groupby"": true, ""id"": 11, ""is_active"": true, ""is_dttm"": false, ""python_date_format"": null, ""type"": ""TEXT"", ""type_generic"": 1, ""uuid"": ""714e5b4e-511a-4814-8eec-8162057df3e4"", ""verbose_name"": null}, {""advanced_data_type"": null, ""changed_on"": ""2026-03-09T19:35:06.687801"", ""column_name"": ""preco_medio_m2"", ""created_on"": ""2026-03-09T19:35:06.687787"", ""description"": null, ""expression"": null, ""extra"": null, ""filterable"": true, ""groupby"": true, ""id"": 12, ""is_active"": true, ""is_dttm"": false, ""python_date_format"": null, ""type"": ""TEXT"", ""type_generic"": 1, ""uuid"": ""6535483b-c847-4715-98a0-9f7173c4d329"", ""verbose_name"": null}, {""advanced_data_type"": null, ""changed_on"": ""2026-03-09T19:35:06.697607"", ""column_name"": ""ano"", ""created_on"": ""2026-03-09T19:35:06.697592"", ""description"": null, ""expression"": null, ""extra"": null, ""filterable"": true, ""groupby"": true, ""id"": 13, ""is_active"": true, ""is_dttm"": false, ""python_date_format"": null, ""type"": ""BIGINT"", ""type_generic"": 0, ""uuid"": ""4eb6a480-46f1-40f0-8eb4-e3d95f8ec931"", ""verbose_name"": null}, {""advanced_data_type"": null, ""changed_on"": ""2026-03-09T19:35:06.707790"", ""column_name"": ""var_acumulada_ano"", ""created_on"": ""2026-03-09T19:35:06.707777"", ""description"": null, ""expression"": null, ""extra"": null, ""filterable"": true, ""groupby"": true, ""id"": 14, ""is_active"": true, ""is_dttm"": false, ""python_date_format"": null, ""type"": ""TEXT"", ""type_generic"": 1, ""uuid"": ""2b44bca5-d8d0-414a-85b6-53dd8b7ac2c1"", ""verbose_name"": null}, {""advanced_data_type"": null, ""changed_on"": ""2026-03-09T19:35:06.717526"", ""column_name"": ""var_mensal_anterior"", ""created_on"": ""2026-03-09T19:35:06.717514"", ""description"": null, ""expression"": null, ""extra"": null, ""filterable"": true, ""groupby"": true, ""id"": 15, ""is_active"": true, ""is_dttm"": false, ""python_date_format"": null, ""type"": ""TEXT"", ""type_generic"": 1, ""uuid"": ""5e8c39f8-2f2a-4d91-8be6-3720548fe56a"", ""verbose_name"": null}, {""advanced_data_type"": null, ""changed_on"": ""2026-03-09T19:35:06.725988"", ""column_name"": ""var_mensal"", ""created_on"": ""2026-03-09T19:35:06.725976"", ""description"": null, ""expression"": null, ""extra"": null, ""filterable"": true, ""groupby"": true, ""id"": 16, ""is_active"": true, ""is_dttm"": false, ""python_date_format"": null, ""type"": ""TEXT"", ""type_generic"": 1, ""uuid"": ""12ba7bd5-36dc-41a9-b380-e9d2df3e5a5a"", ""verbose_name"": null}, {""advanced_data_type"": null, ""changed_on"": ""2026-03-09T19:35:06.734389"", ""column_name"": ""rental_yield"", ""created_on"": ""2026-03-09T19:35:06.734377"", ""description"": null, ""expression"": null, ""extra"": null, ""filterable"": true, ""groupby"": true, ""id"": 17, ""is_active"": true, ""is_dttm"": false, ""python_date_format"": null, ""type"": ""TEXT"", ""type_generic"": 1, ""uuid"": ""a63ad727-40af-4d6e-817b-57241376edf2"", ""verbose_name"": null}, {""advanced_data_type"": null, ""changed_on"": ""2026-03-09T19:35:06.742762"", ""column_name"": ""nome"", ""created_on"": ""2026-03-09T19:35:06.742751"", ""description"": null, ""expression"": null, ""extra"": null, ""filterable"": true, ""groupby"": true, ""id"": 18, ""is_active"": true, ""is_dttm"": false, ""python_date_format"": null, ""type"": ""TEXT"", ""type_generic"": 1, ""uuid"": ""e2b08673-e6b4-4766-9054-06f12d3a80dc"", ""verbose_name"": null}, {""advanced_data_type"": null, ""changed_on"": ""2026-03-09T19:35:06.752191"", ""column_name"": ""mes"", ""created_on"": ""2026-03-09T19:35:06.752178"", ""description"": null, ""expression"": null, ""extra"": null, ""filterable"": true, ""groupby"": true, ""id"": 19, ""is_active"": true, ""is_dttm"": false, ""python_date_format"": null, ""type"": ""TEXT"", ""type_generic"": 1, ""uuid"": ""dd7627be-cb39-4ad2-ae3c-692f5a8f5a81"", ""verbose_name"": null}, {""advanced_data_type"": null, ""changed_on"": ""2026-03-09T19:35:06.761300"", ""column_name"": ""uf"", ""created_on"": ""2026-03-09T19:35:06.761288"", ""description"": null, ""expression"": null, ""extra"": null, ""filterable"": true, ""groupby"": true, ""id"": 20, ""is_active"": true, ""is_dttm"": false, ""python_date_fo"
3,cidades,public,fipezap_locacao_out_25,fipezap_locacao_out_25,physical,2026-03-09T19:35:06.879619,"{'first_name': 'Superset', 'id': 1, 'last_name': 'Admin'}",cidades;conjuntura,cidades,nao_identificada,10,1,; ; ; ; ; ; ; ; ; ,count,fipezap_locacao_out_25,public_fipezap_locacao_out_25,"{""catalog"": null, ""changed_by"": {""first_name"": ""Superset"", ""id"": 1, ""last_name"": ""Admin""}, ""changed_by_name"": ""Superset Admin"", ""changed_on_delta_humanized"": ""5 months ago"", ""changed_on_utc"": ""2026-03-09T19:35:06.879619+0000"", ""database"": {""database_name"": ""cidades"", ""id"": 3, ""uuid"": ""dfc60b52-5726-4ea5-88e7-8e1ad0e57811""}, ""datasource_type"": ""table"", ""default_endpoint"": null, ""description"": null, ""explore_url"": ""/explore/?datasource_type=table&datasource_id=3"", ""extra"": null, ""id"": 3, ""kind"": ""physical"", ""owners"": [{""first_name"": ""Superset"", ""id"": 1, ""last_name"": ""Admin""}], ""schema"": ""public"", ""sql"": null, ""table_name"": ""fipezap_locacao_out_25"", ""uuid"": ""bebdd284-2746-467e-9387-1e26517e54a0"", ""detail_always_filter_main_dttm"": false, ""detail_cache_timeout"": null, ""detail_changed_on"": ""2026-03-09T19:35:06.879619"", ""detail_changed_on_humanized"": ""5 months ago"", ""detail_column_formats"": {}, ""detail_columns"": [{""advanced_data_type"": null, ""changed_on"": ""2026-03-09T19:35:06.897698"", ""column_name"": ""var_anual_12m"", ""created_on"": ""2026-03-09T19:35:06.897685"", ""description"": null, ""expression"": null, ""extra"": null, ""filterable"": true, ""groupby"": true, ""id"": 21, ""is_active"": true, ""is_dttm"": false, ""python_date_format"": null, ""type"": ""TEXT"", ""type_generic"": 1, ""uuid"": ""4d319090-c5b7-48c7-a63d-a671d0e404bf"", ""verbose_name"": null}, {""advanced_data_type"": null, ""changed_on"": ""2026-03-09T19:35:06.906580"", ""column_name"": ""preco_medio_m2"", ""created_on"": ""2026-03-09T19:35:06.906567"", ""description"": null, ""expression"": null, ""extra"": null, ""filterable"": true, ""groupby"": true, ""id"": 22, ""is_active"": true, ""is_dttm"": false, ""python_date_format"": null, ""type"": ""TEXT"", ""type_generic"": 1, ""uuid"": ""b415739e-32a9-4f4e-a2de-6facc5034521"", ""verbose_name"": null}, {""advanced_data_type"": null, ""changed_on"": ""2026-03-09T19:35:06.916063"", ""column_name"": ""ano"", ""created_on"": ""2026-03-09T19:35:06.916051"", ""description"": null, ""expression"": null, ""extra"": null, ""filterable"": true, ""groupby"": true, ""id"": 23, ""is_active"": true, ""is_dttm"": false, ""python_date_format"": null, ""type"": ""BIGINT"", ""type_generic"": 0, ""uuid"": ""8472c871-0944-41e3-8705-d6e3b7d2b8ee"", ""verbose_name"": null}, {""advanced_data_type"": null, ""changed_on"": ""2026-03-09T19:35:06.925864"", ""column_name"": ""var_acumulada_ano"", ""created_on"": ""2026-03-09T19:35:06.925851"", ""description"": null, ""expression"": null, ""extra"": null, ""filterable"": true, ""groupby"": true, ""id"": 24, ""is_active"": true, ""is_dttm"": false, ""python_date_format"": null, ""type"": ""TEXT"", ""type_generic"": 1, ""uuid"": ""b3bdf219-61df-4af3-8d39-d90ecb7a930d"", ""verbose_name"": null}, {""advanced_data_type"": null, ""changed_on"": ""2026-03-09T19:35:06.934346"", ""column_name"": ""var_mensal_anterior"", ""created_on"": ""2026-03-09T19:35:06.934333"", ""description"": null, ""expression"": null, ""extra"": null, ""filterable"": true, ""groupby"": true, ""id"": 25, ""is_active"": true, ""is_dttm"": false, ""python_date_format"": null, ""type"": ""TEXT"", ""type_generic"": 1, ""uuid"": ""faa36e12-16e7-425c-8045-c00ab3778c83"", ""verbose_name"": null}, {""advanced_data_type"": null, ""changed_on"": ""2026-03-09T19:35:06.942889"", ""column_name"": ""var_mensal"", ""created_on"": ""2026-03-09T19:35:06.942877"", ""description"": null, ""expression"": null, ""extra"": null, ""filterable"": true, ""groupby"": true, ""id"": 26, ""is_active"": true, ""is_dttm"": false, ""python_date_format"": null, ""type"": ""TEXT"", ""type_generic"": 1, ""uuid"": ""c73b7fba-7147-4275-8e72-093adc986f21"", ""verbose_name"": null}, {""advanced_data_type"": null, ""changed_on"": ""2026-03-09T19:35:06.951761"", ""column_name"": ""rental_yield"", ""created_on"": ""2026-03-09T19:35:06.951749"", ""description"": null, ""expression"": null, ""extra"": null, ""filterable"": true, ""groupby"": true, ""id"": 27, ""is_active"": true, ""is_dttm"": false, ""python_date_format"": null, ""type"": ""TEXT"", ""type_generic"": 1, ""uuid"": ""9cb3fdf8-be67-443a-a837-3fa0674f972a"", ""verbose_name"": null}, {""advanced_data_type"": null, ""changed_on"": ""2026-03-09T19:35:06.960329"", ""column_name"": ""nome"", ""created_on"": ""2026-03-09T19:35:06.960317"", ""description"": null, ""expression"": null, ""extra"": null, ""filterable"": true, ""groupby"": true, ""id"": 28, ""is_active"": true, ""is_dttm"": false, ""python_date_format"": null, ""type"": ""TEXT"", ""type_generic"": 1, ""uuid"": ""a2feddce-0327-457c-a0f1-6368584bcc10"", ""verbose_name"": null}, {""advanced_data_type"": null, ""changed_on"": ""2026-03-09T19:35:06.969067"", ""column_name"": ""mes"", ""created_on"": ""2026-03-09T19:35:06.969055"", ""description"": null, ""expression"": null, ""extra"": null, ""filterable"": true, ""groupby"": true, ""id"": 29, ""is_active"": true, ""is_dttm"": false, ""python_date_format"": null, ""type"": ""TEXT"", ""type_generic"": 1, ""uuid"": ""053cc9d5-f80b-45e3-9168-6a3dee335175"", ""verbose_name"": null}, {""advanced_data_type"": null, ""changed_on"": ""2026-03-09T19:35:06.977675"", ""column_name"": ""uf"", ""created_on"": ""2026-03-09T19:35:06.977663"", ""description"": null, ""expression"": null, ""extra"": null, ""filterable"": true, ""groupby"": true, ""id"": 30, ""is_active"": true, ""is_dttm"": false, ""python_date_fo"
